t_us,pin,raw
1000000,15,35050
1000000,16,62046
1001004,15,35044
1001004,16,62097
1002022,15,35044
1002022,16,62079
1002999,15,35046
1002999,16,62063
1004020,15,35051
1004020,16,62080
1005042,15,35049
1005042,16,62067
1006014,15,35047
1006014,16,62092
1007036,15,35047
1007036,16,62080
1008016,15,35043
1008016,16,62070
1009034,15,35043
1009034,16,62074
1010013,15,35033
1010013,16,62074
1011032,15,35064
1011032,16,62078
1012010,15,35050
1012010,16,62057
1013030,15,35037
1013030,16,62064
1014008,15,35045
1014008,16,62081
1015027,15,35054
1015027,16,62064
1016003,15,35045
1016003,16,62081
1017026,15,35044
1017026,16,62077
1018005,15,35034
1018005,16,62048
1019021,15,35049
1019021,16,62068
1019997,15,35037
1019997,16,62071
1021019,15,35041
1021019,16,62084
1022041,15,35041
1022041,16,62073
1023015,15,35034
1023015,16,62077
1024037,15,35036
1024037,16,62080
1025015,15,35043
1025015,16,62063
1026036,15,35041
1026036,16,62088
1027014,15,35060
1027014,16,62078
1028033,15,35072
1028033,16,62076
1029011,15,35074
1029011,16,62071
1030031,15,35037
1030031,16,62077
1031009,15,35042
1031009,16,62067
1032026,15,35036
1032026,16,62078
1033007,15,35043
1033007,16,62075
1034025,15,35027
1034025,16,62079
1035002,15,35032
1035002,16,62081
1036022,15,35045
1036022,16,62083
1036999,15,35035
1036999,16,62082
1038020,15,35044
1038020,16,62070
1039040,15,35053
1039040,16,62087
1040017,15,35042
1040017,16,62084
1041037,15,35048
1041037,16,62061
1042017,15,35044
1042017,16,62085
1043037,15,35075
1043037,16,62051
1044011,15,35040
1044011,16,62079
1045032,15,35032
1045032,16,62072
1046010,15,35033
1046010,16,62070
1047030,15,35043
1047030,16,62077
1048009,15,35036
1048009,16,62068
1049027,15,35046
1049027,16,62077
1050004,15,35040
1050004,16,62071
1051025,15,35039
1051025,16,62072
1052001,15,35035
1052001,16,62078
1053022,15,35042
1053022,16,62075
1054000,15,35053
1054000,16,62084
1055022,15,35031
1055022,16,62060
1056042,15,35049
1056042,16,62060
1057018,15,35062
1057018,16,62053
1058036,15,35038
1058036,16,62072
1059015,15,35051
1059015,16,62081
1060037,15,35036
1060037,16,62073
1061013,15,35037
1061013,16,62069
1062032,15,35062
1062032,16,62066
1063009,15,35047
1063009,16,62052
1064030,15,35047
1064030,16,62078
1065010,15,35053
1065010,16,62071
1066029,15,35045
1066029,16,62070
1067005,15,35044
1067005,16,62085
1068025,15,35054
1068025,16,62077
1069000,15,35056
1069000,16,62069
1070023,15,35048
1070023,16,62078
1071001,15,35069
1071001,16,62092
1072020,15,35039
1072020,16,62052
1073040,15,35035
1073040,16,62090
1074017,15,35039
1074017,16,62072
1075038,15,35053
1075038,16,62061
1076014,15,35055
1076014,16,62076
1077035,15,35056
1077035,16,62079
1078014,15,35041
1078014,16,62070
1079034,15,35041
1079034,16,62071
1080008,15,35055
1080008,16,62071
1081031,15,35037
1081031,16,62081
1082007,15,35042
1082007,16,62105
1083026,15,35028
1083026,16,62093
1084005,15,35048
1084005,16,62055
1085025,15,35052
1085025,16,62098
1086001,15,35041
1086001,16,62060
1087022,15,35031
1087022,16,62087
1088000,15,35046
1088000,16,62082
1089022,15,35034
1089022,16,62076
1090038,15,35053
1090038,16,62084
1091016,15,35042
1091016,16,62054
1092039,15,35058
1092039,16,62081
1093013,15,35051
1093013,16,62059
1094035,15,35079
1094035,16,62064
1095013,15,35045
1095013,16,62054
1096034,15,35058
1096034,16,62057
1097010,15,35043
1097010,16,62092
1098030,15,35030
1098030,16,62096
1099006,15,35049
1099006,16,62087
1100030,15,35041
1100030,16,62088
1101005,15,35039
1101005,16,62080
1102027,15,35052
1102027,16,62066
1103000,15,35029
1103000,16,62063
1104022,15,35039
1104022,16,62087
1105001,15,35059
1105001,16,62061
1106022,15,35043
1106022,16,62070
1107039,15,35051
1107039,16,62083
1108017,15,35025
1108017,16,62075
1109037,15,35033
1109037,16,62071
1110013,15,35052
1110013,16,62070
1111037,15,35029
1111037,16,62083
1112013,15,35028
1112013,16,62055
1113032,15,35054
1113032,16,62089
1114010,15,35012
1114010,16,62072
1115030,15,35053
1115030,16,62071
1116007,15,35051
1116007,16,62080
1117026,15,35043
1117026,16,62055
1118006,15,35037
1118006,16,62072
1119026,15,35055
1119026,16,62074
1120003,15,35042
1120003,16,62085
1121019,15,35052
1121019,16,62070
1122001,15,35024
1122001,16,62086
1123021,15,35047
1123021,16,62056
1124040,15,35035
1124040,16,62076
1125014,15,35069
1125014,16,62081
1126040,15,35046
1126040,16,62084
1127018,15,35055
1127018,16,62066
1128035,15,35042
1128035,16,62083
1129010,15,35031
1129010,16,62083
1130032,15,35048
1130032,16,62083
1131008,15,35039
1131008,16,62085
1132030,15,35031
1132030,16,62079
1133006,15,35036
1133006,16,62088
1134026,15,35056
1134026,16,62062
1135002,15,35034
1135002,16,62079
1136025,15,35030
1136025,16,62083
1137004,15,35048
1137004,16,62076
1138023,15,35049
1138023,16,62094
1139000,15,35040
1139000,16,62084
1140019,15,35037
1140019,16,62088
1141042,15,35037
1141042,16,62083
1142017,15,35040
1142017,16,62068
1143039,15,35034
1143039,16,62064
1144014,15,35025
1144014,16,62090
1145036,15,35057
1145036,16,62071
1146013,15,35045
1146013,16,62087
1147031,15,35042
1147031,16,62083
1148010,15,35062
1148010,16,62074
1149028,15,35053
1149028,16,62061
1150008,15,35053
1150008,16,62057
1151029,15,35056
1151029,16,62102
1152008,15,35045
1152008,16,62070
1153024,15,35046
1153024,16,62071
1154001,15,35045
1154001,16,62072
1155022,15,35053
1155022,16,62072
1155998,15,35036
1155998,16,62053
1157020,15,35049
1157020,16,62091
1158039,15,35044
1158039,16,62079
1159019,15,35056
1159019,16,62080
1160037,15,35051
1160037,16,62072
1161015,15,35031
1161015,16,62062
1162034,15,35034
1162034,16,62094
1163014,15,35034
1163014,16,62080
1164031,15,35050
1164031,16,62046
1165011,15,35035
1165011,16,62092
1166027,15,35052
1166027,16,62060
1167009,15,35050
1167009,16,62091
1168028,15,35051
1168028,16,62072
1169007,15,35055
1169007,16,62067
1170026,15,35058
1170026,16,62067
1171003,15,35053
1171003,16,62078
1172022,15,35055
1172022,16,62075
1173002,15,35055
1173002,16,62079
1174019,15,35064
1174019,16,62080
1175040,15,35030
1175040,16,62063
1176018,15,35057
1176018,16,62080
1177035,15,35027
1177035,16,62089
1178013,15,35038
1178013,16,62085
1179035,15,35055
1179035,16,62076
1180014,15,35033
1180014,16,62078
1181032,15,35033
1181032,16,62082
1182011,15,35034
1182011,16,62074
1183027,15,35059
1183027,16,62071
1184006,15,35053
1184006,16,62065
1185027,15,35034
1185027,16,62082
1186006,15,35055
1186006,16,62085
1187024,15,35061
1187024,16,62079
