t_us,pin,raw
1000000,15,35124
1000000,16,62103
1001001,15,35121
1001001,16,62082
1002026,15,35125
1002026,16,62065
1003002,15,35126
1003002,16,62079
1004021,15,35136
1004021,16,62047
1005040,15,35125
1005040,16,62068
1006019,15,35143
1006019,16,62061
1007035,15,35148
1007035,16,62073
1008016,15,35144
1008016,16,62076
1009031,15,35146
1009031,16,62091
1010015,15,35130
1010015,16,62071
1011032,15,35160
1011032,16,62063
1012009,15,35154
1012009,16,62064
1013031,15,35125
1013031,16,62080
1014007,15,35119
1014007,16,62064
1015024,15,35140
1015024,16,62069
1016003,15,35129
1016003,16,62082
1017025,15,35129
1017025,16,62078
1018002,15,35155
1018002,16,62075
1019023,15,35151
1019023,16,62068
1020002,15,35121
1020002,16,62071
1021018,15,35145
1021018,16,62072
1022039,15,35144
1022039,16,62073
1023019,15,35162
1023019,16,62070
1024037,15,35112
1024037,16,62086
1025015,15,35122
1025015,16,62072
1026037,15,35124
1026037,16,62080
1027012,15,35132
1027012,16,62085
1028030,15,35123
1028030,16,62081
1029010,15,35159
1029010,16,62066
1030033,15,35141
1030033,16,62084
1031007,15,35124
1031007,16,62069
1032029,15,35132
1032029,16,62090
1033006,15,35154
1033006,16,62080
1034025,15,35139
1034025,16,62088
1035003,15,35174
1035003,16,62085
1036023,15,35139
1036023,16,62068
1037001,15,35128
1037001,16,62095
1038019,15,35127
1038019,16,62056
1039041,15,35128
1039041,16,62068
1040016,15,35147
1040016,16,62057
1041038,15,35144
1041038,16,62091
1042016,15,35145
1042016,16,62056
1043036,15,35130
1043036,16,62066
1044009,15,35125
1044009,16,62080
1045035,15,35130
1045035,16,62074
1046006,15,35142
1046006,16,62088
1047031,15,35134
1047031,16,62071
1048006,15,35137
1048006,16,62070
1049028,15,35144
1049028,16,62084
1050006,15,35134
1050006,16,62085
1051025,15,35130
1051025,16,62093
1052006,15,35156
1052006,16,62074
1053020,15,35140
1053020,16,62079
1053998,15,35136
1053998,16,62077
1055022,15,35127
1055022,16,62067
1056038,15,35143
1056038,16,62073
1057016,15,35148
1057016,16,62089
1058037,15,35128
1058037,16,62066
1059015,15,35127
1059015,16,62072
1060036,15,35133
1060036,16,62048
1061015,15,35125
1061015,16,62095
1062033,15,35124
1062033,16,62076
1063011,15,35143
1063011,16,62065
1064032,15,35142
1064032,16,62078
1065009,15,35127
1065009,16,62071
1066026,15,35154
1066026,16,62078
1067003,15,35158
1067003,16,62084
1068023,15,35139
1068023,16,62056
1068999,15,35151
1068999,16,62088
1070020,15,35137
1070020,16,62097
1071001,15,35145
1071001,16,62081
1072021,15,35156
1072021,16,62085
1073040,15,35144
1073040,16,62083
1074017,15,35139
1074017,16,62092
1075039,15,35140
1075039,16,62068
1076012,15,35128
1076012,16,62074
1077032,15,35142
1077032,16,62061
1078013,15,35137
1078013,16,62062
1079034,15,35124
1079034,16,62067
1080008,15,35133
1080008,16,62082
1081027,15,35127
1081027,16,62064
1082007,15,35131
1082007,16,62065
1083027,15,35146
1083027,16,62074
1084003,15,35132
1084003,16,62058
1085024,15,35134
1085024,16,62063
1086003,15,35118
1086003,16,62082
1087023,15,35144
1087023,16,62086
1088001,15,35151
1088001,16,62074
1089018,15,35125
1089018,16,62090
1090041,15,35130
1090041,16,62087
1091016,15,35128
1091016,16,62079
1092037,15,35128
1092037,16,62073
1093015,15,35140
1093015,16,62091
1094035,15,35136
1094035,16,62083
1095013,15,35137
1095013,16,62070
1096034,15,35124
1096034,16,62068
1097008,15,35121
1097008,16,62064
1098030,15,35149
1098030,16,62071
1099008,15,35116
1099008,16,62074
1100027,15,35130
1100027,16,62077
1101005,15,35160
1101005,16,62069
1102024,15,35134
1102024,16,62067
1103004,15,35144
1103004,16,62093
1104023,15,35127
1104023,16,62081
1105003,15,35145
1105003,16,62061
1106019,15,35109
1106019,16,62079
1107039,15,35126
1107039,16,62074
1108019,15,35145
1108019,16,62076
1109037,15,35136
1109037,16,62082
1110016,15,35126
1110016,16,62074
1111033,15,35135
1111033,16,62061
1112013,15,35125
1112013,16,62085
1113035,15,35144
1113035,16,62066
1114008,15,35134
1114008,16,62089
1115030,15,35136
1115030,16,62067
1116008,15,35155
1116008,16,62079
1117028,15,35117
1117028,16,62089
1118005,15,35152
1118005,16,62070
1119026,15,35125
1119026,16,62104
1120002,15,35132
1120002,16,62091
1121021,15,35135
1121021,16,62069
1121999,15,35129
1121999,16,62060
1123018,15,35146
1123018,16,62064
1124040,15,35148
1124040,16,62064
1125018,15,35139
1125018,16,62046
1126039,15,35132
1126039,16,62100
1127018,15,35136
1127018,16,62077
1128033,15,35152
1128033,16,62088
1129013,15,35131
1129013,16,62043
1130033,15,35136
1130033,16,62067
1131006,15,35145
1131006,16,62083
1132030,15,35118
1132030,16,62074
1133009,15,35149
1133009,16,62063
1134027,15,35158
1134027,16,62064
1135005,15,35140
1135005,16,62073
1136026,15,35130
1136026,16,62086
1137002,15,35131
1137002,16,62081
1138024,15,35135
1138024,16,62078
1139000,15,35137
1139000,16,62072
1140023,15,35128
1140023,16,62070
1141042,15,35145
1141042,16,62079
1142019,15,35156
1142019,16,62088
1143038,15,35149
1143038,16,62069
1144018,15,35153
1144018,16,62067
1145035,15,35124
1145035,16,62071
1146012,15,35141
1146012,16,62077
1147030,15,35141
1147030,16,62073
1148011,15,35132
1148011,16,62070
1149029,15,35147
1149029,16,62055
1150005,15,35126
1150005,16,62060
1151027,15,35137
1151027,16,62064
1152004,15,35166
1152004,16,62085
1153026,15,35127
1153026,16,62073
1154003,15,35152
1154003,16,62061
1155022,15,35139
1155022,16,62083
1156000,15,35143
1156000,16,62053
1157021,15,35155
1157021,16,62102
1158042,15,35145
1158042,16,62068
1159017,15,35141
1159017,16,62060
1160041,15,35139
1160041,16,62055
1161015,15,35133
1161015,16,62073
1162035,15,35123
1162035,16,62066
1163014,15,35151
1163014,16,62097
1164034,15,35126
1164034,16,62080
1165010,15,35143
1165010,16,62083
1166031,15,35141
1166031,16,62060
1167004,15,35149
1167004,16,62071
1168027,15,35130
1168027,16,62096
1169004,15,35134
1169004,16,62088
1170026,15,35140
1170026,16,62069
1171002,15,35137
1171002,16,62053
1172022,15,35136
1172022,16,62086
1173002,15,35143
1173002,16,62080
1174018,15,35125
1174018,16,62087
1175041,15,35142
1175041,16,62080
1176020,15,35132
1176020,16,62085
1177036,15,35135
1177036,16,62071
1178015,15,35147
1178015,16,62104
1179035,15,35144
1179035,16,62078
1180013,15,35127
1180013,16,62054
1181030,15,35128
1181030,16,62074
1182012,15,35130
1182012,16,62059
1183030,15,35143
1183030,16,62077
1184007,15,35144
1184007,16,62070
1185027,15,35152
1185027,16,62067
1186002,15,35125
1186002,16,62076
1187027,15,35142
1187027,16,62081
1188003,15,35133
1188003,16,62056
1189024,15,35137
1189024,16,62047
1190001,15,35149
1190001,16,62071
1191020,15,35127
1191020,16,62099
1192039,15,35144
1192039,16,62081
1193020,15,35132
1193020,16,62077
1194038,15,35117
1194038,16,62076
1195013,15,35152
1195013,16,62064
1196035,15,35146
1196035,16,62073
1197012,15,35113
1197012,16,62074
1198034,15,35137
1198034,16,62093
1199014,15,35137
1199014,16,62086
