t_us,pin,raw
1000000,15,37454
1000000,16,62069
1001002,15,37439
1001002,16,62076
1002022,15,37456
1002022,16,62083
1002999,15,37450
1002999,16,62061
1004020,15,37440
1004020,16,62086
1005042,15,37459
1005042,16,62077
1006019,15,37445
1006019,16,62073
1007037,15,37468
1007037,16,62082
1008016,15,37463
1008016,16,62056
1009034,15,37465
1009034,16,62085
1010012,15,37466
1010012,16,62075
1011032,15,37465
1011032,16,62068
1012010,15,37429
1012010,16,62096
1013031,15,37444
1013031,16,62072
1014005,15,37439
1014005,16,62079
1015028,15,37461
1015028,16,62094
1016008,15,37450
1016008,16,62099
1017026,15,37442
1017026,16,62077
1018004,15,37467
1018004,16,62084
1019026,15,37453
1019026,16,62053
1020000,15,37454
1020000,16,62068
1021020,15,37458
1021020,16,62067
1022037,15,37449
1022037,16,62092
1023018,15,37444
1023018,16,62065
1024037,15,37467
1024037,16,62078
1025014,15,37456
1025014,16,62079
1026037,15,37454
1026037,16,62067
1027013,15,37456
1027013,16,62089
1028034,15,37454
1028034,16,62078
1029010,15,37462
1029010,16,62070
1030031,15,37481
1030031,16,62098
1031008,15,37452
1031008,16,62079
1032029,15,37431
1032029,16,62077
1033004,15,37461
1033004,16,62074
1034023,15,37476
1034023,16,62079
1035004,15,37455
1035004,16,62070
1036025,15,37463
1036025,16,62078
1036998,15,37452
1036998,16,62095
1038020,15,37439
1038020,16,62077
1039040,15,37468
1039040,16,62074
1040015,15,37444
1040015,16,62079
1041036,15,37465
1041036,16,62069
1042018,15,37449
1042018,16,62067
1043033,15,37448
1043033,16,62070
1044012,15,37433
1044012,16,62068
1045034,15,37452
1045034,16,62079
1046011,15,37479
1046011,16,62088
1047032,15,37457
1047032,16,62081
1048009,15,37459
1048009,16,62064
1049028,15,37465
1049028,16,62090
1050006,15,37459
1050006,16,62062
1051023,15,37472
1051023,16,62088
1052004,15,37458
1052004,16,62085
1053023,15,37455
1053023,16,62050
1053999,15,37453
1053999,16,62084
1055022,15,37451
1055022,16,62076
1056040,15,37454
1056040,16,62065
1057018,15,37454
1057018,16,62079
1058036,15,37454
1058036,16,62081
1059019,15,37457
1059019,16,62072
1060033,15,37466
1060033,16,62072
1061010,15,37452
1061010,16,62063
1062032,15,37454
1062032,16,62075
1063007,15,37447
1063007,16,62082
1064030,15,37458
1064030,16,62068
1065008,15,37443
1065008,16,62086
1066026,15,37457
1066026,16,62087
1067005,15,37476
1067005,16,62061
1068026,15,37483
1068026,16,62076
1068998,15,37455
1068998,16,62092
1070019,15,37460
1070019,16,62064
1070999,15,37462
1070999,16,62082
1072021,15,37448
1072021,16,62065
1073041,15,37454
1073041,16,62072
1074017,15,37435
1074017,16,62071
1075037,15,37462
1075037,16,62062
1076012,15,37448
1076012,16,62080
1077034,15,37472
1077034,16,62072
1078012,15,37439
