t_us,pin,raw
1000000,15,33785
1000000,16,62055
1001003,15,33782
1001003,16,62074
1002024,15,33768
1002024,16,62073
1003001,15,33778
1003001,16,62058
1004021,15,33788
1004021,16,62075
1005040,15,33784
1005040,16,62078
1006018,15,33784
1006018,16,62085
1007042,15,33767
1007042,16,62063
1008017,15,33777
1008017,16,62081
1009035,15,33784
1009035,16,62064
1010014,15,33759
1010014,16,62075
1011032,15,33767
1011032,16,62088
1012010,15,33805
1012010,16,62076
1013027,15,33747
1013027,16,62069
1014008,15,33763
1014008,16,62041
1015026,15,33769
1015026,16,62065
1016006,15,33773
1016006,16,62064
1017027,15,33780
1017027,16,62077
1018003,15,33786
1018003,16,62084
1019023,15,33778
1019023,16,62062
1020001,15,33785
1020001,16,62064
1021022,15,33773
1021022,16,62089
1022039,15,33780
1022039,16,62077
1023019,15,33762
1023019,16,62083
1024040,15,33778
1024040,16,62047
1025016,15,33771
1025016,16,62078
1026037,15,33770
1026037,16,62065
1027012,15,33775
1027012,16,62057
1028034,15,33781
1028034,16,62071
1029010,15,33774
1029010,16,62077
1030032,15,33774
1030032,16,62072
1031006,15,33777
1031006,16,62058
1032029,15,33787
1032029,16,62102
1033005,15,33761
1033005,16,62069
1034025,15,33770
1034025,16,62079
1035003,15,33781
1035003,16,62085
1036022,15,33775
1036022,16,62090
1036998,15,33775
1036998,16,62065
1038020,15,33772
1038020,16,62086
1039040,15,33775
1039040,16,62079
1040015,15,33765
1040015,16,62103
1041039,15,33771
1041039,16,62073
1042014,15,33788
1042014,16,62066
1043033,15,33785
1043033,16,62078
1044011,15,33773
1044011,16,62069
1045032,15,33775
1045032,16,62076
1046007,15,33778
1046007,16,62082
1047030,15,33755
1047030,16,62069
1048006,15,33756
1048006,16,62061
1049028,15,33779
1049028,16,62075
1050004,15,33757
1050004,16,62067
1051024,15,33774
1051024,16,62053
1052001,15,33786
1052001,16,62068
1053023,15,33774
1053023,16,62076
1054001,15,33762
1054001,16,62080
1055021,15,33768
1055021,16,62066
1056043,15,33778
1056043,16,62075
1057020,15,33762
1057020,16,62084
1058037,15,33778
1058037,16,62078
1059014,15,33755
1059014,16,62080
1060038,15,33781
1060038,16,62067
1061011,15,33784
1061011,16,62079
1062033,15,33780
1062033,16,62063
1063011,15,33783
1063011,16,62080
1064030,15,33774
1064030,16,62083
1065007,15,33765
1065007,16,62076
1066029,15,33764
1066029,16,62054
1067006,15,33787
1067006,16,62084
1068027,15,33778
1068027,16,62072
1069002,15,33786
1069002,16,62064
1070019,15,33780
1070019,16,62079
1071000,15,33759
1071000,16,62068
1072019,15,33773
1072019,16,62084
1073043,15,33775
1073043,16,62092
1074016,15,33776
1074016,16,62060
1075039,15,33805
1075039,16,62072
1076013,15,33774
1076013,16,62065
1077037,15,33778
1077037,16,62064
1078011,15,33772
1078011,16,62072
1079033,15,33793
1079033,16,62074
1080012,15,33767
1080012,16,62071
1081029,15,33782
1081029,16,62056
1082009,15,33774
1082009,16,62070
1083027,15,33763
1083027,16,62087
1084002,15,33780
1084002,16,62077
1085025,15,33770
1085025,16,62100
1086002,15,33758
1086002,16,62074
1087022,15,33773
1087022,16,62068
1087998,15,33776
1087998,16,62063
1089019,15,33778
1089019,16,62083
1090041,15,33763
1090041,16,62083
1091016,15,33778
1091016,16,62085
1092037,15,33780
1092037,16,62068
1093014,15,33773
1093014,16,62062
1094036,15,33785
1094036,16,62079
1095012,15,33791
1095012,16,62070
1096033,15,33786
1096033,16,62090
1097009,15,33780
1097009,16,62070
1098028,15,33807
1098028,16,62068
1099008,15,33775
1099008,16,62074
1100027,15,33777
1100027,16,62083
1101002,15,33765
1101002,16,62064
1102025,15,33778
1102025,16,62076
1103003,15,33765
1103003,16,62088
1104020,15,33782
1104020,16,62076
1105001,15,33771
1105001,16,62079
1106020,15,33763
1106020,16,62069
1107039,15,33750
1107039,16,62077
1108019,15,33779
1108019,16,62071
1109039,15,33764
1109039,16,62081
1110014,15,33788
1110014,16,62092
1111036,15,33784
1111036,16,62066
1112014,15,33765
1112014,16,62075
1113032,15,33772
1113032,16,62067
1114009,15,33766
1114009,16,62069
1115029,15,33780
1115029,16,62079
1116009,15,33778
1116009,16,62074
1117028,15,33776
1117028,16,62058
1118006,15,33783
1118006,16,62080
1119025,15,33776
1119025,16,62067
1120001,15,33764
1120001,16,62073
1121024,15,33777
1121024,16,62068
1121999,15,33774
1121999,16,62079
1123019,15,33763
1123019,16,62093
1124041,15,33790
1124041,16,62068
1125016,15,33781
1125016,16,62103
1126039,15,33781
1126039,16,62068
1127015,15,33789
1127015,16,62051
1128036,15,33775
1128036,16,62087
1129013,15,33785
1129013,16,62078
1130033,15,33780
1130033,16,62080
1131011,15,33773
