t_us,pin,raw
1155022,15,39044
1155022,16,62080
1155997,15,39041
1155997,16,62048
1157020,15,39033
1157020,16,62060
1158039,15,39038
1158039,16,62067
1159018,15,39021
1159018,16,62047
1160036,15,39034
1160036,16,62070
1161015,15,39040
1161015,16,62082
1162031,15,39037
1162031,16,62066
1163014,15,39045
1163014,16,62086
1164028,15,39042
1164028,16,62072
1165011,15,39043
1165011,16,62069
1166029,15,39029
1166029,16,62080
1167010,15,39022
1167010,16,62084
1168025,15,39035
1168025,16,62079
1169005,15,39034
1169005,16,62066
1170025,15,39045
1170025,16,62078
1171003,15,39053
1171003,16,62067
1172023,15,39039
1172023,16,62084
1172998,15,39023
1172998,16,62088
1174020,15,39035
1174020,16,62082
1175041,15,39016
1175041,16,62084
1176017,15,39055
1176017,16,62061
1177038,15,39050
1177038,16,62079
1178017,15,39041
1178017,16,62083
1179033,15,39041
1179033,16,62077
1180013,15,39028
1180013,16,62079
1181032,15,39026
1181032,16,62071
1182010,15,39026
1182010,16,62092
1183030,15,39016
1183030,16,62062
1184006,15,39038
1184006,16,62064
1185024,15,39036
1185024,16,62068
1186007,15,39030
1186007,16,62079
1187025,15,39055
1187025,16,62075
1188001,15,39037
1188001,16,62079
1189020,15,39029
1189020,16,62083
1190000,15,39025
1190000,16,62077
1191021,15,39033
1191021,16,62067
1192040,15,39038
1192040,16,62062
1193018,15,39039
1193018,16,62056
1194036,15,39010
1194036,16,62060
1195014,15,39032
1195014,16,62049
1196035,15,39039
1196035,16,62070
1197011,15,39025
1197011,16,62071
1198032,15,39019
1198032,16,62064
1199009,15,39033
1199009,16,62080
