t_us,pin,raw
1000000,15,34997
1000000,16,62065
1001003,15,35004
1001003,16,62067
1002022,15,34992
1002022,16,62057
1003001,15,34995
1003001,16,62079
1004020,15,34995
1004020,16,62085
1005041,15,34989
1005041,16,62072
1006020,15,34996
1006020,16,62094
1007037,15,35003
1007037,16,62069
1008015,15,35010
1008015,16,62075
1009034,15,35009
1009034,16,62093
1010013,15,34998
1010013,16,62085
1011032,15,34999
1011032,16,62082
1012010,15,35004
1012010,16,62068
1013031,15,35005
1013031,16,62077
1014008,15,34993
1014008,16,62090
1015029,15,34988
1015029,16,62078
1016008,15,35007
1016008,16,62071
1017027,15,35017
1017027,16,62072
1018000,15,35006
1018000,16,62068
1019022,15,35002
1019022,16,62078
1019998,15,34993
1019998,16,62081
1021021,15,34999
1021021,16,62075
1022039,15,34991
1022039,16,62062
1023019,15,34982
1023019,16,62067
1024040,15,34992
1024040,16,62070
1025018,15,34992
1025018,16,62067
1026035,15,34977
1026035,16,62070
1027015,15,34979
1027015,16,62073
1028031,15,34997
1028031,16,62080
1029011,15,34991
1029011,16,62075
1030029,15,35001
1030029,16,62080
1031007,15,35016
1031007,16,62079
1032027,15,35004
1032027,16,62069
1033005,15,35001
1033005,16,62054
1034027,15,34980
1034027,16,62079
1035002,15,35003
1035002,16,62092
1036021,15,34996
1036021,16,62082
1037004,15,35002
1037004,16,62071
1038021,15,35015
1038021,16,62056
1039041,15,35015
1039041,16,62069
1040017,15,35023
1040017,16,62070
1041037,15,35007
1041037,16,62067
1042015,15,34997
1042015,16,62084
1043036,15,35012
1043036,16,62084
1044010,15,35010
1044010,16,62076
1045033,15,34995
1045033,16,62072
1046010,15,35006
1046010,16,62058
1047029,15,35000
1047029,16,62083
1048006,15,35009
1048006,16,62068
1049029,15,35003
1049029,16,62060
1050004,15,34997
1050004,16,62061
1051029,15,35012
1051029,16,62098
1052002,15,35004
1052002,16,62100
1053022,15,35004
1053022,16,62077
1054001,15,35017
1054001,16,62082
1055018,15,35005
1055018,16,62067
1056041,15,35006
1056041,16,62075
1057018,15,35012
1057018,16,62084
1058038,15,34989
1058038,16,62075
1059015,15,35025
1059015,16,62087
1060032,15,35021
1060032,16,62087
1061010,15,35007
1061010,16,62083
1062033,15,34994
1062033,16,62067
1063010,15,35009
1063010,16,62064
1064027,15,35010
1064027,16,62078
1065008,15,35013
1065008,16,62059
1066026,15,35014
1066026,16,62095
1067004,15,34995
1067004,16,62086
1068027,15,35004
1068027,16,62086
1069003,15,34994
1069003,16,62074
1070024,15,34998
1070024,16,62066
1070999,15,35000
1070999,16,62066
1072017,15,35003
1072017,16,62077
1073038,15,34991
1073038,16,62079
1074018,15,34988
1074018,16,62088
1075036,15,35009
1075036,16,62070
1076015,15,34977
1076015,16,62086
1077035,15,34999
1077035,16,62085
1078010,15,35003
1078010,16,62074
1079031,15,34991
1079031,16,62072
1080010,15,35004
1080010,16,62067
1081030,15,35016
1081030,16,62075
1082008,15,35013
1082008,16,62063
1083029,15,34995
1083029,16,62069
1084006,15,35004
1084006,16,62062
1085023,15,34998
1085023,16,62082
1086003,15,34998
1086003,16,62065
1087021,15,35008
1087021,16,62078
1087997,15,34999
1087997,16,62057
1089017,15,35015
1089017,16,62077
1090038,15,34999
1090038,16,62090
1091016,15,35003
1091016,16,62083
1092037,15,34999
1092037,16,62075
1093016,15,35017
1093016,16,62082
1094036,15,34996
1094036,16,62050
1095011,15,34995
1095011,16,62077
1096033,15,35007
1096033,16,62085
1097010,15,34993
1097010,16,62062
1098031,15,34993
1098031,16,62093
1099009,15,34983
1099009,16,62080
1100027,15,35002
1100027,16,62087
1101005,15,34981
1101005,16,62062
1102023,15,34983
1102023,16,62087
1103003,15,34999
1103003,16,62097
1104023,15,35015
1104023,16,62072
1104999,15,34999
1104999,16,62058
1106019,15,35011
1106019,16,62069
1107044,15,34993
1107044,16,62064
1108018,15,34977
1108018,16,62105
1109035,15,34983
1109035,16,62056
1110016,15,35002
1110016,16,62055
1111037,15,35008
1111037,16,62081
1112013,15,34995
1112013,16,62062
1113036,15,34992
1113036,16,62062
1114009,15,35003
1114009,16,62079
1115031,15,34993
1115031,16,62083
1116004,15,35009
1116004,16,62088
1117025,15,34984
1117025,16,62086
1118005,15,34997
1118005,16,62056
1119024,15,35000
1119024,16,62077
1120001,15,35019
1120001,16,62086
1121022,15,35002
1121022,16,62078
1121999,15,35001
1121999,16,62072
1123020,15,34987
1123020,16,62059
1124041,15,35026
1124041,16,62080
1125016,15,35004
1125016,16,62061
1126041,15,35001
1126041,16,62067
1127016,15,34989
1127016,16,62093
1128035,15,34995
1128035,16,62089
1129016,15,35006
1129016,16,62071
1130031,15,34993
1130031,16,62065
1131010,15,35011
1131010,16,62080
1132031,15,35011
1132031,16,62081
1133007,15,35003
1133007,16,62077
1134027,15,35002
1134027,16,62080
1135005,15,35027
1135005,16,62058
1136025,15,34991
1136025,16,62084
1137003,15,34992
1137003,16,62081
1138023,15,34994
1138023,16,62074
1139000,15,35005
1139000,16,62073
1140020,15,34985
1140020,16,62056
1141042,15,35029
1141042,16,62071
1142018,15,34998
1142018,16,62074
1143036,15,34996
1143036,16,62080
1144015,15,34995
1144015,16,62059
1145038,15,35003
1145038,16,62065
1146010,15,35006
1146010,16,62079
1147035,15,34995
1147035,16,62066
1148011,15,35010
1148011,16,62069
1149031,15,34990
1149031,16,62080
1150009,15,35000
1150009,16,62068
1151031,15,34994
1151031,16,62073
1152005,15,34997
1152005,16,62094
1153025,15,34990
1153025,16,62070
1154001,15,35007
1154001,16,62071
1155025,15,34999
1155025,16,62061
1156000,15,34993
1156000,16,62077
1157020,15,35005
1157020,16,62066
1158040,15,34996
1158040,16,62092
1159020,15,35000
1159020,16,62085
1160038,15,35004
1160038,16,62079
1161017,15,35009
1161017,16,62065
1162039,15,35000
1162039,16,62078
1163013,15,34998
1163013,16,62099
1164031,15,34997
1164031,16,62070
1165009,15,35010
1165009,16,62063
1166031,15,35004
1166031,16,62078
1167008,15,35006
1167008,16,62065
1168028,15,35008
