t_us,pin,raw
1000000,15,33279
1000000,16,62080
1001002,15,33302
1001002,16,62064
1002021,15,33288
1002021,16,62060
1003000,15,33290
1003000,16,62072
1004017,15,33291
1004017,16,62073
1005041,15,33264
1005041,16,62060
1006014,15,33284
1006014,16,62062
1007038,15,33281
1007038,16,62068
1008014,15,33296
1008014,16,62073
1009036,15,33296
1009036,16,62089
1010011,15,33301
1010011,16,62074
1011030,15,33293
1011030,16,62063
1012009,15,33303
1012009,16,62069
1013029,15,33278
1013029,16,62086
1014007,15,33250
1014007,16,62093
1015028,15,33285
1015028,16,62071
1016004,15,33299
1016004,16,62058
1017024,15,33266
1017024,16,62075
1018004,15,33277
1018004,16,62074
1019021,15,33290
1019021,16,62075
1019998,15,33262
1019998,16,62097
1021020,15,33293
1021020,16,62072
1022040,15,33293
1022040,16,62070
1023016,15,33289
1023016,16,62051
1024035,15,33283
1024035,16,62070
1025013,15,33286
1025013,16,62053
1026036,15,33273
1026036,16,62102
1027016,15,33276
1027016,16,62087
1028031,15,33288
1028031,16,62069
1029011,15,33292
1029011,16,62069
1030030,15,33295
1030030,16,62079
1031007,15,33298
1031007,16,62074
1032028,15,33270
1032028,16,62085
1033004,15,33259
1033004,16,62089
1034025,15,33287
1034025,16,62080
1035002,15,33292
1035002,16,62053
1036022,15,33287
1036022,16,62090
1037001,15,33305
1037001,16,62066
1038022,15,33277
1038022,16,62071
1039041,15,33284
1039041,16,62097
1040018,15,33295
1040018,16,62100
1041037,15,33280
1041037,16,62064
1042013,15,33283
1042013,16,62065
1043033,15,33272
1043033,16,62068
1044015,15,33274
1044015,16,62089
1045032,15,33292
1045032,16,62089
1046009,15,33278
1046009,16,62086
1047029,15,33289
1047029,16,62070
1048010,15,33277
1048010,16,62089
1049028,15,33279
1049028,16,62080
1050001,15,33299
1050001,16,62077
1051028,15,33282
1051028,16,62076
1052004,15,33310
1052004,16,62072
1053024,15,33286
1053024,16,62086
1054001,15,33280
1054001,16,62077
1055020,15,33275
1055020,16,62069
1056041,15,33318
1056041,16,62087
1057019,15,33279
1057019,16,62093
1058039,15,33279
1058039,16,62087
1059014,15,33278
1059014,16,62069
1060034,15,33278
1060034,16,62070
1061012,15,33287
1061012,16,62083
1062033,15,33282
1062033,16,62088
1063011,15,33300
1063011,16,62086
1064028,15,33290
1064028,16,62075
1065008,15,33280
1065008,16,62065
1066030,15,33308
1066030,16,62068
1067004,15,33290
1067004,16,62079
1068026,15,33281
1068026,16,62080
1069001,15,33287
1069001,16,62081
1070024,15,33281
1070024,16,62072
1071000,15,33292
1071000,16,62081
1072021,15,33267
1072021,16,62064
1073040,15,33272
1073040,16,62056
1074017,15,33272
1074017,16,62092
1075037,15,33276
1075037,16,62060
1076016,15,33278
1076016,16,62075
1077034,15,33272
1077034,16,62066
1078014,15,33284
1078014,16,62071
1079031,15,33283
1079031,16,62069
1080010,15,33286
1080010,16,62098
1081030,15,33300
1081030,16,62081
1082008,15,33289
1082008,16,62088
1083026,15,33271
1083026,16,62088
1084003,15,33288
1084003,16,62064
1085024,15,33288
1085024,16,62079
1086003,15,33278
1086003,16,62058
1087023,15,33274
1087023,16,62068
1088001,15,33287
1088001,16,62070
1089020,15,33297
1089020,16,62076
1090040,15,33284
1090040,16,62072
1091019,15,33294
1091019,16,62084
1092038,15,33291
1092038,16,62067
1093018,15,33275
1093018,16,62075
1094034,15,33284
1094034,16,62065
1095012,15,33298
1095012,16,62078
1096033,15,33288
1096033,16,62089
1097008,15,33279
1097008,16,62081
1098031,15,33296
1098031,16,62061
1099010,15,33303
1099010,16,62072
1100028,15,33271
1100028,16,62068
1101003,15,33291
1101003,16,62047
1102023,15,33288
1102023,16,62064
1103002,15,33285
1103002,16,62072
1104022,15,33275
1104022,16,62079
1104999,15,33287
1104999,16,62089
1106021,15,33287
1106021,16,62072
1107039,15,33284
1107039,16,62054
1108018,15,33280
1108018,16,62084
1109039,15,33303
1109039,16,62075
1110015,15,33306
1110015,16,62085
1111035,15,33291
1111035,16,62076
1112013,15,33285
1112013,16,62079
1113033,15,33291
1113033,16,62061
1114010,15,33281
1114010,16,62079
1115029,15,33280
1115029,16,62074
1116008,15,33282
1116008,16,62074
1117027,15,33271
1117027,16,62095
1118007,15,33287
1118007,16,62066
1119024,15,33283
1119024,16,62079
1120001,15,33285
1120001,16,62062
1121023,15,33281
1121023,16,62063
1122000,15,33282
1122000,16,62054
1123022,15,33294
1123022,16,62062
1124040,15,33291
1124040,16,62091
1125016,15,33288
1125016,16,62076
1126038,15,33267
1126038,16,62072
1127011,15,33279
1127011,16,62070
1128036,15,33284
1128036,16,62056
1129013,15,33292
1129013,16,62073
1130035,15,33283
1130035,16,62075
1131011,15,33289
1131011,16,62075
1132029,15,33287
1132029,16,62077
1133007,15,33283
1133007,16,62066
1134026,15,33301
1134026,16,62065
1135005,15,33272
1135005,16,62065
1136026,15,33260
1136026,16,62083
1137002,15,33289
1137002,16,62083
1138018,15,33303
1138018,16,62073
1138999,15,33295
1138999,16,62048
1140020,15,33282
1140020,16,62084
1141040,15,33299
1141040,16,62069
1142018,15,33282
1142018,16,62069
1143037,15,33278
1143037,16,62088
1144012,15,33286
1144012,16,62081
1145037,15,33260
1145037,16,62080
1146012,15,33272
1146012,16,62073
1147031,15,33297
1147031,16,62076
1148009,15,33304
1148009,16,62075
1149030,15,33285
1149030,16,62045
1150005,15,33286
1150005,16,62063
1151028,15,33304
1151028,16,62073
1152002,15,33305
1152002,16,62065
1153024,15,33286
1153024,16,62086
1154002,15,33288
1154002,16,62053
1155021,15,33293
1155021,16,62094
1155999,15,33284
1155999,16,62078
1157017,15,33284
1157017,16,62066
1158043,15,33280
1158043,16,62053
1159018,15,33302
1159018,16,62069
1160037,15,33276
1160037,16,62069
1161017,15,33277
1161017,16,62040
1162037,15,33285
1162037,16,62074
1163015,15,33278
1163015,16,62078
1164032,15,33269
1164032,16,62082
1165010,15,33293
1165010,16,62076
1166029,15,33251
1166029,16,62100
1167008,15,33286
1167008,16,62071
1168026,15,33280
1168026,16,62069
1169009,15,33277
1169009,16,62070
1170025,15,33270
1170025,16,62084
1171004,15,33289
1171004,16,62075
1172022,15,33279
1172022,16,62080
1172996,15,33294
1172996,16,62080
1174020,15,33275
1174020,16,62062
1175041,15,33296
1175041,16,62080
1176017,15,33275
1176017,16,62110
1177040,15,33284
1177040,16,62061
1178012,15,33286
1178012,16,62079
1179035,15,33267
1179035,16,62063
1180014,15,33272
1180014,16,62083
1181032,15,33281
1181032,16,62070
1182012,15,33287
1182012,16,62089
1183030,15,33275
1183030,16,62081
1184006,15,33301
1184006,16,62078
1185028,15,33282
1185028,16,62076
1186005,15,33283
1186005,16,62060
1187028,15,33282
1187028,16,62084
1188004,15,33312
1188004,16,62053
1189021,15,33291
1189021,16,62070
1189998,15,33267
1189998,16,62079
1191019,15,33266
1191019,16,62095
1192041,15,33315
1192041,16,62077
1193018,15,33298
1193018,16,62052
1194036,15,33291
1194036,16,62050
1195015,15,33297
1195015,16,62075
1196037,15,33277
1196037,16,62093
1197015,15,33289
1197015,16,62084
1198031,15,33274
1198031,16,62074
1199010,15,33290
1199010,16,62087
