t_us,pin,raw
1000000,15,41376
1000000,16,62072
1001001,15,41387
1001001,16,62093
1002023,15,41384
1002023,16,62081
1002999,15,41404
1002999,16,62068
1004021,15,41397
1004021,16,62081
1005041,15,41374
1005041,16,62078
1006017,15,41401
1006017,16,62080
1007039,15,41403
1007039,16,62098
1008017,15,41383
1008017,16,62071
1009034,15,41395
1009034,16,62091
1010011,15,41397
1010011,16,62068
1011035,15,41401
1011035,16,62080
1012009,15,41409
1012009,16,62067
1013026,15,41388
1013026,16,62072
1014007,15,41373
1014007,16,62072
1015030,15,41400
1015030,16,62072
1016004,15,41414
1016004,16,62079
1017025,15,41397
1017025,16,62096
1018002,15,41391
1018002,16,62079
1019022,15,41393
1019022,16,62103
1020000,15,41409
1020000,16,62086
1021018,15,41375
1021018,16,62063
1022042,15,41389
1022042,16,62077
1023018,15,41389
1023018,16,62087
1024039,15,41419
1024039,16,62059
1025014,15,41380
1025014,16,62063
1026036,15,41390
1026036,16,62076
1027011,15,41367
1027011,16,62088
1028034,15,41392
1028034,16,62067
1029008,15,41383
1029008,16,62068
1030026,15,41374
1030026,16,62078
1031006,15,41391
1031006,16,62056
1032027,15,41378
1032027,16,62070
1033005,15,41404
1033005,16,62068
1034024,15,41391
1034024,16,62060
1035000,15,41409
1035000,16,62060
1036024,15,41388
1036024,16,62072
1037001,15,41400
1037001,16,62055
1038020,15,41366
1038020,16,62080
1039041,15,41387
1039041,16,62067
1040019,15,41374
1040019,16,62069
1041039,15,41382
1041039,16,62066
1042017,15,41383
1042017,16,62067
1043036,15,41384
1043036,16,62081
1044013,15,41406
1044013,16,62089
1045030,15,41392
1045030,16,62059
1046013,15,41390
1046013,16,62065
1047030,15,41385
1047030,16,62081
1048008,15,41397
1048008,16,62056
1049028,15,41371
1049028,16,62057
1050003,15,41377
1050003,16,62074
1051026,15,41398
1051026,16,62071
1052000,15,41380
1052000,16,62065
1053021,15,41377
1053021,16,62053
1053998,15,41396
1053998,16,62069
1055021,15,41401
1055021,16,62091
1056041,15,41379
1056041,16,62083
1057016,15,41392
1057016,16,62068
1058038,15,41401
1058038,16,62079
1059017,15,41387
1059017,16,62083
1060035,15,41385
1060035,16,62056
1061014,15,41376
1061014,16,62063
1062031,15,41389
1062031,16,62087
1063007,15,41381
1063007,16,62071
1064028,15,41395
1064028,16,62074
1065008,15,41403
1065008,16,62091
1066029,15,41389
1066029,16,62070
1067004,15,41388
1067004,16,62068
1068026,15,41405
1068026,16,62074
1069003,15,41417
1069003,16,62074
1070023,15,41381
1070023,16,62086
1071000,15,41395
1071000,16,62075
1072021,15,41390
1072021,16,62074
1073039,15,41398
1073039,16,62069
1074018,15,41393
1074018,16,62068
1075036,15,41402
1075036,16,62100
1076019,15,41388
1076019,16,62086
1077034,15,41407
1077034,16,62070
1078016,15,41383
1078016,16,62077
1079033,15,41392
1079033,16,62081
1080011,15,41396
1080011,16,62085
1081030,15,41396
1081030,16,62080
1082009,15,41369
1082009,16,62090
1083028,15,41397
1083028,16,62087
1084006,15,41386
1084006,16,62066
1085025,15,41402
1085025,16,62086
1086001,15,41396
1086001,16,62065
1087024,15,41406
1087024,16,62071
1088000,15,41399
1088000,16,62084
1089020,15,41393
1089020,16,62065
1090040,15,41387
1090040,16,62086
1091017,15,41405
1091017,16,62077
1092039,15,41390
1092039,16,62050
1093015,15,41389
1093015,16,62070
1094034,15,41393
1094034,16,62072
1095012,15,41392
1095012,16,62077
1096034,15,41382
1096034,16,62079
1097009,15,41388
1097009,16,62068
1098032,15,41385
1098032,16,62071
1099008,15,41408
1099008,16,62078
1100029,15,41399
1100029,16,62057
1101007,15,41409
1101007,16,62069
1102026,15,41408
1102026,16,62089
1103003,15,41368
1103003,16,62077
1104023,15,41391
1104023,16,62074
1105000,15,41373
1105000,16,62077
1106020,15,41398
1106020,16,62066
1107036,15,41376
1107036,16,62062
1108016,15,41406
1108016,16,62077
1109035,15,41400
1109035,16,62062
1110017,15,41401
1110017,16,62085
1111034,15,41397
1111034,16,62075
1112014,15,41378
1112014,16,62067
1113030,15,41385
1113030,16,62068
1114012,15,41382
1114012,16,62076
1115029,15,41383
1115029,16,62063
1116009,15,41382
1116009,16,62065
1117028,15,41383
1117028,16,62083
1118008,15,41375
1118008,16,62057
1119024,15,41372
1119024,16,62061
1120002,15,41395
1120002,16,62076
1121022,15,41403
1121022,16,62083
1122000,15,41400
1122000,16,62092
1123020,15,41388
1123020,16,62080
1124041,15,41388
1124041,16,62058
1125016,15,41387
1125016,16,62087
1126036,15,41375
1126036,16,62078
1127016,15,41398
1127016,16,62065
1128037,15,41381
1128037,16,62070
1129016,15,41369
1129016,16,62064
1130033,15,41379
1130033,16,62098
1131008,15,41389
1131008,16,62087
1132031,15,41376
1132031,16,62062
1133008,15,41371
1133008,16,62079
1134026,15,41398
1134026,16,62082
1135005,15,41386
1135005,16,62084
1136024,15,41418
1136024,16,62080
1137003,15,41391
1137003,16,62058
1138021,15,41386
1138021,16,62071
1139000,15,41394
1139000,16,62054
1140018,15,41375
1140018,16,62056
1141042,15,41403
1141042,16,62071
1142018,15,41401
1142018,16,62078
1143036,15,41399
1143036,16,62065
1144016,15,41400
1144016,16,62046
1145033,15,41400
1145033,16,62055
1146014,15,41372
1146014,16,62059
1147033,15,41394
1147033,16,62076
1148011,15,41381
1148011,16,62084
1149031,15,41391
1149031,16,62100
1150007,15,41387
1150007,16,62061
1151025,15,41410
1151025,16,62055
1152006,15,41381
1152006,16,62066
1153024,15,41387
1153024,16,62068
1154003,15,41386
1154003,16,62063
1155024,15,41384
1155024,16,62082
1155998,15,41398
1155998,16,62077
1157018,15,41403
1157018,16,62067
1158039,15,41386
1158039,16,62085
1159019,15,41399
1159019,16,62079
1160039,15,41401
1160039,16,62079
1161018,15,41375
1161018,16,62082
1162036,15,41385
1162036,16,62089
1163011,15,41370
1163011,16,62074
1164033,15,41391
1164033,16,62068
1165012,15,41404
1165012,16,62079
1166031,15,41378
1166031,16,62070
1167008,15,41373
1167008,16,62079
1168029,15,41392
1168029,16,62077
1169007,15,41388
1169007,16,62061
1170026,15,41389
1170026,16,62070
1171003,15,41395
1171003,16,62085
1172022,15,41398
1172022,16,62062
1173000,15,41398
1173000,16,62089
1174018,15,41385
1174018,16,62090
1175041,15,41391
1175041,16,62081
1176016,15,41402
1176016,16,62079
1177037,15,41384
1177037,16,62088
1178016,15,41394
1178016,16,62080
1179034,15,41412
1179034,16,62082
1180011,15,41395
1180011,16,62073
1181033,15,41383
1181033,16,62074
1182010,15,41410
1182010,16,62090
1183028,15,41399
1183028,16,62071
1184006,15,41399
1184006,16,62071
1185026,15,41392
1185026,16,62085
1186006,15,41399
1186006,16,62072
1187024,15,41369
1187024,16,62061
1188001,15,41393
1188001,16,62075
1189023,15,41403
1189023,16,62059
1189999,15,41402
1189999,16,62098
1191021,15,41381
1191021,16,62064
1192040,15,41405
1192040,16,62086
1193016,15,41393
1193016,16,62070
1194034,15,41405
1194034,16,62072
1195014,15,41385
1195014,16,62099
1196035,15,41384
1196035,16,62061
1197016,15,41393
1197016,16,62076
1198035,15,41408
1198035,16,62087
1199011,15,41394
1199011,16,62089
