t_us,pin,raw
1000000,15,33487
1000000,16,62073
1001002,15,33490
1001002,16,62075
1002024,15,33467
1002024,16,62101
1003001,15,33489
1003001,16,62082
1004019,15,33490
1004019,16,62071
1005043,15,33471
1005043,16,62074
1006020,15,33462
1006020,16,62100
1007037,15,33459
1007037,16,62082
1008015,15,33475
1008015,16,62070
1009036,15,33487
1009036,16,62086
1010013,15,33502
1010013,16,62072
1011033,15,33474
1011033,16,62087
1012011,15,33502
1012011,16,62070
1013029,15,33485
1013029,16,62067
1014009,15,33500
1014009,16,62078
1015026,15,33486
1015026,16,62065
1016003,15,33481
1016003,16,62091
1017024,15,33478
1017024,16,62066
1018002,15,33487
1018002,16,62083
1019021,15,33465
1019021,16,62063
1020000,15,33481
1020000,16,62073
1021022,15,33464
1021022,16,62067
1022040,15,33495
1022040,16,62060
1023015,15,33457
1023015,16,62081
1024038,15,33475
1024038,16,62076
1025014,15,33472
1025014,16,62059
1026034,15,33476
1026034,16,62071
1027012,15,33490
1027012,16,62070
1028031,15,33471
1028031,16,62048
1029011,15,33480
1029011,16,62087
1030030,15,33481
1030030,16,62065
1031007,15,33496
1031007,16,62066
1032027,15,33489
1032027,16,62071
1033005,15,33484
1033005,16,62063
1034026,15,33491
1034026,16,62078
1035002,15,33469
1035002,16,62078
1036021,15,33483
1036021,16,62065
1036998,15,33490
1036998,16,62072
1038020,15,33493
1038020,16,62087
1039041,15,33480
1039041,16,62094
1040017,15,33485
1040017,16,62083
1041037,15,33470
1041037,16,62072
1042015,15,33498
1042015,16,62084
1043035,15,33483
1043035,16,62088
1044010,15,33499
1044010,16,62074
1045032,15,33471
1045032,16,62100
1046011,15,33483
1046011,16,62067
1047027,15,33470
1047027,16,62055
1048006,15,33488
1048006,16,62069
1049027,15,33482
1049027,16,62090
1050005,15,33486
1050005,16,62072
1051027,15,33493
1051027,16,62075
1052003,15,33485
1052003,16,62054
1053022,15,33502
1053022,16,62076
1053999,15,33483
1053999,16,62085
1055021,15,33478
1055021,16,62078
1056041,15,33476
1056041,16,62077
1057016,15,33491
1057016,16,62071
1058039,15,33473
1058039,16,62069
1059014,15,33484
1059014,16,62059
1060035,15,33481
1060035,16,62068
1061011,15,33479
1061011,16,62098
1062029,15,33483
1062029,16,62069
1063009,15,33479
1063009,16,62064
1064028,15,33493
1064028,16,62068
1065009,15,33473
1065009,16,62082
1066026,15,33483
1066026,16,62078
1067004,15,33485
1067004,16,62070
1068026,15,33479
1068026,16,62082
1069002,15,33483
1069002,16,62092
1070020,15,33462
1070020,16,62058
1071000,15,33475
1071000,16,62064
1072019,15,33503
1072019,16,62078
1073041,15,33474
1073041,16,62069
1074017,15,33481
1074017,16,62078
1075039,15,33469
1075039,16,62099
1076015,15,33493
1076015,16,62066
1077036,15,33489
1077036,16,62065
1078013,15,33503
1078013,16,62057
1079033,15,33485
1079033,16,62069
1080009,15,33492
1080009,16,62074
1081030,15,33467
1081030,16,62067
1082008,15,33478
1082008,16,62083
1083023,15,33499
1083023,16,62077
1084003,15,33494
1084003,16,62068
1085024,15,33476
1085024,16,62088
1086005,15,33496
1086005,16,62079
1087023,15,33492
1087023,16,62076
1087998,15,33462
1087998,16,62088
1089020,15,33479
1089020,16,62085
1090038,15,33481
1090038,16,62059
1091016,15,33464
1091016,16,62074
1092038,15,33491
1092038,16,62073
1093013,15,33478
1093013,16,62069
1094032,15,33463
1094032,16,62058
1095012,15,33484
1095012,16,62069
1096034,15,33477
1096034,16,62078
1097010,15,33473
1097010,16,62064
1098029,15,33481
1098029,16,62086
1099009,15,33474
1099009,16,62065
1100026,15,33482
1100026,16,62088
1101003,15,33486
1101003,16,62084
1102023,15,33478
1102023,16,62058
1103003,15,33482
1103003,16,62072
1104023,15,33458
1104023,16,62076
1104998,15,33488
1104998,16,62072
1106020,15,33491
1106020,16,62079
1107038,15,33480
1107038,16,62071
1108019,15,33485
1108019,16,62068
1109034,15,33480
1109034,16,62063
1110013,15,33493
1110013,16,62059
1111034,15,33485
1111034,16,62079
1112016,15,33486
1112016,16,62084
1113032,15,33484
1113032,16,62074
1114013,15,33498
1114013,16,62073
1115030,15,33474
1115030,16,62072
1116006,15,33474
1116006,16,62078
1117027,15,33478
1117027,16,62057
1118007,15,33503
1118007,16,62064
1119022,15,33458
1119022,16,62081
1120002,15,33486
1120002,16,62087
1121025,15,33484
1121025,16,62067
1121998,15,33476
1121998,16,62075
1123021,15,33470
1123021,16,62065
1124038,15,33492
1124038,16,62075
1125018,15,33483
1125018,16,62073
1126039,15,33474
1126039,16,62089
1127013,15,33471
1127013,16,62070
1128033,15,33465
1128033,16,62077
1129014,15,33490
1129014,16,62076
1130034,15,33495
1130034,16,62077
1131011,15,33494
1131011,16,62071
1132035,15,33489
1132035,16,62066
1133012,15,33474
1133012,16,62060
1134030,15,33496
1134030,16,62088
1135006,15,33490
1135006,16,62072
1136023,15,33486
1136023,16,62058
1137002,15,33482
1137002,16,62073
1138025,15,33468
1138025,16,62074
1139002,15,33481
1139002,16,62062
1140018,15,33492
1140018,16,62086
1141036,15,33466
1141036,16,62091
1142019,15,33473
1142019,16,62060
1143038,15,33472
1143038,16,62064
1144014,15,33481
1144014,16,62068
1145036,15,33465
1145036,16,62059
1146013,15,33479
1146013,16,62061
1147034,15,33482
1147034,16,62068
1148010,15,33470
1148010,16,62081
1149030,15,33482
1149030,16,62070
1150008,15,33469
1150008,16,62070
1151028,15,33480
1151028,16,62071
1152006,15,33489
1152006,16,62078
1153025,15,33466
1153025,16,62069
1154005,15,33466
1154005,16,62072
1155022,15,33462
1155022,16,62060
1156001,15,33469
1156001,16,62070
1157020,15,33496
1157020,16,62101
1158042,15,33471
1158042,16,62090
1159019,15,33484
1159019,16,62089
1160040,15,33481
1160040,16,62076
1161015,15,33481
1161015,16,62084
1162036,15,33483
1162036,16,62088
1163012,15,33456
1163012,16,62082
1164032,15,33492
1164032,16,62094
1165011,15,33450
1165011,16,62073
1166030,15,33495
1166030,16,62075
1167006,15,33480
1167006,16,62070
1168027,15,33479
1168027,16,62072
1169003,15,33490
1169003,16,62055
1170025,15,33484
1170025,16,62059
1171004,15,33487
1171004,16,62096
1172021,15,33504
1172021,16,62085
1173002,15,33472
1173002,16,62093
1174019,15,33479
1174019,16,62073
1175043,15,33478
1175043,16,62067
1176016,15,33485
1176016,16,62070
1177040,15,33470
1177040,16,62081
1178013,15,33478
1178013,16,62067
1179035,15,33480
1179035,16,62064
1180014,15,33490
1180014,16,62071
1181033,15,33498
1181033,16,62075
1182007,15,33458
1182007,16,62083
1183028,15,33496
1183028,16,62062
1184007,15,33473
1184007,16,62065
1185026,15,33483
1185026,16,62076
1186006,15,33462
