t_us,pin,raw
1000000,15,45079
1000000,16,62043
1001002,15,45065
1001002,16,62076
1002026,15,45089
1002026,16,62058
1003000,15,45091
1003000,16,62064
1004020,15,45068
1004020,16,62084
1005038,15,45074
1005038,16,62085
1006016,15,45075
1006016,16,62076
1007040,15,45086
1007040,16,62079
1008016,15,45086
1008016,16,62065
1009037,15,45085
1009037,16,62088
1010014,15,45076
1010014,16,62086
1011034,15,45097
1011034,16,62074
1012010,15,45087
1012010,16,62086
1013031,15,45079
1013031,16,62079
1014009,15,45077
1014009,16,62083
1015027,15,45067
1015027,16,62071
1016008,15,45056
1016008,16,62065
1017030,15,45092
1017030,16,62064
1018000,15,45083
1018000,16,62084
1019022,15,45077
1019022,16,62070
1019998,15,45074
1019998,16,62066
1021019,15,45061
1021019,16,62076
1022040,15,45083
1022040,16,62072
1023015,15,45081
1023015,16,62077
1024038,15,45071
1024038,16,62088
1025017,15,45088
1025017,16,62088
1026034,15,45080
1026034,16,62073
1027012,15,45090
1027012,16,62082
1028031,15,45103
1028031,16,62087
1029007,15,45071
1029007,16,62073
1030030,15,45084
1030030,16,62074
1031007,15,45073
1031007,16,62069
1032027,15,45080
1032027,16,62061
1033006,15,45094
1033006,16,62075
1034023,15,45097
1034023,16,62069
1035006,15,45106
1035006,16,62072
1036024,15,45082
1036024,16,62081
1036998,15,45090
1036998,16,62082
1038021,15,45063
1038021,16,62070
1039042,15,45081
1039042,16,62088
1040018,15,45083
1040018,16,62075
1041036,15,45077
1041036,16,62055
1042016,15,45091
1042016,16,62056
1043031,15,45075
1043031,16,62092
1044014,15,45075
1044014,16,62081
1045036,15,45066
1045036,16,62086
1046012,15,45090
1046012,16,62058
1047030,15,45080
1047030,16,62063
1048008,15,45076
1048008,16,62066
1049027,15,45077
1049027,16,62063
1050004,15,45058
1050004,16,62070
1051028,15,45083
1051028,16,62079
1052001,15,45067
1052001,16,62069
1053023,15,45074
1053023,16,62080
1054001,15,45078
1054001,16,62062
1055021,15,45069
1055021,16,62077
1056039,15,45063
1056039,16,62077
1057018,15,45089
1057018,16,62070
1058039,15,45084
1058039,16,62073
1059013,15,45078
1059013,16,62056
1060034,15,45074
1060034,16,62070
1061012,15,45082
1061012,16,62075
1062034,15,45077
1062034,16,62075
1063011,15,45090
1063011,16,62093
1064029,15,45084
1064029,16,62055
1065009,15,45083
1065009,16,62067
1066028,15,45077
1066028,16,62075
1067005,15,45101
1067005,16,62058
1068026,15,45070
1068026,16,62068
1069000,15,45079
1069000,16,62081
