t_us,pin,raw
1000000,15,35010
1000000,16,62073
1001005,15,35003
1001005,16,62069
1002020,15,34993
1002020,16,62058
1003000,15,35014
1003000,16,62079
1004021,15,34985
1004021,16,62065
1005041,15,35005
1005041,16,62070
1006018,15,34994
1006018,16,62074
1007039,15,35016
1007039,16,62084
1008013,15,35008
1008013,16,62064
1009037,15,35004
1009037,16,62088
1010014,15,35012
1010014,16,62076
1011032,15,34996
1011032,16,62067
1012010,15,34994
1012010,16,62073
1013034,15,34988
1013034,16,62062
1014008,15,35003
1014008,16,62065
1015027,15,35007
1015027,16,62086
1016006,15,35007
1016006,16,62067
1017024,15,34991
1017024,16,62073
1018001,15,34990
1018001,16,62068
1019025,15,35004
1019025,16,62094
1020000,15,34994
1020000,16,62055
1021021,15,34989
1021021,16,62080
1022039,15,35007
1022039,16,62057
1023016,15,34996
1023016,16,62068
1024042,15,35006
1024042,16,62082
1025013,15,34995
1025013,16,62065
1026035,15,35001
1026035,16,62067
1027013,15,34995
1027013,16,62067
1028033,15,35022
1028033,16,62059
1029013,15,35000
1029013,16,62066
1030031,15,35009
1030031,16,62092
1031008,15,34989
1031008,16,62078
1032026,15,35002
1032026,16,62097
1033004,15,34998
1033004,16,62073
1034026,15,35002
1034026,16,62078
1035002,15,35016
1035002,16,62077
1036021,15,35012
1036021,16,62075
1036998,15,34998
1036998,16,62077
1038018,15,34996
1038018,16,62093
1039044,15,34995
1039044,16,62071
1040017,15,35002
1040017,16,62071
1041037,15,34981
1041037,16,62109
1042018,15,34998
1042018,16,62077
1043033,15,35016
1043033,16,62088
1044014,15,34997
1044014,16,62070
1045031,15,34995
1045031,16,62080
1046011,15,35020
1046011,16,62069
1047033,15,34996
1047033,16,62078
1048006,15,35005
1048006,16,62081
1049026,15,34973
1049026,16,62095
1050007,15,34995
1050007,16,62076
1051025,15,34994
1051025,16,62069
1052003,15,34986
1052003,16,62065
1053022,15,34975
1053022,16,62064
1054001,15,34974
1054001,16,62068
1055023,15,35001
1055023,16,62081
1056040,15,35007
1056040,16,62065
1057020,15,35004
1057020,16,62090
1058036,15,35005
1058036,16,62087
1059016,15,34988
1059016,16,62058
1060033,15,34996
1060033,16,62079
1061015,15,35001
1061015,16,62077
1062032,15,34996
1062032,16,62085
1063012,15,35003
1063012,16,62066
1064030,15,35005
1064030,16,62075
1065007,15,35005
1065007,16,62096
1066027,15,35012
1066027,16,62068
1067005,15,34992
1067005,16,62100
1068025,15,35005
1068025,16,62064
1069004,15,34999
1069004,16,62067
1070020,15,34989
1070020,16,62093
1070995,15,35005
1070995,16,62061
1072018,15,34992
1072018,16,62085
1073042,15,35016
1073042,16,62074
1074019,15,35019
1074019,16,62083
1075039,15,34995
1075039,16,62077
1076016,15,35004
