t_us,pin,raw
1000000,15,36342
1000000,16,62083
1001002,15,36383
1001002,16,62056
1002022,15,36365
1002022,16,62083
1003001,15,36354
1003001,16,62081
1004018,15,36366
1004018,16,62075
1005042,15,36342
1005042,16,62076
1006016,15,36383
1006016,16,62067
1007037,15,36358
1007037,16,62072
1008015,15,36370
1008015,16,62103
1009035,15,36360
1009035,16,62073
1010013,15,36358
1010013,16,62076
1011038,15,36353
1011038,16,62079
1012012,15,36346
1012012,16,62070
1013029,15,36346
1013029,16,62079
1014008,15,36352
1014008,16,62060
1015027,15,36374
1015027,16,62062
1016007,15,36345
1016007,16,62077
1017027,15,36351
1017027,16,62089
1018002,15,36354
1018002,16,62067
1019022,15,36359
1019022,16,62066
1020000,15,36349
1020000,16,62068
1021021,15,36365
1021021,16,62066
1022037,15,36359
1022037,16,62070
1023016,15,36351
1023016,16,62088
1024040,15,36343
1024040,16,62074
1025014,15,36361
1025014,16,62051
1026038,15,36357
1026038,16,62070
1027012,15,36355
1027012,16,62091
1028034,15,36356
1028034,16,62066
1029008,15,36367
1029008,16,62083
1030028,15,36370
1030028,16,62074
1031009,15,36379
1031009,16,62079
1032027,15,36348
1032027,16,62092
1033007,15,36370
1033007,16,62056
1034023,15,36368
1034023,16,62071
1035004,15,36352
1035004,16,62097
1036023,15,36377
1036023,16,62082
1037001,15,36333
1037001,16,62082
1038016,15,36359
1038016,16,62081
1039040,15,36378
1039040,16,62073
1040018,15,36340
1040018,16,62084
1041038,15,36354
1041038,16,62074
1042014,15,36370
1042014,16,62072
1043033,15,36364
1043033,16,62096
1044012,15,36350
1044012,16,62087
1045033,15,36378
1045033,16,62089
1046010,15,36369
1046010,16,62071
1047032,15,36365
1047032,16,62070
1048007,15,36369
1048007,16,62080
1049029,15,36362
1049029,16,62080
1050005,15,36356
1050005,16,62068
1051024,15,36368
1051024,16,62081
1052002,15,36356
1052002,16,62073
1053022,15,36360
1053022,16,62078
1054001,15,36365
1054001,16,62082
1055021,15,36360
1055021,16,62094
1056039,15,36357
1056039,16,62043
1057016,15,36364
1057016,16,62088
1058040,15,36364
1058040,16,62064
1059013,15,36347
1059013,16,62083
1060033,15,36353
1060033,16,62079
1061014,15,36353
1061014,16,62078
1062030,15,36364
1062030,16,62062
1063008,15,36341
1063008,16,62077
1064029,15,36363
1064029,16,62092
1065010,15,36362
1065010,16,62071
1066029,15,36374
1066029,16,62080
1067005,15,36348
1067005,16,62085
1068024,15,36365
1068024,16,62083
1069003,15,36362
1069003,16,62061
1070023,15,36374
1070023,16,62061
1071000,15,36341
1071000,16,62058
1072022,15,36357
1072022,16,62069
1073038,15,36356
1073038,16,62041
1074016,15,36337
1074016,16,62078
1075037,15,36350
1075037,16,62068
1076017,15,36366
1076017,16,62077
1077035,15,36364
1077035,16,62093
1078011,15,36356
1078011,16,62056
1079033,15,36355
1079033,16,62069
1080009,15,36377
1080009,16,62070
1081026,15,36371
1081026,16,62069
1082007,15,36351
1082007,16,62092
1083027,15,36373
1083027,16,62070
1084006,15,36356
1084006,16,62067
1085025,15,36351
1085025,16,62078
1086001,15,36355
1086001,16,62076
1087023,15,36368
1087023,16,62066
1087998,15,36358
1087998,16,62080
1089019,15,36350
1089019,16,62069
1090037,15,36341
1090037,16,62081
1091019,15,36365
1091019,16,62064
1092038,15,36373
1092038,16,62070
1093014,15,36356
1093014,16,62064
1094034,15,36344
1094034,16,62083
1095013,15,36361
1095013,16,62063
1096031,15,36353
1096031,16,62086
1097012,15,36365
1097012,16,62067
1098031,15,36363
1098031,16,62064
1099010,15,36354
1099010,16,62055
1100029,15,36343
1100029,16,62077
1101005,15,36349
1101005,16,62060
1102023,15,36348
1102023,16,62078
1103003,15,36367
1103003,16,62074
1104021,15,36357
1104021,16,62073
1104999,15,36343
1104999,16,62079
1106021,15,36360
1106021,16,62074
1107039,15,36366
1107039,16,62076
1108018,15,36354
1108018,16,62061
1109038,15,36366
1109038,16,62080
1110015,15,36369
1110015,16,62092
1111036,15,36345
1111036,16,62076
1112013,15,36354
1112013,16,62069
1113032,15,36367
1113032,16,62071
1114011,15,36355
1114011,16,62053
1115030,15,36352
1115030,16,62057
1116008,15,36363
1116008,16,62080
1117026,15,36344
1117026,16,62048
1118006,15,36352
1118006,16,62071
1119027,15,36368
1119027,16,62054
1120001,15,36359
1120001,16,62064
1121023,15,36368
1121023,16,62065
1122000,15,36361
1122000,16,62066
1123020,15,36370
1123020,16,62092
1124042,15,36372
1124042,16,62062
1125018,15,36356
1125018,16,62094
1126040,15,36348
1126040,16,62085
1127014,15,36359
1127014,16,62108
1128034,15,36367
1128034,16,62064
1129012,15,36379
1129012,16,62082
1130031,15,36360
1130031,16,62090
1131009,15,36347
1131009,16,62067
1132031,15,36365
1132031,16,62072
1133007,15,36375
1133007,16,62067
1134028,15,36354
1134028,16,62084
1135006,15,36345
1135006,16,62083
1136027,15,36352
1136027,16,62065
1137003,15,36372
1137003,16,62082
1138023,15,36358
1138023,16,62076
1138999,15,36350
1138999,16,62062
1140019,15,36357
1140019,16,62066
1141039,15,36355
1141039,16,62077
1142016,15,36342
1142016,16,62089
1143036,15,36390
1143036,16,62066
1144016,15,36353
1144016,16,62079
1145036,15,36346
1145036,16,62070
1146013,15,36368
1146013,16,62083
1147032,15,36364
1147032,16,62070
1148010,15,36361
1148010,16,62086
1149030,15,36357
1149030,16,62083
1150005,15,36348
1150005,16,62076
1151027,15,36354
1151027,16,62081
1152004,15,36353
1152004,16,62066
1153026,15,36367
1153026,16,62085
1154003,15,36356
1154003,16,62085
1155023,15,36344
1155023,16,62086
1156002,15,36365
1156002,16,62072
1157021,15,36350
