t_us,pin,raw
1000000,15,33134
1000000,16,62061
1001002,15,33145
1001002,16,62075
1002023,15,33134
1002023,16,62094
1003002,15,33140
1003002,16,62071
1004020,15,33150
1004020,16,62086
1005039,15,33153
1005039,16,62059
1006018,15,33141
1006018,16,62085
1007039,15,33137
1007039,16,62068
1008016,15,33134
1008016,16,62072
1009038,15,33151
1009038,16,62067
1010012,15,33150
1010012,16,62078
1011033,15,33153
1011033,16,62080
1012009,15,33131
1012009,16,62084
1013029,15,33150
1013029,16,62088
1014007,15,33138
1014007,16,62087
1015030,15,33159
1015030,16,62052
1016007,15,33161
1016007,16,62062
1017026,15,33147
1017026,16,62085
1018005,15,33132
1018005,16,62059
1019023,15,33136
1019023,16,62089
1019998,15,33145
1019998,16,62088
1021021,15,33156
1021021,16,62057
1022043,15,33126
1022043,16,62082
1023016,15,33160
1023016,16,62056
1024035,15,33163
1024035,16,62082
1025015,15,33165
1025015,16,62064
1026034,15,33160
1026034,16,62076
1027010,15,33149
1027010,16,62059
1028031,15,33136
1028031,16,62084
1029013,15,33141
1029013,16,62080
1030028,15,33145
1030028,16,62077
1031009,15,33144
1031009,16,62083
1032027,15,33143
1032027,16,62062
1033004,15,33156
1033004,16,62063
1034026,15,33135
1034026,16,62082
1035005,15,33150
1035005,16,62064
1036019,15,33158
1036019,16,62069
1037000,15,33143
1037000,16,62084
1038020,15,33145
1038020,16,62062
1039040,15,33147
1039040,16,62069
1040019,15,33146
1040019,16,62055
1041037,15,33146
1041037,16,62059
1042013,15,33130
1042013,16,62069
1043034,15,33139
1043034,16,62067
1044012,15,33143
1044012,16,62079
1045032,15,33145
1045032,16,62091
1046006,15,33131
1046006,16,62064
1047030,15,33143
1047030,16,62082
1048005,15,33164
1048005,16,62073
1049026,15,33151
1049026,16,62064
1050007,15,33139
1050007,16,62079
1051026,15,33143
1051026,16,62068
1052001,15,33152
1052001,16,62056
1053025,15,33149
1053025,16,62067
1053999,15,33150
1053999,16,62074
1055020,15,33174
1055020,16,62084
1056039,15,33150
1056039,16,62061
1057018,15,33147
1057018,16,62085
1058035,15,33145
1058035,16,62081
1059015,15,33140
1059015,16,62067
1060033,15,33156
1060033,16,62082
1061012,15,33157
1061012,16,62084
1062032,15,33117
1062032,16,62055
1063009,15,33140
1063009,16,62073
1064031,15,33151
1064031,16,62081
1065009,15,33140
1065009,16,62083
1066028,15,33156
1066028,16,62079
1067006,15,33133
1067006,16,62063
1068026,15,33142
1068026,16,62068
1069000,15,33156
1069000,16,62073
1070024,15,33155
1070024,16,62063
1070997,15,33156
1070997,16,62090
1072022,15,33153
1072022,16,62081
1073041,15,33165
1073041,16,62066
1074019,15,33147
1074019,16,62074
1075040,15,33145
1075040,16,62075
1076013,15,33144
1076013,16,62081
1077036,15,33145
1077036,16,62066
1078014,15,33144
1078014,16,62068
1079030,15,33159
1079030,16,62079
1080012,15,33138
1080012,16,62067
1081031,15,33135
1081031,16,62083
1082009,15,33155
1082009,16,62066
1083027,15,33130
1083027,16,62074
1084004,15,33144
1084004,16,62075
1085020,15,33144
1085020,16,62067
1086003,15,33145
1086003,16,62063
1087023,15,33154
1087023,16,62057
1088000,15,33142
1088000,16,62080
1089020,15,33138
1089020,16,62044
1090041,15,33140
1090041,16,62059
1091016,15,33152
1091016,16,62075
1092038,15,33169
1092038,16,62076
1093017,15,33133
1093017,16,62069
1094033,15,33146
1094033,16,62072
1095012,15,33155
1095012,16,62065
1096032,15,33135
1096032,16,62084
1097011,15,33156
1097011,16,62073
1098029,15,33137
1098029,16,62067
1099009,15,33146
1099009,16,62083
1100029,15,33145
1100029,16,62080
1101005,15,33168
1101005,16,62072
1102025,15,33142
1102025,16,62072
1103001,15,33141
1103001,16,62070
