t_us,pin,raw
1000000,15,33042
1000000,16,62074
1001005,15,33057
1001005,16,62068
1002024,15,33068
1002024,16,62080
1002997,15,33048
1002997,16,62071
1004021,15,33058
1004021,16,62070
1005039,15,33064
1005039,16,62077
1006017,15,33048
1006017,16,62071
1007037,15,33041
1007037,16,62065
1008017,15,33036
1008017,16,62064
1009037,15,33067
1009037,16,62079
1010013,15,33032
1010013,16,62075
1011033,15,33055
1011033,16,62069
1012007,15,33054
1012007,16,62083
1013031,15,33044
1013031,16,62090
1014008,15,33042
1014008,16,62090
1015029,15,33051
1015029,16,62081
1016005,15,33021
1016005,16,62091
1017027,15,33061
1017027,16,62074
1018003,15,33045
1018003,16,62080
1019022,15,33038
1019022,16,62097
1019998,15,33047
1019998,16,62055
1021021,15,33060
1021021,16,62088
1022037,15,33069
1022037,16,62087
1023016,15,33051
1023016,16,62070
1024035,15,33053
1024035,16,62053
1025013,15,33062
1025013,16,62069
1026035,15,33056
1026035,16,62092
1027013,15,33037
1027013,16,62075
1028034,15,33051
1028034,16,62081
1029009,15,33057
1029009,16,62073
1030029,15,33053
1030029,16,62089
1031007,15,33052
1031007,16,62069
1032028,15,33053
1032028,16,62069
1033004,15,33037
1033004,16,62088
1034025,15,33045
1034025,16,62070
1035004,15,33057
1035004,16,62088
1036023,15,33044
1036023,16,62061
1037001,15,33032
1037001,16,62066
1038022,15,33051
1038022,16,62072
1039042,15,33046
1039042,16,62065
1040019,15,33046
1040019,16,62084
1041038,15,33039
1041038,16,62065
1042014,15,33047
1042014,16,62082
1043034,15,33048
1043034,16,62066
1044012,15,33029
1044012,16,62073
1045032,15,33034
1045032,16,62073
1046010,15,33039
1046010,16,62076
1047032,15,33045
1047032,16,62068
1048008,15,33049
1048008,16,62070
1049028,15,33038
1049028,16,62085
1050004,15,33044
1050004,16,62079
1051027,15,33062
1051027,16,62081
1052001,15,33041
1052001,16,62072
1053021,15,33050
1053021,16,62103
1054000,15,33051
1054000,16,62072
1055020,15,33048
1055020,16,62077
1056044,15,33034
1056044,16,62095
1057016,15,33055
1057016,16,62060
1058035,15,33061
1058035,16,62072
1059018,15,33066
1059018,16,62061
1060037,15,33041
1060037,16,62081
1061010,15,33052
1061010,16,62101
1062035,15,33058
1062035,16,62074
1063008,15,33054
1063008,16,62085
1064031,15,33042
1064031,16,62059
1065006,15,33049
1065006,16,62069
1066026,15,33024
1066026,16,62080
1067007,15,33058
1067007,16,62069
1068025,15,33052
1068025,16,62075
1069002,15,33055
1069002,16,62065
1070021,15,33052
1070021,16,62073
1071000,15,33052
1071000,16,62072
1072017,15,33042
1072017,16,62064
1073041,15,33064
1073041,16,62064
1074014,15,33049
1074014,16,62097
1075039,15,33024
1075039,16,62086
1076013,15,33051
1076013,16,62061
1077037,15,33059
1077037,16,62080
1078012,15,33068
1078012,16,62078
1079034,15,33051
1079034,16,62077
1080011,15,33043
1080011,16,62067
1081030,15,33051
1081030,16,62081
1082006,15,33043
1082006,16,62065
1083028,15,33055
1083028,16,62081
1084005,15,33047
1084005,16,62074
1085028,15,33046
1085028,16,62078
1086004,15,33051
1086004,16,62058
1087023,15,33052
1087023,16,62077
1087999,15,33057
1087999,16,62077
1089019,15,33053
1089019,16,62091
1090039,15,33047
1090039,16,62059
1091016,15,33037
1091016,16,62056
1092037,15,33057
1092037,16,62074
1093013,15,33043
1093013,16,62088
1094034,15,33064
1094034,16,62072
1095014,15,33050
1095014,16,62055
1096034,15,33040
1096034,16,62089
1097009,15,33056
1097009,16,62070
1098029,15,33043
1098029,16,62059
1099006,15,33044
1099006,16,62096
1100027,15,33041
1100027,16,62049
1101005,15,33012
1101005,16,62073
