t_us,pin,raw
1000000,15,41537
1000059,15,61384
1000121,15,26825
1000153,15,7933
1000212,15,14736
1000278,15,57375
1000305,15,61916
1000371,15,27137
1000400,15,9356
1000464,15,15698
1000524,15,55448
1000554,15,62007
1000617,15,30378
1000679,15,3339
1000711,15,13737
1000773,15,54845
1000803,15,62065
1000865,15,32106
1000929,15,3335
1000957,15,11408
1001019,15,52554
1001052,15,62082
1001114,15,33063
1001175,15,3345
1001205,15,10167
1001267,15,51288
1001301,15,62065
1001365,15,32725
1001422,15,3591
1001456,15,10528
1001517,15,51041
1001579,15,55941
1001611,15,35914
1001671,15,3741
1001703,15,8945
1001764,15,49082
1001826,15,57375
1001859,15,37545
1001922,15,3667
1001952,15,8366
1002013,15,48194
1002075,15,57905
1002104,15,41498
1002166,15,4800
1002232,15,25937
1002261,15,46592
1002322,15,59112
1002353,15,42431
1002419,15,4247
1002479,15,23604
1002505,15,42338
1002574,15,58542
1002603,15,42648
1002665,15,5222
1002727,15,21870
1002757,15,43466
1002820,15,59905
1002851,15,44275
1002914,15,5596
1002973,15,18868
1003004,15,41123
1003067,15,60748
1003129,15,24411
1003161,15,6630
1003220,15,16763
1003254,15,40841
1003317,15,60862
1003376,15,26798
1003409,15,7548
1003469,15,15902
1003503,15,39881
1003563,15,61591
1003626,15,27138
1003656,15,8885
1003717,15,14538
1003780,15,55915
1003812,15,61738
1003872,15,30361
1003905,15,9473
1003965,15,13208
1004028,15,54835
1004059,15,62011
1004121,15,31297
1004151,15,11616
1004212,15,11356
1004275,15,53146
1004308,15,62064
1004369,15,33064
1004401,15,11789
1004462,15,11159
1004524,15,52405
1004556,15,62049
1004617,15,34888
1004682,15,3311
1004709,15,9555
1004771,15,50527
1004804,15,61951
1004863,15,38023
1004928,15,3519
1004961,15,10265
1005020,15,49713
1005049,15,61311
1005111,15,39696
1005174,15,4060
1005206,15,7946
1005267,15,47574
1005331,15,57517
1005360,15,40721
1005423,15,4329
1005455,15,7420
1005516,15,46637
1005578,15,58726
1005609,15,41660
1005672,15,4604
1005702,15,6253
1005763,15,44518
1005827,15,59208
1005856,15,44101
1005921,15,4931
1005949,15,5252
1006010,15,42139
1006074,15,60169
1006105,15,44986
1006169,15,5562
1006229,15,19668
1006259,15,41138
1006323,15,60507
1006349,15,49047
1006416,15,6654
1006477,15,18075
1006510,15,41596
1006571,15,61038
1006600,15,48644
1006662,15,8248
1006724,15,15996
1006756,15,38421
1006819,15,61410
1006879,15,28496
1006906,15,11208
1006972,15,14577
1007004,15,36721
1007066,15,61852
1007128,15,29487
1007158,15,10362
1007218,15,12143
1007254,15,36413
1007314,15,62027
1007374,15,32674
1007406,15,11618
1007469,15,12406
1007498,15,31777
1007562,15,62068
1007621,15,35209
1007654,15,12871
1007717,15,11262
1007777,15,51260
1007809,15,62007
1007869,15,36908
1007906,15,11948
1007965,15,10014
1008026,15,50581
1008060,15,62015
1008122,15,35026
1008153,15,13780
1008213,15,9003
1008275,15,49705
1008305,15,61489
1008368,15,38308
1008429,15,4074
1008465,15,9725
1008523,15,48280
1008555,15,61424
1008616,15,39935
1008674,15,5227
1008709,15,7118
1008772,15,47375
1008801,15,60589
1008867,15,39523
1008923,15,5623
1008957,15,6297
1009020,15,45740
1009050,15,60246
1009114,15,41872
1009174,15,5439
1009203,15,5037
1009268,15,44205
1009329,15,60141
1009363,15,42853
1009423,15,5812
1009452,15,4683
1009513,15,40526
1009576,15,60915
1009609,15,45869
1009671,15,6616
1009699,15,4038
1009763,15,40262
1009827,15,60790
1009858,15,46769
1009917,15,8273
1009980,15,16576
1010013,15,40018
1010074,15,61427
1010101,15,51266
1010166,15,8777
1010228,15,15243
1010261,15,38251
1010322,15,61727
1010351,15,51514
1010414,15,9864
1010473,15,12207
1010508,15,35702
1010570,15,61973
1010601,15,51574
1010662,15,11020
1010723,15,11946
1010756,15,33998
1010819,15,62027
1010876,15,35118
1010911,15,11702
1010975,15,12846
1011003,15,31573
1011064,15,61958
1011125,15,36167
1011159,15,13026
1011221,15,10570
1011250,15,28994
1011313,15,61882
1011375,15,36438
1011405,15,15474
1011467,15,8626
1011529,15,49122
1011561,15,61621
1011625,15,36725
1011653,15,16997
1011717,15,8486
1011778,15,48313
1011810,15,61428
1011869,15,41286
1011901,15,18484
1011962,15,6429
1012026,15,46759
1012059,15,61216
1012117,15,42972
1012151,15,18733
1012211,15,5986
1012276,15,46557
1012306,15,60477
1012366,15,43893
1012431,15,4917
1012459,15,5307
1012525,15,45617
1012554,15,59888
1012615,15,44824
1012677,15,6098
1012708,15,4944
1012773,15,43944
1012802,15,59205
1012864,15,45719
1012924,15,7275
1012954,15,4045
1013018,15,40213
1013079,15,61346
1013112,15,47348
1013173,15,7767
1013203,15,3835
1013267,15,39230
1013329,15,61432
1013359,15,49403
1013419,15,9722
1013453,15,3789
1013515,15,37654
1013578,15,61605
1013606,15,51422
1013666,15,11252
1013702,15,3641
1013762,15,35081
1013827,15,61794
1013855,15,52177
1013918,15,10485
1013979,15,12551
1014012,15,34905
1014071,15,62069
1014102,15,53988
1014166,15,11730
1014227,15,11269
1014257,15,30937
1014321,15,62051
1014352,15,54146
1014415,15,12440
1014475,15,10174
1014504,15,28421
1014568,15,61889
1014629,15,37196
1014661,15,14876
1014723,15,9023
1014755,15,28807
1014813,15,61181
1014880,15,36672
1014911,15,15115
1014972,15,8457
1015003,15,27153
1015063,15,61106
1015126,15,39863
1015155,15,19179
1015218,15,6780
1015252,15,26100
1015310,15,60390
1015376,15,40138
1015405,15,19295
1015467,15,6328
1015529,15,45279
1015560,15,60275
1015619,15,45202
1015650,15,22965
1015717,15,6211
1015776,15,42904
1015808,15,59646
1015872,15,43512
1015898,15,24641
1015962,15,4737
1016028,15,44078
1016055,15,58586
1016117,15,46970
1016182,15,6230
1016210,15,4276
1016274,15,41035
1016304,15,58052
1016368,15,46600
1016427,15,8174
1016462,15,4567
1016520,15,37907
