t_us,pin,raw
1000000,15,47009
1000060,15,47193
1000124,15,47406
1000152,15,47507
1000214,15,47699
1000275,15,47907
1000308,15,47989
1000370,15,48206
1000402,15,48302
1000462,15,48474
1000526,15,48679
1000553,15,48781
1000618,15,48956
1000679,15,49144
1000713,15,49277
1000772,15,49425
1000806,15,49555
1000868,15,49702
1000933,15,49916
1000958,15,49983
1001024,15,50189
1001053,15,50257
1001113,15,50437
1001175,15,50616
1001206,15,50710
1001269,15,50887
1001299,15,50978
1001360,15,51177
1001424,15,51354
1001456,15,51457
1001518,15,51613
1001578,15,51790
1001611,15,51874
1001671,15,52038
1001703,15,52113
1001767,15,52311
1001829,15,52461
1001859,15,52563
1001920,15,52725
1001951,15,52792
1002013,15,52981
1002076,15,53150
1002105,15,53235
1002169,15,53375
1002231,15,53549
1002259,15,53641
1002322,15,53794
1002351,15,53871
1002413,15,54033
1002480,15,54195
1002509,15,54277
1002570,15,54407
1002602,15,54494
1002666,15,54644
1002727,15,54793
1002757,15,54852
1002815,15,54981
1002849,15,55093
1002914,15,55258
1002975,15,55382
1003005,15,55451
1003065,15,55589
1003129,15,55728
1003162,15,55822
1003222,15,55948
1003251,15,56006
1003314,15,56169
1003378,15,56298
1003408,15,56378
1003467,15,56503
1003500,15,56562
1003564,15,56706
1003625,15,56848
1003658,15,56898
1003720,15,57031
1003778,15,57158
1003812,15,57218
1003871,15,57337
1003903,15,57416
1003967,15,57530
1004030,15,57663
1004060,15,57717
1004122,15,57830
1004151,15,57885
1004214,15,58009
1004277,15,58123
1004307,15,58191
1004369,15,58287
1004400,15,58349
1004466,15,58447
1004527,15,58566
1004552,15,58628
1004618,15,58720
1004679,15,58831
1004710,15,58891
1004771,15,58994
1004802,15,59045
1004864,15,59149
1004927,15,59256
1004958,15,59299
1005020,15,59367
1005048,15,59432
1005113,15,59527
1005174,15,59600
1005209,15,59683
1005267,15,59749
1005329,15,59860
1005361,15,59876
1005423,15,59979
1005455,15,60027
1005519,15,60116
1005576,15,60171
1005607,15,60209
1005672,15,60287
1005701,15,60326
1005765,15,60425
1005829,15,60498
1005859,15,60543
1005919,15,60584
1005952,15,60627
1006011,15,60706
1006074,15,60756
1006105,15,60807
1006167,15,60868
1006228,15,60921
1006260,15,60976
1006325,15,61038
1006353,15,61050
1006415,15,61121
1006477,15,61170
1006508,15,61201
1006570,15,61259
1006601,15,61274
1006661,15,61318
1006723,15,61370
1006759,15,61422
1006817,15,61451
1006879,15,61505
1006911,15,61532
1006973,15,61557
1007003,15,61586
1007067,15,61637
1007128,15,61664
1007159,15,61670
1007221,15,61707
1007253,15,61737
1007313,15,61783
1007376,15,61797
1007406,15,61813
1007470,15,61817
1007501,15,61857
1007562,15,61896
1007623,15,61921
1007656,15,61916
1007715,15,61954
1007779,15,61958
1007807,15,61990
1007872,15,61993
1007902,15,61996
1007965,15,62013
1008026,15,62037
1008058,15,62042
1008116,15,62058
1008153,15,62046
1008209,15,62050
1008276,15,62064
1008305,15,62076
1008371,15,62054
1008427,15,62094
1008461,15,62057
1008523,15,62077
1008555,15,62090
1008617,15,62079
1008676,15,62057
1008709,15,62061
1008772,15,62045
1008801,15,62038
1008864,15,62030
1008928,15,62025
1008955,15,62002
1009020,15,61990
1009050,15,62019
1009112,15,61991
1009174,15,61946
1009204,15,61955
1009264,15,61924
1009331,15,61907
1009360,15,61882
1009421,15,61845
1009450,15,61848
1009515,15,61821
1009578,15,61787
1009608,15,61779
1009671,15,61748
1009699,15,61718
1009762,15,61683
1009825,15,61644
1009854,15,61640
1009917,15,61592
1009979,15,61532
1010012,15,61508
1010072,15,61473
1010107,15,61481
1010168,15,61397
1010227,15,61337
1010256,15,61342
1010322,15,61284
1010354,15,61267
1010415,15,61195
1010476,15,61147
1010509,15,61107
1010568,15,61042
1010599,15,61012
1010660,15,60956
1010722,15,60888
1010755,15,60831
1010815,15,60788
1010879,15,60719
1010911,15,60704
1010973,15,60602
1011002,15,60608
1011065,15,60523
1011128,15,60440
1011158,15,60398
1011219,15,60335
1011253,15,60282
1011314,15,60199
1011373,15,60152
1011407,15,60078
1011467,15,60006
1011531,15,59898
1011561,15,59855
1011623,15,59782
1011654,15,59747
1011718,15,59643
1011779,15,59569
1011808,15,59525
1011871,15,59411
1011901,15,59375
1011965,15,59285
1012022,15,59192
1012059,15,59123
1012119,15,59046
1012147,15,58984
1012210,15,58878
1012273,15,58766
1012302,15,58731
1012365,15,58615
1012430,15,58505
1012459,15,58455
1012521,15,58348
1012552,15,58273
1012617,15,58165
1012672,15,58040
1012707,15,58000
1012770,15,57872
1012802,15,57820
1012861,15,57687
1012926,15,57566
1012958,15,57511
1013017,15,57379
1013079,15,57278
1013108,15,57218
1013174,15,57080
1013207,15,57018
1013267,15,56879
1013329,15,56744
1013359,15,56692
1013421,15,56550
1013452,15,56474
1013514,15,56342
1013575,15,56209
1013608,15,56119
1013671,15,56027
1013700,15,55926
1013761,15,55826
1013824,15,55677
1013856,15,55592
1013917,15,55429
1013977,15,55270
1014011,15,55213
1014074,15,55067
1014104,15,54999
1014163,15,54855
1014227,15,54690
1014261,15,54623
1014319,15,54465
1014349,15,54390
1014415,15,54241
1014476,15,54069
1014505,15,54010
1014566,15,53846
1014630,15,53681
1014664,15,53594
1014722,15,53447
1014754,15,53365
1014817,15,53215
