t_us,pin,raw
1000000,15,56069
1000059,15,52375
1000123,15,47618
1000154,15,45106
1000215,15,39840
1000275,15,34381
1000307,15,31422
1000370,15,25699
1000398,15,23198
1000465,15,17626
1000526,15,13105
1000558,15,11025
1000620,15,7586
1000683,15,5087
1000710,15,4293
1000772,15,3386
1000805,15,3318
1000865,15,4041
1000927,15,5805
1000960,15,7200
1001021,15,10429
1001053,15,12455
1001112,15,16736
1001176,15,21996
1001206,15,24600
1001268,15,30221
1001301,15,33242
1001359,15,38560
1001424,15,44255
1001456,15,46941
1001516,15,51498
1001580,15,55616
1001611,15,57271
1001671,15,59864
1001704,15,60874
1001764,15,61939
1001828,15,61925
1001856,15,61554
1001919,15,59897
1001951,15,58648
1002016,15,55326
1002079,15,51202
1002107,15,49138
1002168,15,44200
1002231,15,38691
1002261,15,35910
1002323,15,30251
1002358,15,27047
1002417,15,21834
1002480,15,16686
1002508,15,14579
1002573,15,10251
1002604,15,8511
1002665,15,5789
1002727,15,4026
1002756,15,3532
1002818,15,3363
1002851,15,3728
1002911,15,5159
1002973,15,7668
1003003,15,9210
1003066,15,13168
1003127,15,17685
1003158,15,20210
1003224,15,25926
1003254,15,28654
1003315,15,34267
1003376,15,39820
1003408,15,42612
1003467,15,47553
1003503,15,50318
1003562,15,54341
1003626,15,57866
1003654,15,59107
1003718,15,61141
1003782,15,62027
1003812,15,62033
1003874,15,61277
1003903,15,60515
1003964,15,58215
1004027,15,54856
1004061,15,52681
1004118,15,48525
1004151,15,45866
1004214,15,40465
1004276,15,34874
1004305,15,32176
1004369,15,26306
1004402,15,23393
1004461,15,18423
1004526,15,13524
1004556,15,11495
1004617,15,8029
1004677,15,5465
1004708,15,4513
1004771,15,3422
1004803,15,3305
1004865,15,3895
1004926,15,5579
1004957,15,6786
1005021,15,10071
1005050,15,11897
1005113,15,16366
1005174,15,21304
1005204,15,23897
1005269,15,29751
1005331,15,35466
1005362,15,38290
1005422,15,43599
1005452,15,46075
1005515,15,50954
1005579,15,55168
1005607,15,56748
1005671,15,59646
1005702,15,60637
1005766,15,61895
1005827,15,61993
1005858,15,61616
1005917,15,60172
1005951,15,58910
1006012,15,55906
1006074,15,51978
1006106,15,49688
1006167,15,44812
1006228,15,39487
1006258,15,36772
1006325,15,30638
1006354,15,27972
1006419,15,22200
1006476,15,17486
1006509,15,14953
1006569,15,10881
1006600,15,9090
1006663,15,6101
1006723,15,4218
1006756,15,3631
1006818,15,3341
1006879,15,4109
1006912,15,4984
1006975,15,7471
1007004,15,8947
1007068,15,12854
1007129,15,17354
1007158,15,19699
1007220,15,25058
1007252,15,27910
1007314,15,33596
1007374,15,39087
1007405,15,41863
1007466,15,46976
1007500,15,49633
1007562,15,53962
1007624,15,57478
1007653,15,58800
1007718,15,60985
1007781,15,61983
1007812,15,62077
1007873,15,61396
1007905,15,60621
1007965,15,58447
1008028,15,55147
1008058,15,53273
1008120,15,48841
1008152,15,46282
1008214,15,41003
1008278,15,35234
1008303,15,32935
1008369,15,26867
1008433,15,21257
1008462,15,18846
1008521,15,14315
1008555,15,11984
1008618,15,8273
1008676,15,5699
1008707,15,4726
1008771,15,3476
1008803,15,3296
1008866,15,3833
1008925,15,5313
1008956,15,6492
1009016,15,9429
1009052,15,11621
1009113,15,15874
1009173,15,20691
1009205,15,23462
1009267,15,28994
1009329,15,34703
1009362,15,37716
1009421,15,42965
1009451,15,45510
1009513,15,50373
1009577,15,54697
1009607,15,56420
1009669,15,59327
1009701,15,60435
