t_us,pin,raw
1000000,15,16066
1000060,15,8306
1000123,15,3876
1000154,15,3306
1000216,15,5468
1000277,15,11561
1000308,15,15879
1000374,15,27018
1000403,15,32331
1000463,15,43158
1000526,15,52930
1000555,15,56443
1000618,15,61261
1000677,15,61813
1000712,15,60248
1000771,15,54658
1000805,15,50052
1000868,15,39580
1000928,15,28578
1000960,15,22866
1001022,15,13102
1001054,15,9114
1001113,15,4368
1001178,15,3594
1001209,15,4913
1001270,15,10521
1001302,15,14772
1001361,15,24404
1001426,15,36296
1001455,15,41518
1001519,15,51779
1001577,15,58479
1001611,15,60867
1001672,15,61928
1001703,15,60844
1001765,15,55563
1001826,15,47012
1001856,15,41947
1001920,15,30319
1001951,15,24712
1002011,15,14879
1002076,15,7068
1002105,15,4878
1002166,15,3341
1002228,15,6125
1002260,15,9176
1002320,15,17290
1002354,15,22957
1002415,15,33973
1002478,15,45187
1002508,15,49946
1002570,15,57671
1002601,15,60183
1002664,15,62056
1002727,15,59393
1002758,15,56500
1002822,15,47903
1002853,15,42767
1002912,15,32109
1002973,15,21150
1003008,15,15543
1003066,15,8196
1003130,15,3781
1003161,15,3290
1003222,15,5555
1003252,15,8167
1003316,15,16415
1003378,15,26928
1003410,15,32778
1003469,15,43394
1003497,15,48006
1003563,15,56820
1003624,15,61326
1003659,15,62065
1003717,15,60213
1003782,15,53834
1003809,15,50134
1003875,15,39148
1003902,15,34231
1003967,15,22446
1004030,15,12656
1004058,15,9195
1004123,15,4127
1004152,15,3369
1004211,15,4756
1004276,15,10675
1004306,15,14679
1004369,15,25051
1004398,15,30282
1004461,15,41717
1004525,15,51966
1004554,15,55687
1004616,15,60876
1004678,15,61897
1004711,15,60674
1004771,15,55403
1004804,15,51087
1004864,15,41338
1004925,15,30234
1004958,15,24303
1005019,15,14385
1005048,15,10529
1005113,15,4689
1005175,15,3377
1005204,15,4303
1005269,15,9652
1005330,15,18133
1005360,15,23181
1005424,15,34792
1005455,15,40435
1005515,15,50300
1005579,15,58126
1005610,15,60460
1005670,15,62043
1005701,15,61224
1005763,15,56445
1005827,15,47817
1005858,15,42693
1005920,15,31461
1005950,15,25973
1006010,15,15925
1006076,15,7645
1006104,15,5350
1006166,15,3300
1006230,15,5812
1006258,15,8311
1006324,15,17002
1006353,15,21722
1006416,15,33070
1006478,15,44146
1006508,15,49022
1006571,15,57185
1006602,15,59853
1006665,15,62055
1006722,15,60198
1006755,15,57442
1006816,15,49765
1006881,15,38830
1006913,15,33026
1006973,15,22249
1007002,15,17433
1007067,15,8721
1007127,15,4119
1007159,15,3336
1007220,15,5028
1007250,15,7356
1007314,15,15227
1007379,15,26030
1007406,15,30933
1007471,15,42702
1007500,15,47522
1007561,15,55920
1007622,15,60966
1007655,15,62009
1007722,15,60301
1007777,15,55217
1007811,15,50738
1007870,15,41107
1007903,15,35148
1007964,15,23998
1008027,15,13931
1008055,15,10216
1008119,15,4610
1008152,15,3420
1008214,15,4600
1008276,15,9942
1008304,15,13546
1008369,15,23925
1008429,15,34905
1008460,15,40485
1008524,15,50948
1008553,15,54809
1008616,15,60551
1008677,15,62028
1008711,15,60978
1008769,15,56299
1008804,15,51921
1008862,15,42763
1008926,15,31214
1008960,15,25026
1009021,15,14986
1009050,15,11022
1009112,15,5090
1009175,15,3322
1009205,15,4076
1009265,15,8570
1009330,15,17175
1009360,15,22141
1009419,15,32770
1009455,15,39340
1009516,15,49548
1009576,15,57219
1009607,15,59888
1009672,15,62070
1009699,15,61562
1009761,15,57310
1009823,15,49383
1009856,15,44037
1009919,15,32741
1009981,15,21590
1010012,15,16570
1010073,15,8562
1010105,15,5689
1010165,15,3312
1010229,15,5315
1010258,15,7685
1010317,15,14993
1010351,15,20352
1010414,15,31570
1010476,15,42779
1010507,15,47919
1010567,15,56080
1010599,15,59178
1010662,15,62025
1010724,15,60410
1010755,15,58041
1010815,15,50798
1010880,15,40125
1010910,15,34684
1010972,15,23422
1011002,15,18355
1011066,15,9465
1011127,15,4435
1011155,15,3448
1011220,15,4676
1011251,15,6914
1011313,15,14198
1011374,15,24036
1011404,15,29447
1011465,15,40579
1011531,15,51338
1011562,15,55308
1011621,15,60584
1011655,15,61917
1011717,15,60901
1011776,15,56018
1011809,15,51874
1011875,15,41288
1011902,15,36437
1011966,15,24745
1012027,15,14778
1012055,15,10957
1012118,15,5029
1012150,15,3611
1012212,15,4178
1012274,15,9032
1012305,15,12858
1012369,15,22882
1012430,15,33954
1012460,15,39414
1012520,15,49450
1012551,15,53827
1012614,15,60024
1012673,15,62069
1012706,15,61468
1012771,15,56745
1012800,15,53323
1012863,15,43646
1012925,15,32512
1012956,15,26802
1013018,15,16332
1013078,15,8474
1013112,15,5521
1013175,15,3305
