t_us,pin,raw
1000000,15,5248
1000063,15,6182
1000120,15,7150
1000153,15,7774
1000216,15,9081
1000278,15,10495
1000308,15,11240
1000371,15,12888
1000399,15,13655
1000465,15,15592
1000526,15,17461
1000555,15,18358
1000618,15,20459
1000684,15,22724
1000712,15,23688
1000773,15,25856
1000805,15,26990
1000865,15,29202
1000927,15,31465
1000961,15,32729
1001021,15,34917
1001053,15,36088
1001113,15,38295
1001175,15,40501
1001211,15,41790
1001267,15,43725
1001300,15,44881
1001362,15,46880
1001425,15,48863
1001458,15,49888
1001518,15,51608
1001580,15,53323
1001609,15,54057
1001671,15,55559
1001704,15,56297
1001764,15,57545
1001826,15,58699
1001856,15,59199
1001918,15,60111
1001955,15,60544
1002013,15,61161
1002074,15,61630
1002109,15,61822
1002166,15,62026
1002231,15,62057
1002260,15,62004
1002324,15,61780
1002357,15,61591
1002414,15,61157
1002477,15,60479
1002511,15,60022
1002571,15,59151
1002602,15,58621
1002664,15,57463
1002727,15,56135
1002760,15,55405
1002819,15,53971
1002852,15,53095
1002911,15,51485
1002975,15,49594
1003003,15,48750
1003070,15,46623
1003129,15,44653
1003162,15,43577
1003222,15,41487
1003253,15,40366
1003315,15,38141
1003377,15,35877
1003408,15,34762
1003472,15,32408
1003498,15,31429
1003558,15,29210
1003623,15,26877
1003658,15,25606
1003719,15,23452
1003781,15,21281
1003812,15,20266
1003871,15,18321
1003905,15,17251
1003965,15,15426
1004026,15,13644
1004060,15,12707
1004123,15,11052
1004153,15,10354
1004214,15,8937
1004274,15,7697
1004306,15,7111
1004366,15,6095
1004399,15,5604
1004463,15,4767
1004523,15,4155
1004556,15,3895
1004615,15,3548
1004677,15,3352
1004709,15,3302
1004774,15,3373
1004803,15,3466
1004862,15,3795
1004929,15,4350
1004960,15,4666
1005023,15,5444
1005052,15,5872
1005115,15,6913
1005173,15,7998
1005203,15,8615
1005269,15,10111
1005329,15,11582
1005361,15,12422
1005420,15,14047
1005455,15,15071
1005515,15,16867
1005577,15,18828
1005608,15,19882
1005671,15,21992
1005705,15,23185
1005762,15,25196
1005827,15,27534
1005855,15,28557
1005918,15,30870
1005950,15,32029
1006011,15,34277
1006075,15,36622
1006105,15,37721
1006166,15,39942
1006229,15,42148
1006261,15,43276
1006320,15,45247
1006355,15,46403
1006414,15,48291
1006476,15,50194
1006512,15,51229
1006567,15,52768
1006601,15,53645
1006662,15,55170
1006726,15,56595
1006756,15,57233
1006817,15,58404
1006881,15,59455
1006913,15,59917
1006972,15,60654
1007008,15,61061
1007067,15,61538
1007127,15,61888
1007160,15,62002
1007223,15,62081
1007251,15,62069
1007313,15,61886
1007374,15,61530
1007407,15,61246
1007469,15,60640
1007503,15,60226
1007560,15,59435
1007623,15,58399
1007655,15,57805
1007718,15,56512
1007780,15,55104
1007811,15,54359
1007872,15,52753
1007902,15,51936
1007964,15,50163
1008030,15,48150
1008057,15,47288
1008120,15,45240
1008150,15,44208
1008214,15,42025
1008277,15,39761
1008303,15,38866
1008369,15,36451
1008430,15,34218
