t_us,pin,raw
1000000,15,46824
1000060,15,60637
1000123,15,58829
1000154,15,51757
1000214,15,31330
1000280,15,10115
1000310,15,4793
1000369,15,5869
1000401,15,12715
1000464,15,33894
1000525,15,53898
1000556,15,60035
1000619,15,59547
1000679,15,44201
1000713,15,31987
1000772,15,12362
1000802,15,5989
1000865,15,5183
1000928,15,20710
1000958,15,31445
1001021,15,52620
1001054,15,59635
1001114,15,60370
1001173,15,46454
1001208,15,34081
1001268,15,13684
1001299,15,6580
1001362,15,4737
1001423,15,18815
1001456,15,30343
1001517,15,51338
1001579,15,61900
1001610,15,60921
1001672,15,47028
1001704,15,35858
1001765,15,14754
1001826,15,3628
1001856,15,4082
1001920,15,17575
1001952,15,28676
1002012,15,49631
1002075,15,61681
1002106,15,61344
1002168,15,48527
1002228,15,27336
1002260,15,16444
1002324,15,3810
1002351,15,3638
1002415,15,15783
1002477,15,37537
1002509,15,48440
1002573,15,61489
1002602,15,61687
1002664,15,49994
1002725,15,28699
1002758,15,17287
1002820,15,4164
1002848,15,3479
1002913,15,15029
1002973,15,35809
1003005,15,46945
1003066,15,60793
1003126,15,59092
1003159,15,51653
1003220,15,30856
1003255,15,18482
1003314,15,4865
1003376,15,6261
1003409,15,13631
1003470,15,34408
1003499,15,44765
1003563,15,60344
1003624,15,59498
1003657,15,52406
1003717,15,32154
1003782,15,10945
1003811,15,5336
1003874,15,5815
1003904,15,12015
1003966,15,32693
1004027,15,53013
1004059,15,59710
1004122,15,59912
1004147,15,55147
1004212,15,34328
1004275,15,12953
1004309,15,5753
1004369,15,5051
1004398,15,10379
1004462,15,30943
1004522,15,51451
1004553,15,58613
1004618,15,60526
1004677,15,46851
1004707,15,36399
1004771,15,14313
1004805,15,6497
1004865,15,4497
1004926,15,18053
1004960,15,29896
1005019,15,50372
1005049,15,57746
1005111,15,61304
1005175,15,47739
1005206,15,37072
1005266,15,16020
1005330,15,3700
1005359,15,3880
1005424,15,17162
1005451,15,26404
1005514,15,48602
1005577,15,61433
1005613,15,61205
1005670,15,49563
1005705,15,37739
1005764,15,16861
1005824,15,4221
1005857,15,3691
1005921,15,16010
1005947,15,24657
1006011,15,47454
1006077,15,61373
1006103,15,61885
1006168,15,50364
1006227,15,29897
1006260,15,18337
1006324,15,4308
1006351,15,3378
1006413,15,13428
1006479,15,36069
1006510,15,46874
1006571,15,60730
1006606,15,61789
1006667,15,50892
1006728,15,29827
1006757,15,19597
1006816,15,5284
1006880,15,6028
1006914,15,13508
1006975,15,34310
1007002,15,43965
1007062,15,59470
1007130,15,59404
1007159,15,53302
1007220,15,33047
1007253,15,21225
1007315,15,5511
1007378,15,5624
1007407,15,11448
1007469,15,31806
1007501,15,43328
1007563,15,59495
1007625,15,60215
1007655,15,54494
1007720,15,33304
1007778,15,13601
1007811,15,6237
1007872,15,4735
1007905,15,10774
1007967,15,30842
1008030,15,52187
1008058,15,58557
1008121,15,60784
1008150,15,55862
1008212,15,36541
1008276,15,14427
1008306,15,7231
1008366,15,4061
1008430,15,17600
1008459,15,27596
1008523,15,49931
1008555,15,57852
1008615,15,61414
1008680,15,47858
1008708,15,38295
1008774,15,15234
1008801,15,8355
1008866,15,4017
1008924,15,15570
1008957,15,26622
1009020,15,48850
1009051,15,56961
1009109,15,61831
1009172,15,50565
1009205,15,39637
1009266,15,17913
1009330,15,4162
1009361,15,3639
1009423,15,15025
1009455,15,25586
1009514,15,46677
1009576,15,60795
1009610,15,61851
1009670,15,51315
1009701,15,41353
1009762,15,19452
1009823,15,4992
1009856,15,3385
1009916,15,12834
1009978,15,33698
1010012,15,45831
1010074,15,60464
1010103,15,62078
1010163,15,53438
1010229,15,31406
1010258,15,21076
1010321,15,5324
1010355,15,3331
1010414,15,12109
1010477,15,33099
1010507,15,43873
1010571,15,60006
1010599,15,62062
1010661,15,54109
1010723,15,33882
1010755,15,22315
1010818,15,5839
1010880,15,5163
1010910,15,10900
1010973,15,31349
1011004,15,42533
1011067,15,59321
1011129,15,60385
1011158,15,55090
1011221,15,34935
1011252,15,23640
1011313,15,6767
1011375,15,4504
1011405,15,9508
1011467,15,28898
1011530,15,50683
1011561,15,58182
1011625,15,60926
1011654,15,56159
1011716,15,37038
1011775,15,16310
1011812,15,7108
1011871,15,4058
1011904,15,9134
1011967,15,28562
1012027,15,49596
1012057,15,57255
1012121,15,61360
1012152,15,56819
1012209,15,39830
1012274,15,16797
1012306,15,8440
1012364,15,3565
1012428,15,15208
1012460,15,25779
1012522,15,47821
1012552,15,56017
1012612,15,61915
1012678,15,50349
1012709,15,40113
1012772,15,17676
1012802,15,9452
1012865,15,3550
1012924,15,13783
1012959,15,25133
1013019,15,46603
1013079,15,60540
1013112,15,61956
1013172,15,52253
1013202,15,42806
1013268,15,19201
1013329,15,4872
1013361,15,3393
1013422,15,13034
1014042,15,52995
1014103,15,62063
1014163,15,54983
1014195,15,45730
1014256,15,23809
1014320,15,6383
1014351,15,3378
1014413,15,10331
1014442,15,18568
1014503,15,40333
1014570,15,58928
1014599,15,61918
1014661,15,55648
1014688,15,48220
1014750,15,26265
1014816,15,7223
1014848,15,3529
1014910,15,9436
1014970,15,28026
1015002,15,39727
1015062,15,57309
1015095,15,61696
1015159,15,56240
1015221,15,37157
1015250,15,26566
1015310,15,8526
1015342,15,3930
1015408,15,8835
1015466,15,26280
1015498,15,37974
1015563,15,57361
1015619,15,61838
1015653,15,57641
1015719,15,38118
1015746,15,28212
1015811,15,8485
1015869,15,3532
1015901,15,7291
1015962,15,24569
1015995,15,36636
1016058,15,56169
1016119,15,61865
1016149,15,58520
1016209,15,41954
1016242,15,29966
1016304,15,10211
1016362,15,3306
1016396,15,6294
1016459,15,23273
1016521,15,45472
1016551,15,54323
1016616,15,62003
1016646,15,59162
1016708,15,42573
1016769,15,20692
1016799,15,11663
1016861,15,3307
1016893,15,5692
1016952,15,20602
1017018,15,44247
1017048,15,53396
1017109,15,62068
1017171,15,54162
1017202,15,44872
1017264,15,22602
1017296,15,12645
1017359,15,3301
1017418,15,10454
1017452,15,20376
1017513,15,42332
1017543,15,51822
1017604,15,61966
1017668,15,55057
1017700,15,45871
1017760,15,24307
1017793,15,13733
1017856,15,3398
1017914,15,9306
1017947,15,18480
1018007,15,39860
1018071,15,58173
1018104,15,61905
1018166,15,55641
1018193,15,48335
1018257,15,25668
1018320,15,7438
1018349,15,3735
1018410,15,8268
1018444,15,17287
1018505,15,38871
1018567,15,57266
1018597,15,61465
1018662,15,56742
1018722,15,38713
1018753,15,27332
1018817,15,8190
1018846,15,4019
1018908,15,7728
1018969,15,25465
1019003,15,37909
1019061,15,55773
1019094,15,61139
1019158,15,57680
1019216,15,41110
1019248,15,29387
1019309,15,10119
1019343,15,4343
1019403,15,6693
1019466,15,24128
1019497,15,35416
1019558,15,54946
1019623,15,61915
1019652,15,58965
1019716,15,41401
1019748,15,29772
1019807,15,10787
1019869,15,3350
1019898,15,5765
1019963,15,22816
1019993,15,33693
1020054,15,53763
1020116,15,62080
1020148,15,59669
1020211,15,43365
1020271,15,21819
1020303,15,11974
1020366,15,3312
1020396,15,5385
1020460,15,21522
1020522,15,43795
1020549,15,52211
1020613,15,62049
1020643,15,60436
1020706,15,45332
1020768,15,23108
1020797,15,13796
1020861,15,3386
1020894,15,5021
1020952,15,18599
1021018,15,42156
1021047,15,51397
