t_us,pin,raw
1000000,15,49509
1001022,15,49501
1002014,15,49497
1003006,15,49524
1004027,15,49512
1005016,15,49489
1006009,15,49514
1007005,15,49500
1008027,15,49498
1009019,15,49523
1010012,15,49513
1011005,15,49507
1012029,15,49522
1013019,15,49501
1014012,15,49515
1015002,15,49509
1016024,15,49506
1017018,15,49501
1018011,15,49501
1019002,15,49513
1020022,15,49494
1021017,15,49500
1022008,15,49512
1022998,15,49496
1024026,15,49493
1025013,15,49510
1026005,15,49515
1027030,15,49500
1028021,15,49505
1029013,15,49496
1030005,15,49488
1031032,15,49522
1032023,15,49502
1033008,15,49521
1034005,15,49494
1035030,15,49515
1036020,15,49507
1037010,15,49513
1038002,15,49501
1039027,15,49491
1040018,15,49513
1041013,15,49501
1042004,15,49509
1043024,15,49505
1044017,15,49508
1045011,15,49507
1046002,15,49509
1047025,15,49509
1048016,15,49500
1049010,15,49504
1050002,15,49504
1051025,15,49488
1052016,15,49507
1053008,15,49507
1053999,15,49485
1055024,15,49513
1056014,15,49498
1057007,15,49498
1058028,15,49498
1059022,15,49511
1060014,15,49498
1061007,15,49489
1062033,15,49507
1063022,15,49508
1064012,15,49502
1065004,15,49503
1066028,15,49507
1067021,15,49532
1068012,15,49510
1069005,15,49524
1070028,15,49501
1071019,15,49505
1072013,15,49517
1073004,15,49496
1074026,15,49496
1075017,15,49476
1076008,15,49497
1077004,15,49505
1078025,15,49515
1079019,15,49506
1080009,15,49503
1081000,15,49518
1082025,15,49518
1083017,15,49505
1084006,15,49489
1085002,15,49485
1086024,15,49514
1087018,15,49503
1088009,15,49521
1089029,15,49510
1090024,15,49517
1091015,15,49488
1092006,15,49494
1093029,15,49492
1094021,15,49538
1095013,15,49524
1096004,15,49509
1097029,15,49507
1098019,15,49488
1099012,15,49510
1100003,15,49511
1101029,15,49505
1102020,15,49520
1103010,15,49490
1104003,15,49511
1105026,15,49505
1106019,15,49486
1107011,15,49500
1108001,15,49509
1109025,15,49509
1110015,15,49484
1111007,15,49501
1112001,15,49500
1113023,15,49510
1114017,15,49521
1115008,15,49498
1116001,15,49507
1117024,15,49511
1118018,15,49511
1119009,15,49506
1120026,15,49499
1121021,15,49504
1122016,15,49500
1123008,15,49501
1124031,15,49490
1125017,15,49522
1126015,15,49503
1127005,15,49499
1128029,15,49517
1129022,15,49486
1130014,15,49503
1131005,15,49491
1132028,15,49511
1133020,15,49509
1134009,15,49517
1135004,15,49483
1136027,15,49516
1137016,15,49505
1138010,15,49519
1139001,15,49504
1140025,15,49500
1141019,15,49510
1142010,15,49496
1143000,15,49504
1144025,15,49507
1145017,15,49500
1146007,15,49483
1146998,15,49511
1148025,15,49488
1149015,15,49496
1150009,15,49522
1151030,15,49520
1152021,15,49487
1153012,15,49507
1154006,15,49518
1155029,15,49513
1156022,15,49496
1157014,15,49483
1158006,15,49512
1159029,15,49502
1160021,15,49504
1161011,15,49504
1162005,15,49501
1163027,15,49513
1164019,15,49502
1165011,15,49487
1166004,15,49506
1167025,15,49493
1168013,15,49483
1169008,15,49502
1170002,15,49488
1171024,15,49505
1172016,15,49513
1173009,15,49504
1174002,15,49504
1175024,15,49528
1176016,15,49500
1177010,15,49510
1178002,15,49509
1179023,15,49515
1180015,15,49495
1181009,15,49504
1182029,15,49501
1183023,15,49491
1184014,15,49526
1185007,15,49502
1186027,15,49508
1187021,15,49517
1188012,15,49538
1189007,15,49495
1190030,15,49514
1191020,15,49496
1192012,15,49503
1193005,15,49495
1194029,15,49514
1195016,15,49508
1196011,15,49477
1197006,15,49491
1198024,15,49492
1199016,15,49509
