t_us,pin,raw
1000000,15,15675
1001022,15,15679
1002014,15,15679
1003004,15,15681
1004027,15,15667
1005020,15,15681
1006009,15,15673
1007005,15,15689
1008026,15,15690
1009019,15,15677
1010011,15,15693
1011003,15,15677
1012025,15,15682
1013018,15,15692
1014009,15,15682
1015004,15,15680
1016023,15,15689
1017017,15,15670
1018007,15,15686
1019000,15,15694
1020024,15,15675
1021012,15,15680
1022007,15,15678
1023000,15,15709
1024023,15,15676
1025015,15,15687
1026005,15,15686
1027029,15,15684
1028024,15,15690
1029013,15,15684
1030006,15,15689
1031025,15,15687
1032022,15,15692
1033014,15,15691
1034005,15,15683
1035029,15,15688
1036021,15,15674
1037012,15,15669
1038004,15,15679
1039029,15,15690
1040019,15,15677
1041012,15,15697
1042002,15,15684
1043028,15,15696
1044020,15,15676
1045012,15,15698
1046002,15,15707
1047029,15,15710
1048016,15,15676
1049007,15,15670
1049999,15,15678
1051022,15,15678
1052017,15,15683
1053009,15,15686
1054001,15,15679
1055025,15,15687
1056013,15,15678
1057005,15,15687
1058028,15,15682
1059023,15,15673
1060013,15,15682
1061006,15,15688
1062028,15,15680
1063021,15,15675
1064013,15,15697
1065009,15,15689
1066029,15,15683
1067017,15,15691
1068010,15,15684
1069003,15,15698
1070028,15,15689
1071020,15,15687
1072010,15,15708
1073002,15,15677
1074025,15,15679
1075016,15,15685
1076011,15,15694
1077002,15,15701
1078024,15,15680
1079018,15,15702
1080010,15,15696
1081003,15,15691
1082026,15,15688
1083016,15,15695
1084010,15,15677
1085000,15,15681
1086026,15,15682
1087015,15,15689
1088007,15,15670
1089031,15,15686
1090024,15,15685
1091014,15,15689
1092008,15,15690
1093028,15,15682
1094022,15,15689
1095013,15,15689
1096002,15,15685
1097031,15,15693
1098020,15,15684
1099011,15,15683
1100004,15,15700
1101025,15,15666
1102021,15,15654
1103008,15,15693
1104003,15,15697
1105027,15,15681
1106017,15,15695
1107008,15,15680
1108003,15,15696
1109026,15,15685
1110014,15,15691
1111012,15,15684
1111998,15,15666
1113025,15,15685
1114015,15,15686
1115007,15,15711
1115999,15,15693
1117023,15,15670
1118014,15,15676
1119006,15,15688
1120029,15,15684
1121020,15,15682
1122011,15,15669
1123004,15,15674
1124029,15,15675
1125020,15,15680
1126014,15,15670
1127005,15,15701
1128030,15,15687
1129021,15,15692
1130012,15,15684
1131006,15,15698
1132024,15,15696
1133021,15,15683
1134010,15,15683
1135003,15,15681
1136026,15,15681
1137019,15,15678
1138009,15,15673
1139004,15,15682
1140026,15,15679
1141018,15,15700
1142010,15,15698
1143001,15,15715
1144023,15,15690
1145014,15,15664
1146011,15,15687
1147002,15,15704
1148022,15,15679
1149015,15,15684
1150007,15,15681
1151030,15,15688
1152020,15,15674
1153013,15,15694
1154006,15,15677
1155026,15,15680
1156020,15,15680
1158067,15,15683
1159090,15,15705
1160086,15,15678
1161074,15,15675
1162099,15,15689
1163090,15,15674
1164079,15,15697
1165071,15,15666
1166097,15,15678
1167084,15,15690
1168080,15,15682
1169073,15,15680
1170094,15,15674
1171086,15,15660
1172078,15,15666
1173071,15,15695
1174096,15,15681
1175087,15,15699
1176078,15,15673
1177072,15,15693
1178094,15,15694
1179085,15,15682
1180078,15,15683
1181072,15,15676
1182092,15,15711
1183087,15,15680
1184075,15,15669
1185066,15,15680
1186091,15,15687
1187084,15,15690
1188076,15,15689
1189098,15,15688
1190092,15,15684
1191081,15,15686
1192074,15,15671
1193096,15,15665
1194089,15,15682
1195081,15,15676
1196074,15,15680
1197096,15,15690
1198089,15,15685
1199082,15,15690
1200073,15,15680
