t_us,pin,raw
1000000,15,49349
1001021,15,49390
1002013,15,49372
1003006,15,49361
1004026,15,49373
1005022,15,49349
1006011,15,49390
1007003,15,49365
1008027,15,49377
1009019,15,49367
1010011,15,49365
1011008,15,49360
1012028,15,49353
1013017,15,49353
1014011,15,49359
1015001,15,49381
1016027,15,49352
1017019,15,49358
1018009,15,49361
1019000,15,49366
1020024,15,49356
1021017,15,49372
1022005,15,49366
1022999,15,49358
1024025,15,49350
1025014,15,49368
1026010,15,49364
1027030,15,49362
1028023,15,49363
1029012,15,49374
1030004,15,49377
1031030,15,49386
1032021,15,49355
1033015,15,49377
1034003,15,49375
1035029,15,49359
1036020,15,49384
1037013,15,49340
1038000,15,49366
1039027,15,49385
1040019,15,49347
1041012,15,49361
1042002,15,49377
1043024,15,49371
1044017,15,49357
1045011,15,49385
1046002,15,49376
1047027,15,49372
1048017,15,49376
1049010,15,49369
1050001,15,49363
1051023,15,49375
1052015,15,49363
1053008,15,49367
1054001,15,49372
1055024,15,49367
1056014,15,49364
1057006,15,49371
1058033,15,49371
1059020,15,49354
1060012,15,49360
1061007,15,49360
1062027,15,49371
1063019,15,49348
1064012,15,49370
1065007,15,49369
1066029,15,49381
1067020,15,49355
1068011,15,49372
1069004,15,49369
1070027,15,49381
1071019,15,49348
1072013,15,49364
1073001,15,49363
1074024,15,49344
1075018,15,49357
1076012,15,49373
1077002,15,49371
1078023,15,49363
1079017,15,49362
1080008,15,49384
1080997,15,49378
1082024,15,49358
1083015,15,49380
1084009,15,49363
1085000,15,49358
1086022,15,49362
1087016,15,49375
1088005,15,49365
1089029,15,49357
1090019,15,49348
1091016,15,49372
1092006,15,49380
1093028,15,49363
1094020,15,49351
1095013,15,49368
1096004,15,49360
1097030,15,49372
1098021,15,49370
1099015,15,49361
1100005,15,49350
1101027,15,49356
1102017,15,49355
1103011,15,49374
1104001,15,49364
1105025,15,49350
1106019,15,49367
1107009,15,49373
1108002,15,49361
1109026,15,49373
1110017,15,49376
1111010,15,49352
1112002,15,49361
1113024,15,49374
1114017,15,49362
1115008,15,49359
1116000,15,49370
1117022,15,49351
1118016,15,49359
1119009,15,49375
1120029,15,49366
1121022,15,49375
1122014,15,49368
1123006,15,49377
1124031,15,49379
1125022,15,49363
1126015,15,49355
1127004,15,49366
1128027,15,49374
1129020,15,49386
1130010,15,49367
1131003,15,49354
1132028,15,49372
1133018,15,49382
1134011,15,49361
1135004,15,49352
1136028,15,49359
1137019,15,49379
1138010,15,49365
1139001,15,49357
1140024,15,49364
1141016,15,49362
1142008,15,49349
1143000,15,49397
1144025,15,49360
1145017,15,49353
1146009,15,49375
1147000,15,49371
1148023,15,49368
1149015,15,49364
1150005,15,49355
1151029,15,49361
1152021,15,49360
1153015,15,49374
1154007,15,49363
1155030,15,49351
1156023,15,49372
1157014,15,49357
1158004,15,49354
1159030,15,49385
1160022,15,49390
1161011,15,49359
1162005,15,49364
1163025,15,49382
1164021,15,49358
1165011,15,49382
1166004,15,49370
1167027,15,49358
1168016,15,49356
1169010,15,49356
1170001,15,49351
1171025,15,49377
1172019,15,49375
1173008,15,49364
1174003,15,49365
1175024,15,49359
1176018,15,49360
1177009,15,49361
1178001,15,49360
1179026,15,49381
1180014,15,49371
1181011,15,49364
1182030,15,49350
1183020,15,49360
1184012,15,49371
1185008,15,49378
1186030,15,49370
1187023,15,49358
1188013,15,49381
1189007,15,49364
1190029,15,49395
1191021,15,49368
1192014,15,49359
1193003,15,49351
1194027,15,49367
1195019,15,49360
1196008,15,49358
1197004,15,49372
1198026,15,49350
1199017,15,49362
