t_us,pin,raw
1000000,15,50978
1001020,15,50937
1002014,15,50975
1003005,15,50985
1004027,15,50970
1005017,15,50972
1006011,15,50957
1007002,15,50976
1008028,15,50971
1009018,15,50971
1010012,15,50966
1011000,15,50965
1012023,15,50958
1013019,15,50960
1014010,15,50962
1015006,15,50992
1016022,15,50954
1017019,15,50963
1018008,15,50962
1019002,15,50957
1020025,15,50970
1021017,15,50976
1022008,15,50964
1023000,15,50973
1024024,15,50968
1025014,15,50963
1026008,15,50956
1027031,15,50986
1028019,15,50973
1029015,15,50977
1030006,15,50954
1031029,15,50957
1032018,15,50950
1033016,15,50962
1034006,15,50955
1035032,15,50956
1036020,15,50957
1037010,15,50974
1038005,15,50965
1039027,15,50951
1040020,15,50973
1041010,15,50975
1042004,15,50954
1043027,15,50956
1044020,15,50958
1045009,15,50950
1046002,15,50953
1047022,15,50971
1048017,15,50949
1049009,15,50968
1050001,15,50969
1051024,15,50963
1052017,15,50977
1053010,15,50951
1053999,15,50996
1055025,15,50972
1056015,15,50972
1057007,15,50963
1058030,15,50968
1059022,15,50972
1060014,15,50951
1061007,15,50950
1062029,15,50980
1063018,15,50977
1064012,15,50968
1065004,15,50954
1066030,15,50953
1067022,15,50972
1068013,15,50955
1069003,15,50972
1070027,15,50970
1071020,15,50963
1072011,15,50975
1073001,15,50953
1074026,15,50967
1075016,15,50974
1076010,15,50957
1077000,15,50976
1078025,15,50957
1079017,15,50982
1080009,15,50953
1081000,15,50951
1082022,15,50968
1083016,15,50978
1084007,15,50983
1084999,15,50947
1086022,15,50982
1087018,15,50983
1088009,15,50956
1089031,15,50969
1090022,15,50966
1091012,15,50963
1092006,15,50945
1093029,15,50959
1094021,15,50954
1095015,15,50940
1096004,15,50966
1097030,15,50953
1098021,15,50971
1099013,15,50958
1100006,15,50972
1101029,15,50970
1102017,15,50966
1103010,15,50961
1104004,15,50966
1105026,15,50937
1106017,15,50974
1107007,15,50967
1108000,15,50951
1109023,15,50971
1110017,15,50960
1111007,15,50961
1112003,15,50951
1113025,15,50967
1114018,15,50968
1115008,15,50965
1115999,15,50960
1117023,15,50972
1118016,15,50972
1119005,15,50954
1120031,15,50978
1121020,15,50986
1122014,15,50968
1123009,15,50970
1124030,15,50971
1125024,15,50968
1126014,15,50955
1127004,15,50971
1128031,15,50976
1129019,15,50967
1130011,15,50980
1131004,15,50941
1132026,15,50967
1133019,15,50980
1134012,15,50965
1135002,15,50976
1136027,15,50943
1137018,15,50952
1138008,15,50965
1139000,15,50962
1140025,15,50972
1141017,15,50990
1142009,15,50956
1143003,15,50952
1144024,15,50961
1145016,15,50963
1146004,15,50952
1146999,15,50983
1148023,15,50963
1149016,15,50971
1150005,15,50941
1151031,15,50967
1152020,15,50967
1153015,15,50981
1154004,15,50954
1155030,15,50989
1156023,15,50982
1157012,15,50976
1158004,15,50971
1159028,15,50969
1160018,15,50973
1161011,15,50963
1162004,15,50997
1163030,15,50977
1164021,15,50953
1165012,15,50974
1166004,15,50958
1167025,15,50957
1168019,15,50955
1169009,15,50963
1170004,15,50968
1171023,15,50970
1172016,15,50964
1173011,15,50965
1173999,15,50977
1175026,15,50955
1176017,15,50981
1177010,15,50976
1177998,15,50967
1179021,15,50969
1180016,15,50966
1181006,15,50965
1182030,15,50976
1183023,15,50980
1184012,15,50959
1185006,15,50969
1186030,15,50947
1187022,15,50964
1188012,15,50953
1189002,15,50979
1190026,15,50963
1191020,15,50968
1192013,15,50957
1193004,15,50972
1194026,15,50971
1195020,15,50971
1196010,15,50981
1197002,15,50971
1198024,15,50978
1199017,15,50962
