t_us,pin,raw
1000000,15,39472
1001022,15,39468
1002011,15,39462
1003005,15,39490
1004029,15,39472
1005018,15,39476
1006010,15,39467
1006999,15,39492
1008027,15,39470
1009021,15,39474
1010011,15,39469
1011004,15,39494
1012028,15,39471
1013019,15,39465
1014012,15,39482
1014999,15,39464
1016024,15,39479
1017018,15,39468
1018010,15,39462
1019001,15,39464
1020022,15,39483
1021018,15,39480
1022008,15,39476
1022999,15,39465
1024025,15,39487
1025015,15,39470
1026005,15,39482
1027028,15,39471
1028020,15,39496
1029014,15,39480
1030007,15,39475
1031029,15,39473
1032022,15,39492
1033013,15,39475
1034004,15,39476
1035025,15,39477
1036022,15,39464
1037010,15,39494
1038002,15,39460
1039028,15,39460
1040019,15,39493
1041010,15,39487
1042002,15,39461
1043028,15,39487
1044018,15,39470
1045011,15,39463
1046003,15,39478
1047026,15,39478
1048017,15,39465
1049012,15,39481
1050001,15,39481
1051023,15,39462
1052016,15,39482
1053008,15,39476
1054000,15,39466
1055023,15,39487
1056015,15,39478
1057006,15,39480
1058027,15,39470
1059022,15,39480
1060013,15,39465
1061007,15,39479
1062026,15,39486
1063021,15,39475
1064012,15,39484
1065004,15,39472
1066027,15,39476
1067019,15,39460
1068012,15,39483
1069003,15,39474
1070028,15,39471
1071018,15,39476
1072013,15,39466
1073002,15,39484
1074026,15,39488
1075018,15,39493
1076013,15,39467
1077002,15,39488
1078025,15,39470
1079020,15,39493
1080007,15,39461
1080999,15,39463
1082025,15,39465
1083015,15,39458
1084008,15,39489
1085001,15,39492
1086022,15,39459
1087013,15,39479
1088006,15,39445
1089030,15,39474
1090016,15,39473
1091016,15,39465
1092008,15,39456
1093029,15,39483
1094022,15,39489
1095013,15,39456
1096003,15,39475
1097030,15,39476
1098018,15,39481
1099013,15,39481
1100003,15,39473
1101028,15,39476
1102016,15,39483
1103011,15,39486
1104004,15,39484
1105027,15,39483
1106018,15,39461
1107012,15,39447
1108002,15,39459
1109027,15,39472
1110016,15,39476
1111009,15,39472
1112001,15,39472
1113024,15,39489
1114016,15,39465
1115009,15,39474
1115999,15,39465
1117025,15,39480
1118013,15,39480
1119006,15,39481
1120033,15,39478
1121023,15,39473
1122013,15,39450
1123009,15,39474
1124028,15,39469
1125019,15,39476
1126012,15,39465
1127007,15,39494
1128025,15,39482
1129021,15,39469
1130013,15,39491
1131002,15,39462
1132027,15,39470
1133022,15,39484
1134010,15,39466
1135004,15,39482
1136025,15,39481
1137018,15,39469
1138010,15,39472
1139002,15,39479
1140025,15,39480
1141017,15,39463
1142009,15,39467
1143003,15,39451
1144024,15,39488
1145016,15,39468
1146008,15,39476
1147000,15,39470
1148024,15,39507
1149015,15,39457
1150008,15,39482
1151031,15,39459
1152018,15,39463
1153013,15,39467
1154005,15,39481
1155028,15,39497
1156021,15,39466
1157015,15,39480
1158005,15,39459
1159029,15,39468
1160018,15,39464
1161011,15,39448
1162005,15,39458
1163029,15,39478
1164020,15,39476
1165013,15,39476
1166005,15,39495
1167027,15,39471
1168020,15,39457
1169009,15,39472
1170002,15,39478
1171026,15,39472
1172016,15,39485
1173010,15,39460
1174002,15,39477
1175025,15,39457
1176016,15,39492
1177006,15,39462
1178002,15,39450
1179024,15,39490
1180013,15,39488
1181006,15,39487
1182029,15,39487
1183022,15,39485
1184014,15,39472
1185005,15,39484
1186028,15,39502
1187020,15,39467
1188012,15,39455
1189003,15,39459
1190027,15,39484
1191021,15,39466
1192013,15,39467
1193005,15,39466
1194026,15,39473
1195017,15,39461
1196012,15,39467
1197004,15,39485
1198027,15,39492
1199020,15,39463
