t_us,pin,raw
1000000,15,14129
1001019,15,14140
1002014,15,14137
1003004,15,14157
1004029,15,14150
1005021,15,14127
1006012,15,14154
1007006,15,14156
1008029,15,14136
1009018,15,14148
1010010,15,14150
1011006,15,14154
1012025,15,14162
1013014,15,14141
1014009,15,14126
1015005,15,14153
1016024,15,14168
1017017,15,14150
1018008,15,14144
1019000,15,14147
1020024,15,14162
1021014,15,14128
1022010,15,14142
1023001,15,14142
1024025,15,14172
1025014,15,14133
1026008,15,14143
1027028,15,14120
1028023,15,14145
1029012,15,14136
1030002,15,14127
1031027,15,14144
1032021,15,14132
1033013,15,14157
1034004,15,14144
1035026,15,14162
1036022,15,14141
1037013,15,14153
1038004,15,14119
1039028,15,14140
1040020,15,14127
1041013,15,14135
1042005,15,14136
1043027,15,14137
1044018,15,14159
1045008,15,14145
1046005,15,14143
1047025,15,14138
1048018,15,14150
1049010,15,14124
1049999,15,14130
1051025,15,14151
1052014,15,14133
1053006,15,14131
1053998,15,14149
1055024,15,14154
1056016,15,14132
1057006,15,14145
1058030,15,14154
1059024,15,14140
1060014,15,14138
1061007,15,14129
1062028,15,14142
1063018,15,14134
1064011,15,14148
1065005,15,14156
1066029,15,14142
1067019,15,14141
1068013,15,14158
1069005,15,14170
1070028,15,14134
1071019,15,14148
1072012,15,14143
1073002,15,14151
1074026,15,14146
1075016,15,14155
1076014,15,14141
1077001,15,14160
1078028,15,14136
1079018,15,14145
1080010,15,14149
1081001,15,14149
1082025,15,14122
1083016,15,14150
1084009,15,14139
1085000,15,14155
1086022,15,14149
1087016,15,14159
1088007,15,14152
1089030,15,14146
1090022,15,14140
1091014,15,14158
1092007,15,14143
1093029,15,14142
1094020,15,14146
1095013,15,14145
1096006,15,14135
1097027,15,14141
1098022,15,14138
1099012,15,14161
1100005,15,14152
1101029,15,14162
1102020,15,14161
1103012,15,14121
1104003,15,14145
1105026,15,14126
1106018,15,14151
1107006,15,14129
1108001,15,14159
1109023,15,14153
1110019,15,14154
1111008,15,14150
1112002,15,14131
1113021,15,14138
1114018,15,14135
1115007,15,14136
1116002,15,14135
1117024,15,14136
1118018,15,14128
1119006,15,14125
1120030,15,14148
1121022,15,14156
1122014,15,14153
1123006,15,14141
1124030,15,14141
1125019,15,14140
1126012,15,14128
1127006,15,14151
1128030,15,14134
1129023,15,14122
1130012,15,14132
1131002,15,14142
1132028,15,14130
1133019,15,14124
1134010,15,14151
1135003,15,14139
1136025,15,14171
1137018,15,14144
1138008,15,14139
1139002,15,14147
1140023,15,14128
1141019,15,14156
1142009,15,14155
1143000,15,14152
1144025,15,14153
1145014,15,14153
1146010,15,14125
1147001,15,14147
1148024,15,14134
1149016,15,14144
1150006,15,14140
1151027,15,14163
1152023,15,14134
1153013,15,14140
1154007,15,14140
1155030,15,14137
1156019,15,14151
1157011,15,14156
1158004,15,14139
1159030,15,14152
1160021,15,14154
1161015,15,14128
1162005,15,14138
1163025,15,14123
1164020,15,14144
1165013,15,14157
1166004,15,14131
1167026,15,14126
1168019,15,14145
1169012,15,14141
1170003,15,14142
1171025,15,14148
1172016,15,14151
1173009,15,14151
1173999,15,14138
1175025,15,14144
1176014,15,14155
1177008,15,14137
1178001,15,14147
1179022,15,14165
1180013,15,14148
1181007,15,14136
1182030,15,14163
1183020,15,14152
1184013,15,14152
1185004,15,14145
1186030,15,14152
1187020,15,14122
1188012,15,14146
1189006,15,14156
1190027,15,14155
1191021,15,14134
1192012,15,14158
1193002,15,14146
1194023,15,14158
1195018,15,14138
1196011,15,14137
1197006,15,14146
1198028,15,14161
1199019,15,14147
