t_us,pin,raw
1000000,15,3300
1001021,15,3285
1002017,15,3310
1003005,15,3311
1004028,15,3289
1005018,15,3294
1006010,15,3295
1007007,15,3307
1008028,15,3307
1009021,15,3306
1010013,15,3297
1011005,15,3317
1012026,15,3308
1013019,15,3300
1014012,15,3298
1015002,15,3288
1016028,15,3276
1017022,15,3313
1018007,15,3303
1019001,15,3297
1020022,15,3294
1021015,15,3282
1022008,15,3303
1022997,15,3302
1024023,15,3292
1025017,15,3309
1026006,15,3301
1027029,15,3311
1028020,15,3323
1029011,15,3291
1030006,15,3305
1031029,15,3294
1032020,15,3300
1033014,15,3315
1034003,15,3318
1035032,15,3327
1036022,15,3303
1037010,15,3310
1038005,15,3283
1039029,15,3301
1040020,15,3304
1041010,15,3298
1042004,15,3312
1043022,15,3296
1044019,15,3296
1045013,15,3287
1046004,15,3311
1047025,15,3301
1048017,15,3297
1049008,15,3297
1050000,15,3279
1051027,15,3303
1052015,15,3287
1053009,15,3295
1054001,15,3298
1055024,15,3290
1056014,15,3283
1057007,15,3309
1058032,15,3305
1059020,15,3298
1060013,15,3295
1061006,15,3302
1062031,15,3297
1063022,15,3310
1064012,15,3305
1065006,15,3304
1066028,15,3298
1067020,15,3322
1068013,15,3291
1069001,15,3299
1070025,15,3318
1071019,15,3300
1072010,15,3300
1073001,15,3299
1074029,15,3295
1075018,15,3303
1076010,15,3293
1077001,15,3300
1078027,15,3307
1079018,15,3291
1080007,15,3293
1080999,15,3299
1082026,15,3293
1083017,15,3313
1084009,15,3304
1085002,15,3297
1086021,15,3315
1087012,15,3313
1088005,15,3304
1089032,15,3315
1090021,15,3299
1091015,15,3286
1092006,15,3337
1093028,15,3290
1094022,15,3306
1095013,15,3298
1096007,15,3278
1097028,15,3313
1098021,15,3309
1099013,15,3296
1100004,15,3310
1101028,15,3316
1102019,15,3330
1103013,15,3283
1104002,15,3286
1105027,15,3290
1106019,15,3312
1107007,15,3314
1108002,15,3292
1109026,15,3310
1110019,15,3332
1111010,15,3301
1112001,15,3308
1113023,15,3306
1114014,15,3302
1115008,15,3313
1116001,15,3310
1117022,15,3291
1118015,15,3296
1119005,15,3318
1120029,15,3311
1121022,15,3308
1122015,15,3305
1123006,15,3279
1124030,15,3299
1125021,15,3308
1126013,15,3316
1127006,15,3288
1128027,15,3301
1129021,15,3301
1130012,15,3315
1131006,15,3305
1132027,15,3300
1133021,15,3301
1134011,15,3309
1135001,15,3295
1136027,15,3279
1137018,15,3284
1138011,15,3299
1139007,15,3280
1140025,15,3300
1141017,15,3299
1142008,15,3285
1143000,15,3294
1144024,15,3290
1145019,15,3295
1146009,15,3288
1147000,15,3307
1148021,15,3310
1149015,15,3301
1150005,15,3305
1151027,15,3305
1152022,15,3284
1153013,15,3308
1154007,15,3313
1155029,15,3298
1156021,15,3308
1157012,15,3303
1158003,15,3298
1159029,15,3304
1160019,15,3284
1161012,15,3292
1162004,15,3298
1163027,15,3289
1164021,15,3303
1165013,15,3301
1166003,15,3310
1167029,15,3294
1168020,15,3313
1169012,15,3312
1170000,15,3311
1171026,15,3287
1172018,15,3301
1173008,15,3316
1173999,15,3302
1175024,15,3313
1176016,15,3300
1177010,15,3300
1178001,15,3311
1179023,15,3305
1180013,15,3310
1181009,15,3309
1182031,15,3299
1183023,15,3307
1184014,15,3300
1185008,15,3274
1186028,15,3311
1187023,15,3314
1188013,15,3308
1189005,15,3306
1190026,15,3279
1191018,15,3320
1192013,15,3278
1193006,15,3296
1194028,15,3296
1195020,15,3291
1196010,15,3294
1197003,15,3301
1198026,15,3306
1199016,15,3314
