t_us,pin,raw
1000000,15,7921
1001022,15,7914
1002012,15,7914
1003004,15,7916
1004028,15,7921
1005022,15,7919
1006009,15,7917
1007002,15,7918
1008028,15,7913
1009018,15,7913
1010011,15,7903
1011002,15,7935
1012026,15,7921
1013018,15,7907
1014010,15,7915
1015002,15,7924
1016023,15,7916
1017018,15,7915
1018012,15,7904
1019000,15,7919
1020021,15,7907
1021015,15,7911
1022009,15,7911
1022998,15,7904
1024023,15,7906
1025015,15,7913
1026008,15,7911
1027032,15,7930
1028022,15,7942
1029015,15,7944
1030007,15,7907
1031030,15,7912
1032019,15,7907
1033015,15,7913
1034005,15,7898
1035028,15,7902
1036020,15,7915
1037011,15,7906
1038004,15,7915
1039027,15,7923
1040019,15,7913
1041011,15,7918
1042005,15,7914
1043028,15,7946
1044017,15,7911
1045010,15,7902
1046002,15,7903
1047025,15,7913
1048018,15,7906
1049009,15,7916
1050000,15,7910
1051024,15,7909
1052015,15,7906
1053008,15,7913
1054000,15,7924
1055025,15,7901
1056017,15,7920
1057007,15,7932
1058029,15,7909
1059022,15,7921
1060016,15,7906
1061007,15,7907
1062029,15,7932
1063020,15,7917
1064013,15,7917
1065008,15,7923
1066030,15,7916
1067020,15,7915
1068012,15,7924
1069002,15,7926
1070028,15,7918
1071020,15,7939
1072011,15,7909
1073003,15,7905
1074025,15,7909
1075019,15,7923
1076009,15,7925
1077002,15,7926
1078026,15,7912
1079019,15,7912
1080007,15,7925
1081002,15,7907
1082024,15,7912
1083015,15,7899
1084008,15,7918
1085000,15,7922
1086022,15,7912
1087015,15,7901
1088007,15,7916
1089032,15,7904
1090020,15,7924
1091012,15,7912
1092007,15,7928
1093027,15,7922
1094021,15,7949
1095013,15,7915
1096006,15,7929
1097028,15,7913
1098020,15,7901
1099011,15,7919
1100006,15,7911
1101027,15,7910
1102021,15,7922
1103008,15,7899
1104003,15,7910
1105027,15,7929
1106020,15,7914
1107009,15,7921
1108002,15,7895
1109025,15,7904
1110015,15,7922
1111011,15,7899
1112001,15,7899
1113023,15,7925
1114016,15,7882
1115008,15,7923
1115999,15,7921
1117022,15,7914
1118016,15,7907
1119008,15,7926
1120031,15,7912
1121019,15,7922
1122015,15,7895
1123007,15,7917
1124029,15,7905
1125018,15,7940
1126015,15,7916
1127008,15,7926
1128028,15,7912
1129017,15,7902
1130012,15,7919
1131002,15,7909
1132027,15,7901
1133018,15,7906
1134009,15,7926
1135000,15,7905
1136026,15,7901
1137020,15,7919
1138010,15,7919
1139002,15,7911
1140024,15,7907
1141019,15,7908
1142008,15,7910
1143003,15,7905
1144023,15,7895
1145017,15,7927
1146008,15,7915
1146999,15,7912
1148023,15,7932
1149013,15,7923
1150008,15,7924
1151031,15,7926
1152025,15,7916
1153013,15,7917
1154005,15,7915
1155029,15,7923
1156019,15,7907
1157013,15,7920
1158004,15,7914
1159029,15,7927
1160020,15,7922
1161012,15,7901
1162003,15,7904
1163028,15,7905
1164017,15,7921
1165012,15,7906
1166000,15,7922
1167028,15,7921
1168019,15,7921
1169012,15,7926
1170003,15,7929
1171025,15,7924
1172016,15,7925
1173011,15,7925
1174000,15,7935
1175024,15,7901
1176016,15,7928
1177006,15,7898
1177998,15,7908
1179023,15,7925
1180016,15,7903
1181007,15,7904
1182031,15,7904
1183019,15,7929
1184013,15,7923
1185006,15,7905
1186030,15,7925
1187020,15,7931
1188015,15,7933
1189007,15,7914
1190027,15,7920
1191020,15,7902
1192015,15,7928
1193004,15,7912
1194027,15,7918
1195018,15,7911
1196011,15,7925
1197005,15,7935
1198026,15,7907
1199020,15,7927
