t_us,pin,raw
1000000,15,17126
1001020,15,17123
1002016,15,17126
1003007,15,17128
1004029,15,17138
1005020,15,17127
1006013,15,17145
1007001,15,17150
1008028,15,17146
1009015,15,17148
1010013,15,17132
1011002,15,17162
1012025,15,17156
1013019,15,17127
1014010,15,17120
1014998,15,17142
1016023,15,17131
1017017,15,17131
1018009,15,17157
1019002,15,17153
1020026,15,17123
1021014,15,17147
1022007,15,17146
1023001,15,17164
1024023,15,17114
1025015,15,17124
1026009,15,17126
1027030,15,17134
1028020,15,17125
1029014,15,17161
1030009,15,17143
1031029,15,17126
1032022,15,17134
1033014,15,17156
1034005,15,17141
1035028,15,17176
1036021,15,17141
1037013,15,17130
1038003,15,17129
1039028,15,17130
1040017,15,17149
1041011,15,17145
1042004,15,17147
1043027,15,17132
1044015,15,17127
1045012,15,17132
1045998,15,17144
1047026,15,17136
1048015,15,17139
1049009,15,17146
1050002,15,17136
1051024,15,17132
1052019,15,17158
1053006,15,17142
1053998,15,17138
1055025,15,17128
1056013,15,17145
1057006,15,17150
1058030,15,17130
1059022,15,17128
1060015,15,17135
1061009,15,17127
1062029,15,17125
1063022,15,17145
1064015,15,17144
1065007,15,17129
1066027,15,17156
1067018,15,17160
1068010,15,17141
1069001,15,17153
1070024,15,17139
1071020,15,17147
1072012,15,17158
1073003,15,17146
1074025,15,17141
1075019,15,17142
1076007,15,17130
1076999,15,17144
1078025,15,17139
1079019,15,17126
1080007,15,17135
1080998,15,17128
1082023,15,17133
1083016,15,17148
1084006,15,17134
1084999,15,17136
1086023,15,17120
1087015,15,17146
1088008,15,17153
1089028,15,17127
1090023,15,17132
1091013,15,17130
1092005,15,17130
1093029,15,17142
1094021,15,17138
1095014,15,17139
1096007,15,17125
1097026,15,17123
1098020,15,17151
1099012,15,17118
1100003,15,17131
1101027,15,17161
1102018,15,17136
1103012,15,17145
1104003,15,17129
1105029,15,17147
1106017,15,17111
1107009,15,17128
1108003,15,17147
1109025,15,17138
1110018,15,17128
1111007,15,17137
1112002,15,17127
1113026,15,17146
1114014,15,17136
1115008,15,17138
1116001,15,17157
1117024,15,17119
1118015,15,17154
1119008,15,17127
1120029,15,17133
1121020,15,17137
1122013,15,17131
1123004,15,17148
1124029,15,17150
1125021,15,17141
1126015,15,17134
1127008,15,17138
1128026,15,17154
1129020,15,17133
1130013,15,17138
1131000,15,17147
1132027,15,17120
1133020,15,17151
1134010,15,17160
1135003,15,17142
1136027,15,17131
1137017,15,17133
1138011,15,17137
1139002,15,17139
1140028,15,17130
1141019,15,17146
1142010,15,17158
1143001,15,17151
1144027,15,17155
1145016,15,17126
1146007,15,17143
1146998,15,17143
1148024,15,17134
1149014,15,17149
1150005,15,17128
1151029,15,17139
1152021,15,17168
1153015,15,17129
1154007,15,17153
1155029,15,17141
1156021,15,17145
1157014,15,17157
1158007,15,17147
1159028,15,17143
1160024,15,17141
1161012,15,17134
1162004,15,17125
1163028,15,17152
1164020,15,17128
1165011,15,17145
1166004,15,17143
1167022,15,17151
1168018,15,17132
1169009,15,17136
1170003,15,17141
1171024,15,17139
1172017,15,17138
1173011,15,17144
1173999,15,17127
1175025,15,17144
1176018,15,17133
1177007,15,17137
1178000,15,17149
1179023,15,17145
1180016,15,17129
1181004,15,17130
1182032,15,17132
1183022,15,17145
1184014,15,17146
1185005,15,17154
1186026,15,17127
1187023,15,17144
1188014,15,17135
1189006,15,17139
1190029,15,17151
1191020,15,17129
1192011,15,17146
1193007,15,17134
1194027,15,17119
1195017,15,17154
1196011,15,17148
1197003,15,17115
1198028,15,17139
1199022,15,17139
