t_us,pin,raw
1000000,15,58634
1001020,15,58641
1002014,15,58622
1003005,15,58635
1004029,15,58643
1005023,15,58635
1006014,15,58614
1007007,15,58628
1008027,15,58625
1009019,15,58634
1010011,15,58636
1011003,15,58626
1012028,15,58628
1013017,15,58640
1014012,15,58632
1015003,15,58635
1016025,15,58622
1017016,15,58639
1018010,15,58605
1019004,15,58637
1020022,15,58643
1021014,15,58631
1022007,15,58644
1023000,15,58646
1024022,15,58649
1025016,15,58619
1026008,15,58637
1027030,15,58634
1028021,15,58618
1029015,15,58604
1030007,15,58638
1031030,15,58637
1032023,15,58626
1033011,15,58645
1034007,15,58604
1035027,15,58626
1036020,15,58639
1037012,15,58629
1038007,15,58641
1039029,15,58629
1040018,15,58637
1041013,15,58617
1042004,15,58616
1043027,15,58628
1044021,15,58640
1045011,15,58649
1046001,15,58633
1047025,15,58635
1048016,15,58631
1049007,15,58620
1049999,15,58637
1051026,15,58642
1052015,15,58619
1053009,15,58633
1053999,15,58631
1055021,15,58644
1056015,15,58644
1057008,15,58621
1058032,15,58612
1059022,15,58630
1060012,15,58640
1061008,15,58642
1062029,15,58646
1063020,15,58617
1064015,15,58636
1065004,15,58635
1066030,15,58618
1067020,15,58619
1068013,15,58638
1069003,15,58628
1070027,15,58630
1071020,15,58630
1072008,15,58630
1073003,15,58628
1074025,15,58629
1075017,15,58641
1076012,15,58633
1077004,15,58648
1078029,15,58625
1079016,15,58647
1080009,15,58636
1081003,15,58636
1082023,15,58636
1083015,15,58627
1084009,15,58625
1084998,15,58629
1086019,15,58610
1087016,15,58629
1088007,15,58623
1089031,15,58620
1090022,15,58630
1091016,15,58619
1092003,15,58629
1093025,15,58645
1094020,15,58631
1095012,15,58626
1096007,15,58648
1097028,15,58633
1098018,15,58645
1099013,15,58636
1100004,15,58628
1101026,15,58642
1102018,15,58641
1103010,15,58638
1104003,15,58621
1105029,15,58625
1106018,15,58630
1107011,15,58608
1108001,15,58640
1109026,15,58617
1110015,15,58631
1111009,15,58629
1112001,15,58641
1113026,15,58629
1114014,15,58623
1115007,15,58647
1116001,15,58652
1117026,15,58619
1118014,15,58628
1119007,15,58635
1120030,15,58622
1121022,15,58640
1122017,15,58641
1123004,15,58628
1124028,15,58613
1125022,15,58633
1126012,15,58645
1127003,15,58638
1128027,15,58629
1129021,15,58650
1130012,15,58592
1131004,15,58632
1132027,15,58623
1133023,15,58627
1134010,15,58638
1135003,15,58641
1136026,15,58637
1137017,15,58644
1138010,15,58631
1139002,15,58626
1140027,15,58620
1141017,15,58650
1142013,15,58628
1143002,15,58631
1144025,15,58638
1145015,15,58624
1146009,15,58613
1146999,15,58633
1148023,15,58635
1149013,15,58606
1150008,15,58627
1151028,15,58622
1152025,15,58625
1153015,15,58620
1154005,15,58655
1155031,15,58629
1156019,15,58616
1157012,15,58625
1158004,15,58636
1159032,15,58615
1160019,15,58638
1161010,15,58622
1162003,15,58638
1163025,15,58633
1164019,15,58610
1165011,15,58629
1166004,15,58619
1167025,15,58624
1168017,15,58652
1169010,15,58622
1169999,15,58643
1171025,15,58644
1172014,15,58631
1173009,15,58644
1174002,15,58618
1175024,15,58611
1176015,15,58634
1177008,15,58632
1178001,15,58632
1179024,15,58624
1180017,15,58618
1181008,15,58649
1182031,15,58635
1183021,15,58634
1184013,15,58633
1185005,15,58614
1186030,15,58639
1187023,15,58644
1188016,15,58621
1189005,15,58616
1190027,15,58618
1191019,15,58633
1192015,15,58627
1193004,15,58652
1194027,15,58620
1195017,15,58626
1196010,15,58638
1197003,15,58637
1198027,15,58635
1199018,15,58642
