t_us,pin,raw
1000000,15,3314
1001020,15,3293
1002013,15,3300
1003004,15,3300
1004028,15,3322
1005022,15,3298
1006013,15,3305
1007002,15,3300
1008026,15,3314
1009020,15,3282
1010012,15,3314
1011005,15,3296
1012028,15,3305
1013016,15,3303
1014010,15,3304
1015002,15,3297
1016025,15,3305
1017016,15,3292
1018008,15,3313
1019000,15,3296
1020022,15,3304
1021018,15,3305
1022009,15,3306
1023000,15,3299
1024026,15,3286
1025015,15,3300
1026008,15,3333
1027031,15,3298
1028020,15,3303
1029014,15,3286
1030007,15,3303
1031029,15,3304
1032021,15,3314
1033013,15,3316
1034004,15,3312
1035029,15,3319
1036021,15,3287
1037013,15,3310
1038001,15,3297
1039026,15,3308
1040020,15,3303
1041010,15,3329
1042002,15,3296
1043025,15,3323
1044020,15,3303
1045011,15,3310
1046002,15,3314
1047027,15,3308
1048017,15,3294
1049009,15,3295
1050001,15,3294
1051025,15,3307
1052016,15,3299
1053004,15,3294
1053998,15,3287
1055024,15,3309
1056015,15,3297
1057008,15,3308
1058029,15,3299
1059021,15,3287
1060011,15,3302
1061006,15,3300
1062028,15,3306
1063021,15,3302
1064013,15,3305
1065005,15,3310
1066031,15,3304
1067020,15,3296
1068011,15,3312
1069004,15,3312
1070028,15,3310
1071019,15,3311
1072014,15,3306
1073006,15,3293
1074023,15,3305
1075018,15,3295
1076009,15,3318
1077001,15,3296
1078026,15,3309
1079017,15,3291
1080010,15,3310
1081002,15,3301
1082023,15,3288
1083018,15,3299
1084008,15,3310
1085001,15,3296
1086022,15,3273
1087017,15,3307
1088009,15,3320
1089032,15,3288
1090023,15,3310
1091011,15,3306
1092005,15,3303
1093030,15,3306
1094020,15,3285
1095013,15,3302
1096005,15,3294
1097027,15,3292
1098021,15,3300
1099012,15,3297
1100004,15,3286
1101027,15,3292
1102019,15,3298
1103010,15,3302
1104000,15,3291
1105027,15,3309
1106019,15,3291
1107012,15,3311
1108001,15,3310
1109025,15,3290
1110019,15,3306
1111010,15,3309
1112003,15,3311
1113024,15,3317
1114016,15,3308
1115007,15,3305
1115999,15,3321
1117023,15,3309
1118012,15,3318
1119008,15,3291
1120028,15,3302
1121022,15,3291
1122015,15,3287
1123005,15,3304
1124027,15,3304
1125019,15,3301
1126015,15,3297
1127003,15,3322
1128027,15,3299
1129021,15,3290
1130010,15,3304
1131003,15,3299
1132029,15,3312
1133017,15,3283
1134011,15,3297
1135006,15,3303
1136024,15,3287
1137016,15,3310
1138010,15,3278
1139002,15,3285
1140026,15,3318
1141018,15,3295
1142007,15,3301
1143001,15,3326
1144026,15,3317
1145017,15,3313
1146008,15,3290
1146999,15,3315
1148021,15,3290
1149014,15,3301
1150009,15,3300
1151031,15,3326
1152021,15,3310
1153017,15,3289
1154008,15,3280
1155029,15,3316
1156021,15,3300
1157014,15,3302
1158006,15,3317
1159027,15,3325
1160021,15,3310
1161014,15,3318
1162008,15,3300
1163028,15,3306
1164017,15,3328
1165010,15,3318
1166004,15,3314
1167026,15,3314
1168019,15,3322
1169011,15,3291
1170002,15,3313
1171026,15,3302
1172017,15,3308
1173008,15,3298
1174002,15,3297
1175024,15,3304
1176014,15,3304
1177007,15,3307
1178003,15,3306
1179022,15,3310
1180015,15,3294
1181007,15,3326
1182033,15,3295
1183022,15,3314
1184016,15,3322
1185006,15,3288
1186030,15,3308
1187024,15,3307
1188012,15,3307
1189005,15,3280
1190028,15,3311
1191019,15,3313
1192012,15,3304
1193006,15,3292
1194024,15,3284
1195019,15,3313
1196012,15,3311
1197005,15,3286
1198027,15,3274
1199017,15,3307
