t_us,pin,raw
1000000,15,12558
1001025,15,12519
1002011,15,12530
1003004,15,12519
1004025,15,12535
1005020,15,12551
1006011,15,12530
1007004,15,12516
1008026,15,12522
1009020,15,12527
1010011,15,12522
1011005,15,12533
1012026,15,12534
1013015,15,12525
1014009,15,12539
1015002,15,12539
1016025,15,12527
1017021,15,12528
1018010,15,12520
1019001,15,12529
1020022,15,12522
1021015,15,12551
1022008,15,12541
1022999,15,12517
1024023,15,12533
1025015,15,12510
1026006,15,12517
1027030,15,12526
1028023,15,12541
1029014,15,12526
1030006,15,12525
1031030,15,12530
1032020,15,12532
1033011,15,12530
1034004,15,12548
1035028,15,12514
1036020,15,12508
1037012,15,12528
1038003,15,12523
1039028,15,12539
1040017,15,12518
1041010,15,12533
1042004,15,12546
1043027,15,12533
1044020,15,12523
1045013,15,12537
1046003,15,12541
1047026,15,12514
1048014,15,12530
1049007,15,12519
1049998,15,12557
1051025,15,12516
1052015,15,12540
1053006,15,12529
1054001,15,12527
1055024,15,12526
1056016,15,12558
1057006,15,12543
1058030,15,12505
1059020,15,12521
1060015,15,12531
1061008,15,12530
1062031,15,12537
1063019,15,12541
1064016,15,12522
1065005,15,12547
1066029,15,12494
1067021,15,12524
1068013,15,12546
1069006,15,12529
1070024,15,12519
1071019,15,12506
1072010,15,12523
1073003,15,12522
1074026,15,12514
1075018,15,12536
1076010,15,12520
1077005,15,12520
1078024,15,12537
1079016,15,12518
1080011,15,12527
1081002,15,12517
1082026,15,12518
1083014,15,12560
1084009,15,12520
1085001,15,12514
1086021,15,12531
1087016,15,12509
1088008,15,12542
1089031,15,12524
1090022,15,12534
1091016,15,12510
1092008,15,12531
1093030,15,12533
1094021,15,12519
1095012,15,12526
1096004,15,12537
1097028,15,12522
1098023,15,12529
1099010,15,12510
1100004,15,12514
1101026,15,12503
1102021,15,12531
1103013,15,12529
1104004,15,12507
1105025,15,12535
1106020,15,12516
1107011,15,12543
1108000,15,12531
1109025,15,12512
1110017,15,12548
1111010,15,12522
1111999,15,12524
1113023,15,12545
1114014,15,12509
1115007,15,12527
1116001,15,12529
1117022,15,12523
1118014,15,12522
1119005,15,12540
1120028,15,12541
1121021,15,12534
1122012,15,12539
1123006,15,12519
1124030,15,12517
1125021,15,12528
1126013,15,12539
1127007,15,12527
1128027,15,12523
1129020,15,12536
1130011,15,12512
1131004,15,12518
1132027,15,12528
1133018,15,12517
1134011,15,12531
1135004,15,12521
1136024,15,12517
1137018,15,12514
1138011,15,12535
1139003,15,12542
1140027,15,12511
1141016,15,12529
1142010,15,12536
1143000,15,12521
1144024,15,12526
1145018,15,12532
1146007,15,12524
1147002,15,12534
1148023,15,12545
1149013,15,12533
1150004,15,12504
1151029,15,12520
1152021,15,12529
1153015,15,12530
1154004,15,12534
1155029,15,12522
1156019,15,12541
1157014,15,12531
1158006,15,12516
1159027,15,12507
1160018,15,12531
1161013,15,12527
1162004,15,12537
1163026,15,12538
1164019,15,12510
1165009,15,12522
1166002,15,12521
1167027,15,12511
1168019,15,12528
1169012,15,12500
1170001,15,12504
1171023,15,12520
1172014,15,12537
1173006,15,12524
1174003,15,12530
1175022,15,12505
1176017,15,12527
1177010,15,12541
1177999,15,12523
1179024,15,12530
1180017,15,12511
1181007,15,12537
1182031,15,12514
1183022,15,12531
1184013,15,12543
1185008,15,12525
1186030,15,12527
1187020,15,12521
1188012,15,12513
1189005,15,12543
1190029,15,12528
1191019,15,12527
1192010,15,12507
1193008,15,12524
1194029,15,12525
1195022,15,12529
1196011,15,12536
1197003,15,12517
1198025,15,12540
1199016,15,12522
