t_us,pin,raw
1000000,15,32685
1002011,15,57597
1004029,15,50626
1006011,15,21179
1008028,15,6046
1010012,15,24631
1012026,15,53536
1014012,15,55990
1016027,15,28895
1018008,15,6793
1020023,15,17277
1022011,15,47128
1024022,15,58866
1026003,15,37643
1028021,15,9959
1030009,15,11181
1032020,15,39644
1034005,15,59201
1036019,15,45291
1038003,15,15627
1040019,15,7393
1042001,15,31025
1044020,15,56973
1046003,15,52110
1048019,15,22579
1050000,15,5983
1052017,15,23131
1053998,15,52162
1056016,15,56761
1058028,15,30564
1060010,15,7241
1062027,15,16008
1064013,15,45735
1066028,15,59141
1068011,15,39160
1070025,15,10837
1072013,15,10245
1074027,15,38117
1076010,15,58958
1078026,15,46660
1080010,15,16860
1082026,15,6905
1084010,15,29499
1086024,15,56276
1088007,15,53188
1090020,15,24131
1092009,15,6012
1094021,15,21623
1096006,15,51028
1098021,15,57392
1100002,15,32656
1102020,15,7742
1104001,15,14445
1106016,15,44278
1108000,15,59357
1110018,15,40651
1112002,15,12087
1114015,15,9399
1116000,15,36033
1118017,15,58625
1120030,15,48011
1122015,15,18183
1124028,15,6543
1126010,15,27856
1128026,15,55479
1130012,15,54183
1132028,15,25615
1134010,15,6163
1136027,15,20209
1138011,15,49849
1140026,15,57949
1142009,15,34228
1144025,15,8366
1146007,15,13291
1148023,15,42876
1150005,15,59415
1152026,15,42133
1154005,15,13149
1156024,15,8695
1158006,15,34464
1160021,15,58178
1162004,15,49655
1164020,15,19537
1166003,15,6195
1168019,15,26329
1170002,15,54306
1172016,15,55090
1174002,15,27661
1176016,15,6408
1178000,15,18392
1180015,15,48599
1182030,15,58417
1184015,15,35790
1186029,15,9063
1188012,15,12216
1190028,15,41374
1192013,15,59364
1194026,15,43690
1196013,15,14251
1198026,15,8015
1200011,15,32871
1202027,15,57682
1204010,15,50856
1206025,15,20966
1208008,15,6044
1210023,15,24783
1212007,15,53358
1214018,15,55960
1216005,15,29263
1218019,15,6735
1220007,15,17065
1222019,15,47241
1224005,15,58913
1226016,15,37454
1228005,15,10100
1230017,15,11238
1232004,15,39395
1234018,15,59221
1236004,15,45494
1238015,15,15486
1240000,15,7302
1242015,15,31258
1244030,15,57055
1246014,15,51987
1248030,15,22442
1250011,15,5971
1252027,15,23245
1254013,15,52296
1256029,15,56667
1258014,15,30795
1260026,15,7159
1262008,15,15763
1264026,15,45919
1266009,15,59173
1268023,15,38957
1270008,15,10993
1272022,15,10324
1274007,15,37800
1276020,15,58980
1278006,15,46919
1280019,15,16753
1282007,15,6848
1284020,15,29669
1286003,15,56124
1288020,15,53073
1290001,15,24421
1292020,15,6013
1294003,15,21371
1296018,15,51183
1298002,15,57489
1300015,15,32455
1301997,15,7859
1304016,15,14588
1306029,15,44472
1308015,15,59322
1310030,15,40499
1312011,15,12001
1314026,15,9472
1316011,15,36219
1318029,15,58652
1320012,15,48230
1322029,15,17963
1324011,15,6465
1326023,15,28047
1328010,15,55326
1330026,15,54046
1332009,15,25910
1334023,15,6140
1336008,15,19942
1338024,15,50016
1340007,15,58067
1342021,15,34021
1344004,15,8502
1346020,15,13434
1348002,15,42552
1350020,15,59396
1352001,15,42493
1354018,15,13028
1356003,15,8527
1358016,15,34638
1359999,15,58083
1362016,15,49525
1364000,15,19821
1366013,15,6206
1368029,15,26488
1370012,15,54391
1372030,15,54999
1374012,15,27505
1376027,15,6355
1378013,15,18565
1380026,15,48701
1382012,15,58491
1384026,15,35621
1386008,15,9236
1388021,15,12331
1390008,15,41062
1392024,15,59370
1394011,15,43904
1396025,15,14116
1398008,15,7919
1400021,15,32994
1402008,15,57566
1404022,15,50709
1406006,15,21196
1408019,15,6061
1410005,15,24508
1412021,15,53481
1414000,15,56090
1416021,15,29014
1418002,15,6804
1420019,15,17245
1422001,15,47006
1424020,15,58855
1426000,15,37676
1428015,15,9996
1430027,15,11336
1432012,15,39530
1434029,15,59245
1436012,15,45380
1438031,15,15289
1440011,15,7338
1442026,15,31420
1444012,15,56945
1446025,15,51887
1448010,15,22703
1450024,15,5977
1452006,15,22945
1454025,15,52414
1456006,15,56801
1458024,15,30630
1460007,15,7252
1462021,15,15900
1464004,15,45614
1466019,15,59146
1468006,15,39248
1470019,15,10890
1472007,15,10202
1474019,15,37997
1476004,15,58964
1478019,15,46734
1480004,15,16918
1482017,15,6881
1484002,15,29373
1486017,15,56205
1488001,15,53242
1490017,15,24193
1492030,15,6025
1494016,15,21570
1496029,15,51309
1498013,15,57459
1500027,15,32261
1502014,15,7783
1504029,15,14740
1506008,15,44181
1508023,15,59320
1510008,15,40832
1512026,15,11852
1514010,15,9359
1516023,15,36389
1518007,15,58591
1520022,15,48097
1522004,15,18322
1524023,15,6528
1526005,15,27766
1528020,15,55407
1530006,15,54233
1532017,15,25765
1534004,15,6195
1536016,15,20053
1538002,15,49748
1540018,15,58011
1542002,15,34326
1544018,15,8374
1546002,15,13246
1548017,15,42775
1550000,15,59414
1552015,15,42286
1554032,15,12870
1556013,15,8598
1558028,15,34815
1560014,15,58149
1562029,15,49338
1564010,15,19670
1566024,15,6248
1568013,15,26242
1570023,15,54508
1572009,15,55162
1574025,15,27279
1576010,15,6412
1578024,15,18684
1580007,15,48478
1582026,15,58450
1584006,15,35961
1586023,15,9124
1588006,15,12199
1590018,15,41205
1592007,15,59352
1594018,15,43796
1596004,15,14362
1598018,15,7969
1600005,15,32774
1602018,15,57622
1604002,15,50941
1606020,15,21032
1608000,15,6023
1610017,15,24712
1612003,15,53290
1614017,15,55966
1616031,15,28861
1618014,15,6758
1620029,15,17360
1622016,15,47233
1624032,15,58826
1626010,15,37537
1628029,15,9880
1630009,15,11165
1632028,15,39756
1634009,15,59216
1636023,15,45242
1638008,15,15556
1640022,15,7411
1642005,15,31098
1644022,15,57011
1646006,15,52103
1648023,15,22508
1650004,15,5974
1652022,15,23180
1654003,15,52188
1656020,15,56722
1658001,15,30984
1660021,15,7180
1662002,15,15672
1664019,15,45805
1666000,15,59174
1668017,15,39079
1670003,15,11038
1672015,15,10272
1674000,15,37691
1676015,15,58961
1678029,15,46609
1680018,15,16748
1682028,15,6938
1684014,15,29568
1686029,15,56293
1688014,15,53134
1690029,15,24018
1692010,15,6013
