t_us,pin,raw
1000000,15,32688
1002016,15,8842
1004026,15,54430
1006012,15,35039
1008028,15,7876
1010012,15,53896
1012026,15,37484
1014011,15,7632
1016023,15,52407
1018011,15,38269
1020025,15,6871
1022007,15,51906
1024023,15,40547
1026011,15,6648
1028023,15,50009
1030006,15,41270
1032022,15,6226
1034004,15,49556
1036019,15,43492
1038006,15,6137
1040019,15,47513
1042004,15,44266
1044017,15,5990
1046001,15,46964
1048021,15,46588
1049999,15,5992
1052016,15,44763
1054000,15,46978
1056016,15,6102
1058033,15,42371
1060015,15,49058
1062030,15,6446
1064012,15,41899
1066027,15,50855
1068013,15,6586
1070026,15,39537
1072010,15,51378
1074024,15,7190
1076008,15,38917
1078029,15,53236
1080009,15,7434
1082023,15,36417
1084011,15,53643
1086021,15,8301
1088008,15,35592
1090021,15,54959
1092007,15,8689
1094024,15,33015
1096003,15,55323
1098019,15,9820
1100006,15,32345
1102019,15,56593
1104003,15,10218
1106018,15,30005
1108003,15,56939
1110020,15,11754
1112001,15,29293
1114018,15,57879
1115999,15,12068
1118016,15,26795
1120028,15,58546
1122017,15,13891
1124029,15,24472
1126015,15,58738
1128028,15,15579
1130012,15,23783
1132027,15,59168
1134011,15,16137
1136026,15,21504
1138012,15,59271
1140022,15,18004
1142004,15,21101
1144022,15,59409
1146010,15,18851
1148024,15,18669
1150008,15,59393
1152023,15,20973
1154004,15,18165
1156022,15,59243
1158004,15,21506
1160018,15,16182
1162005,15,59160
1164021,15,23973
1166004,15,15488
1168018,15,58724
1170000,15,24449
1172016,15,13754
1173998,15,58579
1176015,15,26867
1178001,15,13192
1180014,15,57840
1182031,15,29404
1184012,15,11693
1186027,15,56922
1188012,15,30032
1190030,15,10121
1192012,15,56578
1194024,15,32348
1196013,15,9747
1198028,15,55301
1200013,15,33421
1202026,15,8616
1204011,15,54905
1206022,15,35611
1208005,15,8415
1210024,15,53488
1212006,15,36352
1214022,15,7420
1216003,15,53159
1218022,15,38895
1220004,15,7229
1222019,15,51409
1224003,15,39495
1226019,15,6565
1228006,15,50728
1230016,15,41803
1232003,15,6414
1234015,15,49061
1236000,15,42518
1238016,15,6092
1239999,15,48424
1242016,15,44886
1244030,15,5968
1246013,15,46370
1248029,15,46960
1250014,15,5985
1252026,15,44249
1254014,15,47665
1256026,15,6161
1258010,15,43552
1260030,15,49738
1262007,15,6249
1264025,15,41181
