t_us,pin,raw
1000000,15,32683
1002011,15,5998
1004029,15,28460
1006012,15,59351
1008027,15,36650
1010014,15,6039
1012023,15,29326
1014009,15,59371
1016023,15,36053
1018007,15,5987
1020024,15,29170
1022008,15,59386
1024023,15,36085
1026009,15,6002
1028020,15,29751
1030005,15,59369
1032021,15,35749
1034005,15,5993
1036020,15,29775
1038003,15,59394
1040021,15,35766
1042004,15,5993
1044019,15,29902
1046001,15,59396
1048017,15,35196
1050002,15,5987
1052014,15,30623
1054003,15,59413
1056013,15,34608
1058032,15,6372
1060013,15,30791
1062030,15,59058
1064012,15,34460
1066027,15,6268
1068010,15,31233
1070028,15,59073
1072013,15,34577
1074025,15,6228
1076010,15,31221
1078025,15,59155
1080008,15,33877
1082024,15,6209
1084007,15,31657
1086023,15,59192
1088007,15,33711
1090024,15,6216
1092004,15,32105
1094022,15,59207
1096004,15,33265
1098019,15,6129
1100003,15,32230
1102018,15,59253
1104004,15,33276
1106019,15,6142
1108003,15,32244
1110020,15,59223
1112001,15,32826
1114015,15,6076
1115999,15,32827
1118015,15,59332
1120029,15,36936
1122015,15,6068
1124028,15,28582
1126015,15,59292
1128029,15,36937
1130012,15,6026
1132028,15,28587
1134012,15,59342
1136026,15,36474
1138009,15,5999
1140025,15,29025
1142008,15,59375
1144025,15,36345
1146008,15,5981
1148022,15,29482
1150006,15,59392
1152019,15,35464
1154004,15,5983
1156020,15,29759
1158006,15,59390
1160023,15,36054
1162007,15,5989
1164019,15,29885
1166004,15,59392
1168020,15,35615
1170002,15,5971
1172017,15,30184
1174000,15,59395
1176015,15,34871
1178001,15,5979
1180014,15,30630
1182030,15,59046
1184015,15,34894
1186032,15,6372
1188015,15,30486
1190026,15,59132
1192014,15,34729
1194024,15,6217
1196012,15,30934
1198026,15,59128
1200011,15,34300
1202025,15,6214
1204008,15,31501
1206024,15,59155
1208004,15,33272
1210021,15,6156
1212007,15,31667
1214023,15,59189
1216007,15,33720
1218021,15,6149
1220006,15,31811
1222021,15,59216
1224005,15,33426
1226017,15,6095
1228003,15,32238
1230020,15,59232
1232003,15,33123
1234014,15,6081
1235999,15,32843
1238018,15,59276
1239999,15,32530
1242013,15,6047
1244028,15,28600
1246013,15,59322
1248030,15,37071
1250012,15,6022
1252029,15,28453
1254012,15,59335
1256029,15,36936
1258009,15,5991
1260024,15,29179
1262011,15,59336
1264026,15,36498
1266008,15,6006
1268023,15,29321
1270006,15,59389
1272024,15,36211
1274006,15,6010
1276022,15,29465
1278006,15,59380
1280020,15,35617
1282005,15,5994
1284017,15,30199
1286004,15,59399
1288019,15,35462
1290000,15,5967
1292018,15,30065
1294004,15,59401
1296020,15,35604
1298002,15,5975
1300018,15,30060
1301998,15,59387
1304016,15,35036
1306030,15,6331
1308014,15,30655
1310031,15,59028
1312012,15,34457
1314032,15,6381
1316012,15,30939
1318027,15,59114
1320011,15,34300
1322026,15,6251
1324011,15,31079
1326023,15,59187
1328009,15,34015
1330024,15,6220
1332007,15,31673
1334024,15,59160
1336009,15,34020
1338023,15,6191
1340008,15,31518
1342021,15,59239
1344005,15,33401
1346019,15,6127
1348001,15,32545
1350020,15,59244
1352004,15,33282
1354019,15,6112
1356002,15,32408
1358018,15,59292
1360001,15,32841
1362014,15,6060
1363999,15,32821
1366013,15,59345
1368029,15,36904
1370013,15,6030
1372027,15,28758
1374011,15,59363
1376028,15,36769
1378012,15,6032
1380026,15,28887
1382008,15,59367
1384026,15,36470
1386011,15,6027
1388027,15,28725
1390007,15,59363
1392024,15,36193
1394007,15,5993
1396023,15,29314
1398007,15,59371
1400021,15,35767
1402004,15,5977
1404023,15,29318
1406004,15,59389
1408021,15,35739
1410004,15,5983
1412020,15,29738
1414002,15,59400
1416020,15,35601
1418001,15,5991
1420014,15,30617
1422003,15,59400
1424016,15,35035
1425999,15,5980
1428013,15,30780
1430030,15,59046
1432013,15,34596
1434031,15,6389
1436011,15,31074
1438029,15,59067
1440010,15,34152
1442028,15,6279
1444013,15,30784
1446026,15,59135
1448011,15,34305
1450025,15,6222
1452010,15,31210
1454025,15,59145
1456008,15,33862
1458025,15,6225
1460009,15,31350
1462023,15,59209
1464007,15,33701
1466022,15,6158
1468005,15,31954
1470021,15,59225
1472003,15,33134
1474020,15,6151
1476002,15,32401
1478017,15,59294
1480005,15,33435
1482019,15,6118
1483999,15,32838
1486017,15,59308
1487999,15,32539
1490014,15,6052
1492033,15,27858
1494014,15,59318
1496027,15,36629
1498014,15,6053
1500028,15,28606
1502010,15,59368
1504028,15,36789
1506011,15,6011
1508024,15,29156
1510011,15,59356
1512024,15,36194
1514008,15,6008
1516024,15,29164
1518005,15,59382
1520021,15,35784
1522007,15,5991
1524018,15,30042
1526009,15,59363
1528020,15,35613
1530007,15,6000
1532020,15,29758
1534006,15,59396
1536016,15,35015
1538005,15,5982
1540019,15,29890
1542001,15,59418
1544016,15,35020
1546000,15,5974
1548012,15,30933
1550002,15,59388
1552016,15,35053
1554029,15,6312
1556013,15,30782
1558031,15,59009
1560013,15,34566
1562024,15,6224
1564012,15,30945
1566026,15,59131
1568009,15,34014
1570024,15,6218
1572008,15,31528
1574026,15,59124
1576007,15,33710
1578023,15,6202
1580009,15,31358
1582022,15,59200
1584008,15,33857
1586023,15,6178
1588004,15,32106
1590021,15,59224
1592005,15,33424
1594021,15,6154
1596005,15,31947
1598018,15,59268
1600003,15,33133
1602020,15,6133
1604002,15,32386
1606018,15,59273
1608002,15,32976
1610017,15,6081
1612001,15,32553
1614014,15,59298
1616028,15,36781
1618015,15,6069
1620027,15,28738
1622012,15,59333
1624029,15,36947
1626013,15,6035
1628027,15,28739
1630012,15,59348
1632026,15,36485
1634006,15,5971
1636026,15,28888
1638009,15,59359
1640024,15,36197
1642009,15,6003
1644020,15,29749
1646008,15,59372
1648024,15,36164
1650009,15,6001
1652022,15,29465
1654007,15,59399
1656023,15,36061
1658004,15,5978
1660019,15,29893
1662002,15,59387
1664019,15,35456
1666002,15,6000
1668017,15,30180
1670001,15,59396
1672016,15,35021
1674001,15,5982
1676013,15,30777
1678032,15,59011
1680016,15,35046
1682027,15,6252
1684012,15,30947
1686027,15,59099
1688012,15,34456
1690029,15,6339
1692012,15,30938
1694024,15,59157
1696010,15,34150
1698023,15,6195
1700008,15,31511
1702022,15,59210
1704008,15,33853
1706023,15,6200
1708008,15,31504
1710021,15,59207
1712007,15,33719
1714019,15,6117
1716006,15,31824
1718023,15,59189
1720004,15,33266
1722018,15,6104
1724003,15,32270
1726018,15,59269
1728003,15,33136
1730019,15,6132
1732001,15,32557
1734015,15,59322
1735999,15,32541
1738012,15,6049
1740029,15,28467
1742012,15,59350
1744030,15,37062
1746011,15,6033
1748029,15,28450
1750012,15,59345
1752026,15,36491
1754012,15,6020
1756024,15,29194
1758009,15,59378
1760024,15,36214
1762008,15,5981
1764024,15,29164
1766008,15,59343
1768023,15,36055
1770007,15,6005
1772018,15,30044
1774007,15,59383
1776020,15,35601
1778005,15,5977
1780019,15,29896
1782003,15,59406
1784021,15,35754
1786003,15,5977
1788016,15,30339
1790003,15,59398
1792019,15,35478
1794001,15,5962
1796016,15,30343
1797999,15,59401
1800017,15,35186
1802031,15,6374
1804014,15,30620
1806029,15,59082
1808013,15,34604
1810029,15,6304
1812011,15,31058
1814025,15,59139
1816011,15,34306
1818027,15,6267
1820009,15,31354
1822024,15,59174
1824009,15,34005
1826023,15,6201
1828007,15,31664
1830025,15,59147
1832007,15,33717
1834023,15,6194
1836005,15,31959
1838020,15,59250
1840007,15,33706
1842021,15,6165
1844003,15,32233
1846019,15,59257
1848005,15,33417
1850020,15,6141
1852002,15,32406
1854017,15,59272
1855998,15,32400
1858017,15,6085
1860003,15,32257
1862014,15,59310
1864031,15,37212
1866014,15,6048
1868031,15,28178
1870013,15,59339
1872028,15,36787
1874012,15,6042
1876028,15,28606
1878010,15,59361
1880028,15,36789
1882008,15,5999
1884024,15,29184
1886006,15,59379
1888024,15,36191
1890006,15,5972
1892026,15,28892
1894009,15,59353
1896024,15,36188
1898006,15,5986
1900021,15,29605
1902003,15,59386
1904020,15,35602
