t_us,pin,raw
1000000,15,32694
1002013,15,38808
1004029,15,44809
1006013,15,47944
1008026,15,52532
1010014,15,55006
1012028,15,57786
1014009,15,58756
1016025,15,59411
1018010,15,59056
1020024,15,57398
1022008,15,55746
1024024,15,51883
1026006,15,49321
1028024,15,43694
1030005,15,40515
1032019,15,34402
1034004,15,30666
1036020,15,24387
1038003,15,21073
1040019,15,15686
1042005,15,12912
1044018,15,9338
1045999,15,7887
1048018,15,6219
1050000,15,5977
1052015,15,6721
1054000,15,7846
1056014,15,10815
1058031,15,15134
1060014,15,17993
1062029,15,23622
1064013,15,27139
1066028,15,33451
1068013,15,37155
1070027,15,43134
1072010,15,46307
1074024,15,51237
1076010,15,53802
1078026,15,57107
1080008,15,58290
1082024,15,59364
1084008,15,59284
1086023,15,57998
1088005,15,56655
1090021,15,53182
1092007,15,50519
1094018,15,45659
1096004,15,42193
1098019,15,36077
1100004,15,32349
1102021,15,25902
1104003,15,22616
1106018,15,17081
1108001,15,14332
1110018,15,10183
1112002,15,8456
1114014,15,6534
1116001,15,6015
1118014,15,6349
1120030,15,8203
1122013,15,9836
1124026,15,13603
1126012,15,16477
1128026,15,21841
1130014,15,25610
1132026,15,31594
1134010,15,35216
1136027,15,41563
1138010,15,44840
1140023,15,49933
1142009,15,52681
1144023,15,56213
1146009,15,57805
1148022,15,59226
1150009,15,59396
1152022,15,58517
1154007,15,57278
1156021,15,54210
1158005,15,51866
1160019,15,47027
1162004,15,43737
1164020,15,37643
1165998,15,34529
1168016,15,27967
1170001,15,24357
1172019,15,18422
1174001,15,15604
1176014,15,11359
1178000,15,9281
1180013,15,6958
1182028,15,5984
1184015,15,6150
1186027,15,7523
1188010,15,8913
1190027,15,12542
1192014,15,15289
1194027,15,20397
1196010,15,23661
1198028,15,30076
1200009,15,33462
1202023,15,39630
1204007,15,43098
1206024,15,48701
1208008,15,51481
1210021,15,55325
1212007,15,57125
1214020,15,58941
1216007,15,59363
1218018,15,58941
1220003,15,58014
1222019,15,55270
1224008,15,52839
1226018,15,48478
1228006,15,45096
1230018,15,39431
1232000,15,36039
1234017,15,29548
1236003,15,25790
1238013,15,20316
1239999,15,17067
1242018,15,12185
1244028,15,8930
1246015,15,7397
1248027,15,6106
1250013,15,6003
1252030,15,7073
1254010,15,8176
1256025,15,11369
1258013,15,14022
1260028,15,19027
1262011,15,22189
1264030,15,28597
1266013,15,32124
1268027,15,38318
1270009,15,41674
1272021,15,47118
1274007,15,50170
1276025,15,54569
1278008,15,56442
1280019,15,58550
1282001,15,59192
1284022,15,59171
1286004,15,58456
1288018,15,56147
1290004,15,54101
1292019,15,49761
1294004,15,46694
1296017,15,41119
1298001,15,37624
1300017,15,31224
1302001,15,27604
1304016,15,21586
1306030,15,16268
1308017,15,13373
1310028,15,9750
1312014,15,8034
1314028,15,6320
1316014,15,5984
1318029,15,6627
1320014,15,7679
1322026,15,10469
1324011,15,12720
1326024,15,17314
1328008,15,20437
1330025,15,26520
1332008,15,30022
1334021,15,36176
1336007,15,39921
1338020,15,45592
1340006,15,48817
1342022,15,53393
1344004,15,55427
1346022,15,58160
1348003,15,58984
1350022,15,59339
1352002,15,58878
1354020,15,56812
1356000,15,55240
1358017,15,51131
1360002,15,48285
1362017,15,42685
1363997,15,39595
1366013,15,33248
1368030,15,26783
1370013,15,23375
1372030,15,17605
1374014,15,14749
1376029,15,10582
1378014,15,8723
1380026,15,6678
1382010,15,6084
1384028,15,6296
1386010,15,7055
1388025,15,9527
1390008,15,11483
1392022,15,15836
1394008,15,18977
1396021,15,24584
1398005,15,28117
1400023,15,34685
1402007,15,38268
1404020,15,44108
1406002,15,47154
1408021,15,52272
1410003,15,54442
1412019,15,57520
1414006,15,58682
1416018,15,59378
1418003,15,59151
1420017,15,57601
1422003,15,55966
1424015,15,52404
1425999,15,49773
1428014,15,44485
1430030,15,38454
1432015,15,34726
1434030,15,28442
1436013,15,24969
1438029,15,19093
1440013,15,16089
1442029,15,11579
1444013,15,9548
1446026,15,7110
1448011,15,6313
1450026,15,6074
1452009,15,6610
1454024,15,8680
1456007,15,10460
1458022,15,14570
1460007,15,17467
1462022,15,23066
1464008,15,26730
1466021,15,32812
1468005,15,36465
1470017,15,42324
1472007,15,46068
1474019,15,50960
1476005,15,53531
1478021,15,56907
1480003,15,58186
1482017,15,59353
1484003,15,59329
1486018,15,58130
1487997,15,56975
1490015,15,53525
1492031,15,48939
1494011,15,46186
1496028,15,40220
1498013,15,36592
1500028,15,30289
1502011,15,26745
1504024,15,20976
1506012,15,17518
1508027,15,12773
1510012,15,10489
1512026,15,7643
1514011,15,6594
1516023,15,5971
1518011,15,6334
1520024,15,8026
1522006,15,9524
1524023,15,13422
1526005,15,15999
1528019,15,21290
1530007,15,25020
1532021,15,31171
1534006,15,34881
1536020,15,40988
1538593,15,51543
1540607,15,46636
1542620,15,41032
1544605,15,37445
1546619,15,31221
1548605,15,27423
1550620,15,21419
1552604,15,18220
1554617,15,13464
1556600,15,11181
1558620,15,7913
1560602,15,6817
1562617,15,5982
1564597,15,6133
1566612,15,7546
1568600,15,9193
1570616,15,12907
1572600,15,15552
1574613,15,20677
1576598,15,24107
1578611,15,30130
1580597,15,33934
1582614,15,40314
1584598,15,43762
1586611,15,49009
1588593,15,51630
1590609,15,55553
1592597,15,57376
1594608,15,59023
1596593,15,59377
1598611,15,58793
1600620,15,56910
1602607,15,54987
1604626,15,50682
1606606,15,48087
1608624,15,42304
1610604,15,39154
1612620,15,32808
1614603,15,29257
1616620,15,22976
1618605,15,19582
1620619,15,14565
1622602,15,12086
1624615,15,8747
1626601,15,7308
1628616,15,6062
1630596,15,5989
1632614,15,7080
1634599,15,8421
1636614,15,11709
1638597,15,14109
1640615,15,19330
1642598,15,22545
1644613,15,28619
1646596,15,32155
1648610,15,38362
1650594,15,41879
1652610,15,47589
1654591,15,50271
1656610,15,54696
1658593,15,56513
1660607,15,58675
1662622,15,59391
1664606,15,59134
1666621,15,57527
1668606,15,55932
1670622,15,52119
1672603,15,49624
1674621,15,44097
1676604,15,40766
1678618,15,34653
1680601,15,31092
1682618,15,24704
1684603,15,21219
1686616,15,16017
1688602,15,13216
1690618,15,9412
1692598,15,7972
1694615,15,6266
1696597,15,5973
1698614,15,6647
1700600,15,7785
1702615,15,10754
1704595,15,12811
1706612,15,17702
1708597,15,20932
1710610,15,26722
1712593,15,30244
1714611,15,36820
1716594,15,40312
1718609,15,46088
1720592,15,49029
1722610,15,53706
1724623,15,56912
1726607,15,58208
1728624,15,59352
1730606,15,59314
1732621,15,58111
