t_us,pin,raw
1000000,15,32699
1002016,15,15019
1004027,15,6091
1006011,15,14392
1008027,15,31797
1010011,15,53248
1012026,15,59390
1014007,15,47905
1016026,15,30068
1018008,15,9919
1020022,15,6418
1022007,15,20334
1024024,15,38930
1026010,15,56918
1028021,15,58090
1030007,15,41999
1032022,15,22951
1034006,15,7070
1036019,15,8666
1038005,15,26936
1040020,15,45761
1042002,15,59139
1044017,15,54862
1046000,15,34358
1048014,15,16054
1049996,15,5986
1052016,15,12666
1054001,15,34232
1056015,15,51700
1058028,15,59390
1060014,15,50115
1062029,15,32197
1064015,15,11488
1066028,15,6071
1068013,15,18072
1070026,15,36967
1072011,15,56068
1074027,15,58764
1076009,15,43810
1078025,15,24962
1080010,15,7827
1082023,15,7744
1084010,15,24530
1086022,15,43971
1088006,15,58721
1090021,15,56060
1092005,15,36818
1094020,15,18197
1096004,15,6077
1098019,15,11294
1100002,15,32378
1102021,15,49756
1104001,15,59354
1106019,15,51921
1108003,15,29809
1110018,15,12853
1112001,15,6420
1114016,15,16322
1116000,15,39339
1118014,15,54960
1120031,15,59171
1122014,15,46009
1124029,15,27213
1126015,15,8825
1128030,15,6896
1130012,15,22657
1132029,15,41384
1134010,15,58094
1136024,15,57030
1138008,15,38938
1140026,15,20468
1142010,15,6425
1144025,15,9851
1146008,15,29744
1148022,15,48328
1150007,15,59384
1152025,15,53618
1154006,15,31965
1156021,15,14358
1158007,15,6053
1160019,15,14687
1162004,15,37068
1164020,15,53399
1166002,15,58649
1168019,15,48052
1170003,15,24890
1172015,15,9622
1174001,15,7796
1176017,15,20412
1178002,15,43779
1180016,15,57195
1182030,15,57969
1184016,15,41732
1186029,15,22408
1188014,15,6962
1190030,15,8662
1192011,15,27617
1194027,15,46257
1196011,15,59175
1198025,15,54619
1200007,15,33816
1202027,15,16353
1204011,15,5972
1206025,15,12840
1208008,15,34790
1210023,15,51982
1212008,15,59142
1214022,15,49789
1216005,15,26801
1218020,15,10957
1220007,15,6982
1222021,15,18434
1224003,15,42076
1226017,15,56422
1228004,15,57108
1230018,15,43574
1232003,15,20236
1234015,15,7511
1236004,15,9804
1238017,15,25099
1240002,15,48131
1242016,15,58756
1244030,15,55922
1246013,15,36404
1248028,15,17848
1250015,15,6080
1252029,15,11374
1254013,15,32331
1256028,15,50218
1258013,15,59365
1260024,15,51280
1262011,15,29377
1264024,15,12398
1266010,15,6458
1268026,15,16413
1270006,15,40039
1272021,15,55273
1274007,15,57921
1276022,15,45650
1278004,15,21891
1280023,15,8622
1282007,15,8784
1284019,15,23216
1286005,15,46344
1288018,15,58234
1290002,15,54479
1292019,15,38965
1294003,15,16034
