t_us,pin,raw
1000000,15,32693
1002013,15,44127
1004032,15,53380
1006012,15,58582
1008027,15,58903
1010009,15,54271
1012024,15,45421
1014013,15,34290
1016026,15,22718
1018011,15,13174
1020026,15,7251
1022010,15,6200
1024023,15,10205
1026008,15,18395
1028024,15,29487
1030006,15,40975
1032024,15,51079
1034010,15,57542
1036018,15,59328
1038004,15,56084
1040017,15,48285
1042002,15,37691
1044018,15,25962
1045999,15,15662
1048017,15,8465
1050003,15,5958
1052015,15,8549
1053999,15,15653
1056013,15,26135
1058027,15,37848
1060014,15,48455
1062029,15,56189
1064012,15,59363
1066029,15,57464
1068010,15,50940
1070031,15,40764
1072013,15,29266
1074024,15,18277
1076011,15,10104
1078027,15,6181
1080010,15,7307
1082023,15,13294
1084009,15,22899
1086019,15,34481
1088008,15,45592
1090025,15,54380
1092008,15,58933
1094021,15,58530
1096005,15,53246
1098019,15,43949
1100003,15,32666
1102022,15,21207
1104002,15,12090
1106019,15,6783
1108003,15,6451
1110018,15,11154
1112000,15,19813
1114016,15,31097
1116002,15,42551
1118013,15,52223
1120029,15,58159
1122014,15,59177
1124031,15,55161
1126014,15,46941
1128027,15,35883
1130013,15,24359
1132027,15,14304
1134011,15,7817
1136027,15,6033
1138007,15,9299
1140023,15,17107
1142009,15,27721
1144023,15,39472
1146006,15,49725
1148026,15,56922
1150007,15,59392
1152022,15,56808
1154005,15,49687
1156023,15,39224
1158006,15,27639
1160018,15,16898
1162002,15,9285
1164021,15,6026
1166004,15,7854
1168019,15,14490
1170004,15,24444
1172015,15,36131
1173998,15,46985
1176014,15,55287
1178002,15,59185
1180014,15,58068
1182031,15,52041
1184014,15,42441
1186028,15,30857
1188014,15,19738
1190028,15,10980
1192014,15,6426
1194027,15,6868
1196012,15,12145
1198027,15,21477
1200010,15,32748
1202026,15,44194
1204009,15,53296
1206026,15,58582
1208007,15,58929
1210024,15,54224
1212008,15,45526
1214019,15,34264
1216006,15,22832
1218022,15,13138
1220007,15,7243
1222021,15,6212
1224004,15,10141
1226018,15,18467
1228001,15,29365
1230018,15,41037
1232003,15,50984
1234016,15,57549
