t_us,pin,raw
1000000,15,32683
1002016,15,48222
1004029,15,7296
1006009,15,56578
1008028,15,19912
1010010,15,25549
1012026,15,53472
1014010,15,6073
1016027,15,53129
1018011,15,29749
1020025,15,19428
1022009,15,58278
1024020,15,7593
1026008,15,44874
1028022,15,36819
1030007,15,11592
1032021,15,59398
1034007,15,12643
1036020,15,38325
1038004,15,46607
1040017,15,7956
1042004,15,57680
1044015,15,18324
1046001,15,27793
1048015,15,52099
1049999,15,6003
1052016,15,54404
1054001,15,27552
1056016,15,21491
1058029,15,56100
1060013,15,6852
1062028,15,49636
1064013,15,34526
1066027,15,15496
1068012,15,59228
1070029,15,9268
1072011,15,40589
1074027,15,41145
1076012,15,9157
1078027,15,59162
1080010,15,16064
1082024,15,33797
1084007,15,50373
1086022,15,6645
1088006,15,55602
1090021,15,22140
1092006,15,23502
1094023,15,54693
1096006,15,6331
1098021,15,51508
1100003,15,32344
1102021,15,17614
1104002,15,58891
1106017,15,8369
1108002,15,42755
1110017,15,39060
1112005,15,10451
1114015,15,59352
1115998,15,14578
1118018,15,36451
1120032,15,45245
1122012,15,7205
1124031,15,58160
1126011,15,20186
1128029,15,29366
1130011,15,53526
1132025,15,6003
1134013,15,53147
1136026,15,26365
1138009,15,19275
1140024,15,57073
1142009,15,7480
1144021,15,47649
1146009,15,36648
1148019,15,13592
1150008,15,59392
1152020,15,10688
1154008,15,38610
1156020,15,43468
1158006,15,8113
1160021,15,58720
1162004,15,17970
1164017,15,31315
1166004,15,51846
1168018,15,6253
1170005,15,54620
1172019,15,23918
1174001,15,21435
1176015,15,56069
1177999,15,6852
1180014,15,49683
1182029,15,30988
1184013,15,15537
1186027,15,58611
1188012,15,9407
1190029,15,44089
1192013,15,41107
1194026,15,10893
1196010,15,59121
1198025,15,13503
1200009,15,33741
1202025,15,47350
1204011,15,6733
1206026,15,57394
1208009,15,21875
1210022,15,26930
1212008,15,54738
1214023,15,5976
1216007,15,51575
1218021,15,28578
1220002,15,17165
1222019,15,57926
1224004,15,8318
1226021,15,46234
1228001,15,39227
1230018,15,12384
1232001,15,59356
1234018,15,11830
1236001,15,36141
1238016,15,45379
1239999,15,7256
1242013,15,58057
1244026,15,17268
1246016,15,29529
1248028,15,51036
1250012,15,6014
1252030,15,55321
1254013,15,26215
1256028,15,22777
1258010,15,57086
1260026,15,6499
1262009,15,47874
1264024,15,33238
1266011,15,14114
1268024,15,59034
1270007,15,10599
1272023,15,41877
1274007,15,43303
1276022,15,9712
1278005,15,58689
1280023,15,14903
1282006,15,31713
1284017,15,49465
