t_us,pin,raw
1000000,15,2424
1000000,16,31235
1001002,15,2415
1001002,16,31220
1002025,15,2387
1002025,16,31213
1002999,15,2403
1002999,16,31225
1004019,15,2415
1004019,16,31199
1005038,15,2436
1005038,16,31211
1006017,15,2416
1006017,16,31196
1007038,15,2426
1007038,16,31199
1008016,15,2413
1008016,16,31199
1009034,15,2405
1009034,16,31203
1010014,15,2396
1010014,16,31214
1011030,15,2391
1011030,16,31203
1012010,15,2416
1012010,16,31215
1013029,15,2421
1013029,16,31219
1014010,15,2420
1014010,16,31205
1015027,15,2423
1015027,16,31223
1016007,15,2413
1016007,16,31200
1017027,15,2417
1017027,16,31206
1018007,15,2420
1018007,16,31214
1019021,15,2414
1019021,16,31224
1020003,15,2406
1020003,16,31200
1021021,15,2424
1021021,16,31212
1022039,15,2397
1022039,16,31213
1023017,15,2404
1023017,16,31225
1024036,15,2419
1024036,16,31213
1025015,15,2406
1025015,16,31194
1026034,15,2394
1026034,16,31206
1027010,15,2399
1027010,16,31216
1028033,15,2424
1028033,16,31221
1029011,15,2400
1029011,16,31215
1030031,15,2422
1030031,16,31210
1031007,15,2409
1031007,16,31231
1032028,15,2401
1032028,16,31198
1033004,15,2397
1033004,16,31204
1034025,15,2423
1034025,16,31225
1035005,15,2408
1035005,16,31220
1036024,15,2393
1036024,16,31209
1037001,15,2416
1037001,16,31206
1038020,15,2397
1038020,16,31213
1039040,15,2416
1039040,16,31206
1040017,15,2402
1040017,16,31193
1041038,15,2405
1041038,16,31197
1042014,15,2420
1042014,16,31194
1043036,15,2409
1043036,16,31215
1044013,15,2411
1044013,16,31212
1045031,15,2421
1045031,16,31200
1046009,15,2410
1046009,16,31211
1047027,15,2407
1047027,16,31209
1048005,15,2390
1048005,16,31197
1049030,15,2404
1049030,16,31194
1050005,15,2406
1050005,16,31193
1051024,15,2426
1051024,16,31202
1052002,15,2397
1052002,16,31193
1053025,15,2420
1053025,16,31212
1054001,15,2416
1054001,16,31213
1055020,15,2399
1055020,16,31222
1056036,15,2401
1056036,16,31208
1057017,15,2417
1057017,16,31200
1058039,15,2420
1058039,16,31193
1059016,15,2407
1059016,16,31214
1060035,15,2423
1060035,16,31218
1061010,15,2416
1061010,16,31223
1062032,15,2399
1062032,16,31208
1063012,15,2414
1063012,16,31208
1064030,15,2428
1064030,16,31209
1065006,15,2413
1065006,16,31211
1066027,15,2412
1066027,16,31201
1067006,15,2412
1067006,16,31212
1068025,15,2408
1068025,16,31193
1069000,15,2429
1069000,16,31199
1070021,15,2420
1070021,16,31220
1071001,15,2417
1071001,16,31209
1072020,15,2415
1072020,16,31213
1073042,15,2401
1073042,16,31212
1074020,15,2409
1074020,16,31205
1075036,15,2412
1075036,16,31202
1076016,15,2412
1076016,16,31198
1077033,15,2406
1077033,16,31210
1078012,15,2393
1078012,16,31195
1079034,15,2417
1079034,16,31235
1080012,15,2425
1080012,16,31219
1081031,15,2382
1081031,16,31223
1082008,15,2405
1082008,16,31195
1083027,15,2423
1083027,16,31220
1084005,15,2399
1084005,16,31232
1085026,15,2413
1085026,16,31214
1086002,15,2407
1086002,16,31206
1087022,15,2389
1087022,16,31193
1088000,15,2413
1088000,16,31192
1089024,15,2396
1089024,16,31185
1090043,15,2411
1090043,16,31210
1091014,15,2404
1091014,16,31204
1092038,15,2409
1092038,16,31225
1093015,15,2391
1093015,16,31177
1094035,15,2420
1094035,16,31200
1095012,15,2399
1095012,16,31213
1096032,15,2401
1096032,16,31217
1097009,15,2420
1097009,16,31205
1098030,15,2414
1098030,16,31220
1099007,15,2401
1099007,16,31176
1100027,15,2408
1100027,16,31211
1101002,15,2404
1101002,16,31216
1102025,15,2419
1102025,16,31207
1103002,15,2402
1103002,16,31205
1104025,15,2389
1104025,16,31189
1104999,15,2424
1104999,16,31206
1106019,15,2392
1106019,16,31200
1107040,15,2375
1107040,16,31206
