t_us,pin,raw
1000000,15,5793
1000000,16,39768
1001002,15,5834
1001002,16,39741
1002022,15,5816
1002022,16,39768
1003001,15,5805
1003001,16,39766
1004018,15,5817
1004018,16,39759
1005042,15,5793
1005042,16,39761
1006016,15,5834
1006016,16,39752
1007037,15,5810
1007037,16,39757
1008015,15,5822
1008015,16,39788
1009035,15,5812
1009035,16,39758
1010013,15,5809
1010013,16,39761
1011038,15,5804
1011038,16,39764
1012012,15,5797
1012012,16,39754
1013029,15,5798
1013029,16,39764
1014008,15,5804
1014008,16,39745
1015027,15,5825
1015027,16,39747
1016007,15,5796
1016007,16,39762
1017027,15,5803
1017027,16,39774
1018002,15,5806
1018002,16,39752
1019022,15,5811
1019022,16,39751
1020000,15,5800
1020000,16,39753
1021021,15,5817
1021021,16,39751
1022037,15,5811
1022037,16,39755
1023016,15,5802
1023016,16,39773
1024040,15,5795
1024040,16,39759
1025014,15,5812
1025014,16,39736
1026038,15,5808
1026038,16,39755
1027012,15,5807
1027012,16,39776
1028034,15,5807
1028034,16,39751
1029008,15,5819
1029008,16,39768
1030028,15,5822
1030028,16,39759
1031009,15,5831
1031009,16,39764
1032027,15,5799
1032027,16,39777
1033007,15,5821
1033007,16,39741
1034023,15,5819
1034023,16,39756
1035004,15,5803
1035004,16,39782
1036023,15,5828
1036023,16,39767
1037001,15,5785
1037001,16,39767
1038016,15,5810
1038016,16,39766
1039040,15,5830
1039040,16,39758
1040018,15,5792
1040018,16,39769
1041038,15,5805
1041038,16,39759
1042014,15,5822
1042014,16,39757
1043033,15,5815
1043033,16,39781
1044012,15,5801
1044012,16,39772
1045033,15,5829
1045033,16,39774
1046010,15,5820
1046010,16,39756
1047032,15,5817
1047032,16,39755
1048007,15,5821
1048007,16,39765
1049029,15,5814
1049029,16,39765
1050005,15,5808
1050005,16,39753
1051024,15,5820
1051024,16,39766
1052002,15,5808
1052002,16,39758
1053022,15,5812
1053022,16,39763
1054001,15,5817
1054001,16,39767
1055021,15,5811
1055021,16,39779
1056039,15,5809
1056039,16,39728
1057016,15,5815
1057016,16,39773
1058040,15,5816
1058040,16,39749
1059013,15,5799
1059013,16,39768
1060033,15,5804
1060033,16,39764
1061014,15,5805
1061014,16,39762
1062030,15,5816
1062030,16,39747
1063008,15,5793
1063008,16,39762
1064029,15,5815
1064029,16,39776
1065010,15,5813
1065010,16,39756
1066029,15,5825
1066029,16,39765
1067005,15,5800
1067005,16,39770
1068024,15,5817
1068024,16,39768
1069003,15,5814
1069003,16,39746
1070023,15,5825
1070023,16,39746
1071000,15,5792
1071000,16,39743
1072022,15,5809
1072022,16,39754
1073038,15,5808
1073038,16,39726
1074016,15,5789
1074016,16,39763
1075037,15,5801
1075037,16,39753
1076017,15,5818
1076017,16,39762
1077035,15,5816
1077035,16,39777
1078011,15,5808
1078011,16,39741
1079033,15,5806
1079033,16,39754
1080009,15,5829
1080009,16,39755
1081026,15,5822
1081026,16,39754
1082007,15,5802
1082007,16,39777
1083027,15,5825
1083027,16,39755
1084006,15,5808
1084006,16,39751
1085025,15,5803
1085025,16,39763
1086001,15,5807
1086001,16,39761
1087023,15,5820
1087023,16,39751
1087998,15,5809
1087998,16,39765
1089019,15,5801
1089019,16,39754
1090037,15,5792
1090037,16,39766
1091019,15,5816
1091019,16,39749
1092038,15,5824
1092038,16,39755
1093014,15,5808
1093014,16,39749
1094034,15,5795
1094034,16,39768
1095013,15,5813
1095013,16,39747
1096031,15,5804
1096031,16,39771
1097012,15,5817
1097012,16,39752
1098031,15,5814
1098031,16,39749
1099010,15,5806
1099010,16,39740
1100029,15,5794
1100029,16,39762
1101005,15,5800
1101005,16,39745
1102023,15,5799
1102023,16,39763
1103003,15,5818
1103003,16,39759
1104021,15,5808
1104021,16,39758
1104999,15,5795
1104999,16,39763
1106021,15,5811
1106021,16,39759
1107039,15,5818
1107039,16,39760
1108018,15,5806
1108018,16,39746
1109038,15,5818
1109038,16,39765
1110015,15,5820
1110015,16,39777
1111036,15,5797
1111036,16,39761
1112013,15,5806
1112013,16,39754
1113032,15,5819
1113032,16,39756
1114011,15,5806
1114011,16,39738
1115030,15,5804
1115030,16,39742
1116008,15,5815
1116008,16,39765
1117026,15,5795
1117026,16,39733
1118006,15,5804
1118006,16,39756
1119027,15,5819
1119027,16,39739
1120001,15,5810
1120001,16,39749
1121023,15,5820
1121023,16,39750
1122000,15,5812
1122000,16,39751
1123020,15,5822
1123020,16,39777
1124042,15,5823
1124042,16,39747
1125018,15,5808
1125018,16,39779
1126040,15,5799
1126040,16,39770
1127014,15,5810
1127014,16,39793
1128034,15,5818
1128034,16,39749
1129012,15,5830
1129012,16,39767
1130031,15,5811
1130031,16,39774
1131009,15,5798
1131009,16,39751
1132031,15,5816
1132031,16,39757
1133007,15,5826
1133007,16,39752
1134028,15,5806
1134028,16,39769
1135006,15,5797
1135006,16,39768
1136027,15,5803
1136027,16,39750
1137003,15,5824
1137003,16,39767
1138023,15,5810
1138023,16,39760
1138999,15,5801
1138999,16,39747
1140019,15,5809
1140019,16,39751
1141039,15,5806
1141039,16,39762
1142016,15,5793
1142016,16,39774
1143036,15,5841
1143036,16,39751
1144016,15,5804
1144016,16,39764
1145036,15,5798
1145036,16,39755
1146013,15,5819
1146013,16,39768
1147032,15,5815
1147032,16,39755
1148010,15,5813
1148010,16,39770
1149030,15,5809
1149030,16,39768
1150005,15,5799
1150005,16,39761
1151027,15,5806
1151027,16,39765
1152004,15,5804
1152004,16,39751
1153026,15,5818
1153026,16,39770
1154003,15,5807
