t_us,pin,raw
1000000,15,7897
1000000,16,43687
1001005,15,7889
1001005,16,43682
1002020,15,7880
1002020,16,43672
1003000,15,7900
1003000,16,43693
1004021,15,7872
1004021,16,43679
1005041,15,7892
1005041,16,43684
1006018,15,7881
1006018,16,43688
1007039,15,7903
1007039,16,43698
1008013,15,7894
1008013,16,43678
1009037,15,7891
1009037,16,43702
1010014,15,7898
1010014,16,43690
1011032,15,7883
1011032,16,43680
1012010,15,7880
1012010,16,43687
1013034,15,7874
1013034,16,43676
1014008,15,7890
1014008,16,43679
1015027,15,7894
1015027,16,43700
1016006,15,7893
1016006,16,43681
1017024,15,7878
1017024,16,43686
1018001,15,7876
1018001,16,43682
1019025,15,7890
1019025,16,43708
1020000,15,7880
1020000,16,43669
1021021,15,7876
1021021,16,43694
1022039,15,7894
1022039,16,43670
1023016,15,7883
1023016,16,43682
1024042,15,7892
1024042,16,43695
1025013,15,7881
1025013,16,43678
1026035,15,7888
1026035,16,43681
1027013,15,7882
1027013,16,43681
1028033,15,7908
1028033,16,43673
1029013,15,7886
1029013,16,43680
1030031,15,7895
1030031,16,43706
1031008,15,7875
1031008,16,43692
1032026,15,7888
1032026,16,43710
1033004,15,7885
1033004,16,43686
1034026,15,7888
1034026,16,43692
1035002,15,7902
1035002,16,43691
1036021,15,7898
1036021,16,43689
1036998,15,7885
1036998,16,43690
1038018,15,7882
1038018,16,43706
1039044,15,7881
1039044,16,43685
1040017,15,7889
1040017,16,43685
1041037,15,7868
1041037,16,43722
1042018,15,7884
1042018,16,43691
1043033,15,7903
1043033,16,43701
1044014,15,7883
1044014,16,43683
1045031,15,7882
1045031,16,43694
1046011,15,7907
1046011,16,43683
1047033,15,7882
1047033,16,43692
1048006,15,7892
1048006,16,43695
1049026,15,7859
1049026,16,43708
1050007,15,7881
1050007,16,43690
1051025,15,7881
1051025,16,43683
1052003,15,7873
1052003,16,43679
1053022,15,7861
1053022,16,43677
1054001,15,7861
1054001,16,43682
1055023,15,7888
1055023,16,43695
1056040,15,7893
1056040,16,43678
1057020,15,7890
1057020,16,43704
1058036,15,7891
1058036,16,43700
1059016,15,7874
1059016,16,43672
1060033,15,7882
1060033,16,43693
1061015,15,7887
1061015,16,43691
1062032,15,7883
1062032,16,43699
1063012,15,7889
1063012,16,43680
1064030,15,7892
1064030,16,43689
1065007,15,7891
1065007,16,43709
1066027,15,7899
1066027,16,43682
1067005,15,7878
1067005,16,43713
1068025,15,7891
1068025,16,43678
1069004,15,7885
1069004,16,43681
1070020,15,7875
1070020,16,43707
1070995,15,7892
1070995,16,43675
1072018,15,7878
1072018,16,43699
1073042,15,7902
1073042,16,43688
1074019,15,7905
1074019,16,43697
