t_us,pin,raw
1000000,15,3920
1000000,16,35601
1001002,15,3904
1001002,16,35607
1002022,15,3921
1002022,16,35615
1002999,15,3915
1002999,16,35593
1004020,15,3905
1004020,16,35618
1005042,15,3925
1005042,16,35608
1006019,15,3911
1006019,16,35605
1007037,15,3934
1007037,16,35614
1008016,15,3928
1008016,16,35588
1009034,15,3931
1009034,16,35617
1010012,15,3932
1010012,16,35607
1011032,15,3931
1011032,16,35600
1012010,15,3895
1012010,16,35628
1013031,15,3909
1013031,16,35604
1014005,15,3904
1014005,16,35611
1015028,15,3926
1015028,16,35626
1016008,15,3916
1016008,16,35631
1017026,15,3908
1017026,16,35609
1018004,15,3933
1018004,16,35616
1019026,15,3919
1019026,16,35585
1020000,15,3920
1020000,16,35600
1021020,15,3924
1021020,16,35599
1022037,15,3915
1022037,16,35624
1023018,15,3909
1023018,16,35597
1024037,15,3933
1024037,16,35610
1025014,15,3922
1025014,16,35610
1026037,15,3920
1026037,16,35599
1027013,15,3921
1027013,16,35621
1028034,15,3920
1028034,16,35609
1029010,15,3927
1029010,16,35602
1030031,15,3947
1030031,16,35629
1031008,15,3918
1031008,16,35611
1032029,15,3896
1032029,16,35609
1033004,15,3927
1033004,16,35605
1034023,15,3941
1034023,16,35611
1035004,15,3921
1035004,16,35602
1036025,15,3929
1036025,16,35610
1036998,15,3918
1036998,16,35627
1038020,15,3904
1038020,16,35608
1039040,15,3934
1039040,16,35606
1040015,15,3910
1040015,16,35611
1041036,15,3931
1041036,16,35600
1042018,15,3914
1042018,16,35599
1043033,15,3914
1043033,16,35602
1044012,15,3898
1044012,16,35600
1045034,15,3918
1045034,16,35611
1046011,15,3945
1046011,16,35620
1047032,15,3923
1047032,16,35613
1048009,15,3925
1048009,16,35596
1049028,15,3931
1049028,16,35622
1050006,15,3925
1050006,16,35594
1051023,15,3938
1051023,16,35620
1052004,15,3924
1052004,16,35617
1053023,15,3920
1053023,16,35582
1053999,15,3919
1053999,16,35615
1055022,15,3916
1055022,16,35607
1056040,15,3920
1056040,16,35597
1057018,15,3920
1057018,16,35611
1058036,15,3920
1058036,16,35613
1059019,15,3922
1059019,16,35604
1060033,15,3932
1060033,16,35604
1061010,15,3918
1061010,16,35594
1062032,15,3920
1062032,16,35607
1063007,15,3913
1063007,16,35613
1064030,15,3924
1064030,16,35600
1065008,15,3909
1065008,16,35618
1066026,15,3923
1066026,16,35619
1067005,15,3942
1067005,16,35593
1068026,15,3949
1068026,16,35608
1068998,15,3921
1068998,16,35624
1070019,15,3926
1070019,16,35596
1070999,15,3928
1070999,16,35614
1072021,15,3913
1072021,16,35597
1073041,15,3920
1073041,16,35604
1074017,15,3900
1074017,16,35603
1075037,15,3928
1075037,16,35594
1076012,15,3914
1076012,16,35612
1077034,15,3938
1077034,16,35604
1078012,15,3904
1078012,16,35600
1079031,15,3903
1079031,16,35598
1080010,15,3935
1080010,16,35634
1081028,15,3913
1081028,16,35594
1082008,15,3922
1082008,16,35601
1083030,15,3926
1083030,16,35594
1084003,15,3913
1084003,16,35605
1085026,15,3929
1085026,16,35600
1086003,15,3923
1086003,16,35597
